entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,stage_key,stage_label,pca1,pca2
20603,FIAYPVDWZNNUSE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FIAYPVDWZNNUSE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.059513867,-0.09818553
20809,FJDGORWNIVASEO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FJDGORWNIVASEO-UHFFFAOYSA-N,joint_aligned,After joint training,0.38727343,-0.018135272
20841,FJJODMYQUARNRU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FJJODMYQUARNRU-UHFFFAOYSA-N,joint_aligned,After joint training,0.13621825,0.13751568
20869,FJNPYXZRGYCHAG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FJNPYXZRGYCHAG-UHFFFAOYSA-N,joint_aligned,After joint training,-0.055160284,-0.06847132
20922,FJVKGYYKQCJDKR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FJVKGYYKQCJDKR-UHFFFAOYSA-N,joint_aligned,After joint training,-0.47033674,-0.110470645
21237,FLOSMHQXBMRNHR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FLOSMHQXBMRNHR-UHFFFAOYSA-N,joint_aligned,After joint training,-0.11027737,-0.03599284
21278,FLVITRMBYLJIPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FLVITRMBYLJIPL-UHFFFAOYSA-N,joint_aligned,After joint training,0.12188599,0.17211175
21295,FLXMZFPQOHRJOW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FLXMZFPQOHRJOW-UHFFFAOYSA-N,joint_aligned,After joint training,-0.40717012,0.021551713
21369,FMIGOPFFPJLFAO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FMIGOPFFPJLFAO-UHFFFAOYSA-N,joint_aligned,After joint training,-0.5230677,0.15672125
21379,FMJDZCZCRHRZAA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FMJDZCZCRHRZAA-UHFFFAOYSA-N,joint_aligned,After joint training,-0.34107786,-0.07843777
21392,FMKMZSSCGDCUTK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FMKMZSSCGDCUTK-UHFFFAOYSA-N,joint_aligned,After joint training,0.27249378,0.3214985
21451,FMRPHSXDWQUCNS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FMRPHSXDWQUCNS-UHFFFAOYSA-N,joint_aligned,After joint training,0.46931982,-0.07741294
21503,FNBQLDKHKGRTRK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FNBQLDKHKGRTRK-UHFFFAOYSA-N,joint_aligned,After joint training,0.44297975,-0.2915605
21507,FNBXKEZDEGCVSN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FNBXKEZDEGCVSN-UHFFFAOYSA-N,joint_aligned,After joint training,-0.022436664,-0.039269395
21511,FNCQCIMIKVLEEI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FNCQCIMIKVLEEI-UHFFFAOYSA-N,joint_aligned,After joint training,-0.1309952,0.049949225
21630,FNROVGRAVMKXBL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FNROVGRAVMKXBL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.23914973,-0.009038925
21632,FNSCFQXZZNCDAI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FNSCFQXZZNCDAI-UHFFFAOYSA-N,joint_aligned,After joint training,-0.49352884,-0.1648905
21757,FOMNYQMWNFGWJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FOMNYQMWNFGWJL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.06560293,0.18787058
21849,FOZFYUUTBKCEJQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FOZFYUUTBKCEJQ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.3405639,0.19886684
21852,FOZMAZHKBFVFDE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FOZMAZHKBFVFDE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.3120923,-0.059777282
21881,FPDLDJMDEWNJFE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FPDLDJMDEWNJFE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.44979656,-0.12178742
21947,FPODIIVJBPARNW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FPODIIVJBPARNW-UHFFFAOYSA-N,joint_aligned,After joint training,-0.47351104,0.0064395443
22024,FPZLOMXHMVBITP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FPZLOMXHMVBITP-UHFFFAOYSA-N,joint_aligned,After joint training,-0.14633636,-0.29296198
22031,FQAMKXPUPZUITF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FQAMKXPUPZUITF-UHFFFAOYSA-N,joint_aligned,After joint training,-0.23284508,0.20122027
22116,FQNMXBBXNRURIX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FQNMXBBXNRURIX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.29036075,0.014486514
22197,FQYPCQKCABLIAD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FQYPCQKCABLIAD-UHFFFAOYSA-N,joint_aligned,After joint training,-0.095766395,-0.083002485
22463,FSMMDHVMVLEPLM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FSMMDHVMVLEPLM-UHFFFAOYSA-N,joint_aligned,After joint training,0.060362212,-0.28616154
22500,FSRGPVFZBTWGPG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FSRGPVFZBTWGPG-UHFFFAOYSA-N,joint_aligned,After joint training,0.2980909,-0.4476213
22647,FTLHNJZHQOKKGP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FTLHNJZHQOKKGP-UHFFFAOYSA-N,joint_aligned,After joint training,-0.30815464,-0.19122422
22711,FTVFYPZFJMRMOL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FTVFYPZFJMRMOL-UHFFFAOYSA-N,joint_aligned,After joint training,0.34137034,-0.42454857
22827,FUJUSPNSAFUQJJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FUJUSPNSAFUQJJ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.08125587,-0.27730596
23084,FVVLYGYEVMTVED-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FVVLYGYEVMTVED-UHFFFAOYSA-N,joint_aligned,After joint training,0.029763259,-0.41198277
23239,FWPHUCYDALREBK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FWPHUCYDALREBK-UHFFFAOYSA-N,joint_aligned,After joint training,0.34325927,0.058311656
23372,FXFYOPQLGGEACP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FXFYOPQLGGEACP-UHFFFAOYSA-N,joint_aligned,After joint training,0.31570613,-0.028925903
23584,FYJHMCRXPHNFQS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FYJHMCRXPHNFQS-UHFFFAOYSA-N,joint_aligned,After joint training,0.16197796,-0.29132977
23592,FYJVZOWRRSXOPF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FYJVZOWRRSXOPF-UHFFFAOYSA-N,joint_aligned,After joint training,0.48901594,-0.10015202
23624,FYNVCHDNXSKCJP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FYNVCHDNXSKCJP-UHFFFAOYSA-N,joint_aligned,After joint training,0.0896882,0.3001529
23939,GAGWJHPBXLXJQN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GAGWJHPBXLXJQN-UHFFFAOYSA-N,joint_aligned,After joint training,0.00033000857,0.20759532
23940,GAGYFEPHLWCUFS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GAGYFEPHLWCUFS-UHFFFAOYSA-N,joint_aligned,After joint training,-0.16066773,0.30064592
23984,GANLGRNROBRFHX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GANLGRNROBRFHX-UHFFFAOYSA-N,joint_aligned,After joint training,0.30343786,0.2651081
23990,GAORFIUJJZYYSB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GAORFIUJJZYYSB-UHFFFAOYSA-N,joint_aligned,After joint training,0.1870598,0.38573575
24015,GASVPHGZEJDIAQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GASVPHGZEJDIAQ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.13549776,0.23555231
24220,GBTRMINHMVQOBN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GBTRMINHMVQOBN-UHFFFAOYSA-N,joint_aligned,After joint training,-0.059172586,-0.34542117
24266,GCANTOGOMXJJKF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GCANTOGOMXJJKF-UHFFFAOYSA-N,joint_aligned,After joint training,0.094135806,0.07356558
24343,GCLWSGVJBLWPGX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GCLWSGVJBLWPGX-UHFFFAOYSA-N,joint_aligned,After joint training,0.25725496,-0.52848667
24529,GDKCAAWSNQLXNX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GDKCAAWSNQLXNX-UHFFFAOYSA-N,joint_aligned,After joint training,0.23432317,0.41002783
24614,GDVZCYMFEGEUEI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GDVZCYMFEGEUEI-UHFFFAOYSA-N,joint_aligned,After joint training,0.30550736,-0.35128668
24728,GEKXSJRSYJDLPE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GEKXSJRSYJDLPE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.1616175,-0.39371616
24944,GFNSAECXWWHCSK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GFNSAECXWWHCSK-UHFFFAOYSA-N,joint_aligned,After joint training,0.1416982,-0.56532496
25019,GFZYVJMATFCSEX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GFZYVJMATFCSEX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.17676331,-0.5000344
25057,GGGCUYUAEBPXEZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GGGCUYUAEBPXEZ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.33010876,0.0810474
25188,GHBCIXGRCZIPNQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GHBCIXGRCZIPNQ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.32776022,0.26961356
25254,GHKNJRGKKYAUBZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GHKNJRGKKYAUBZ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.01596941,0.26422504
25271,GHMFXJBWRNECAR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GHMFXJBWRNECAR-UHFFFAOYSA-N,joint_aligned,After joint training,-0.18622352,-0.391697
25325,GHTUCVJVFRVODZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GHTUCVJVFRVODZ-UHFFFAOYSA-N,joint_aligned,After joint training,0.12782845,0.18544
25372,GIAPKBPEDIJWCI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GIAPKBPEDIJWCI-UHFFFAOYSA-N,joint_aligned,After joint training,0.14570689,-0.48725694
25434,GIGZVIZGFLNEGZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GIGZVIZGFLNEGZ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.19284977,0.34895
25449,GIIZNNXWQWCKIB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GIIZNNXWQWCKIB-UHFFFAOYSA-N,joint_aligned,After joint training,0.1187806,0.38912913
25478,GINGFBJRHKVCOH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GINGFBJRHKVCOH-UHFFFAOYSA-N,joint_aligned,After joint training,0.3308906,0.3045274
25795,GKECZRVUJRUVJY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GKECZRVUJRUVJY-UHFFFAOYSA-N,joint_aligned,After joint training,-0.5444676,-0.08665853
25802,GKFPROVOIQKYTO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GKFPROVOIQKYTO-UHFFFAOYSA-N,joint_aligned,After joint training,0.12120215,0.21124381
25813,GKHIVNAUVKXIIY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GKHIVNAUVKXIIY-UHFFFAOYSA-N,joint_aligned,After joint training,0.48417544,0.37420908
25976,GLDFEKIUASGJRB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GLDFEKIUASGJRB-UHFFFAOYSA-N,joint_aligned,After joint training,0.402309,0.352059
26114,GLXNUOXQCXWJLS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GLXNUOXQCXWJLS-UHFFFAOYSA-N,joint_aligned,After joint training,-0.44821507,-0.16883716
26333,GNEGMVPKYQKQGZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GNEGMVPKYQKQGZ-UHFFFAOYSA-N,joint_aligned,After joint training,0.05160308,-0.33904457
26488,GOCFMEBTZLSFAL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GOCFMEBTZLSFAL-UHFFFAOYSA-N,joint_aligned,After joint training,0.20796579,0.11194663
26544,GOLDXRHHFUXIPE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GOLDXRHHFUXIPE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.44908553,-0.12177149
26603,GOSURBNEEUKKGO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GOSURBNEEUKKGO-UHFFFAOYSA-N,joint_aligned,After joint training,0.2761551,0.011552148
26671,GPEPVNRHZJVYRW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GPEPVNRHZJVYRW-UHFFFAOYSA-N,joint_aligned,After joint training,0.015972719,-0.0143447
26871,GQIKVIXWLJGCLX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GQIKVIXWLJGCLX-UHFFFAOYSA-N,joint_aligned,After joint training,0.052515697,0.3679508
27032,GRFSGJWVEWJYIT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GRFSGJWVEWJYIT-UHFFFAOYSA-N,joint_aligned,After joint training,-0.44011992,-0.16040447
27100,GRSVUMVMVYOOSH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GRSVUMVMVYOOSH-UHFFFAOYSA-N,joint_aligned,After joint training,-0.21719183,0.41284725
27246,GSLVEHJQQMLOGI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GSLVEHJQQMLOGI-UHFFFAOYSA-N,joint_aligned,After joint training,-0.01971975,-0.14595708
27511,GTYLKPRDMMEDBM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GTYLKPRDMMEDBM-UHFFFAOYSA-N,joint_aligned,After joint training,0.07941224,-0.28487417
27523,GTZKIBUICKWZMT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GTZKIBUICKWZMT-UHFFFAOYSA-N,joint_aligned,After joint training,-0.12507755,-0.46609586
27556,GUDVYVZZSZKSET-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GUDVYVZZSZKSET-UHFFFAOYSA-N,joint_aligned,After joint training,-0.3166209,-0.3507622
27684,GUVOXTZYFMFKNT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GUVOXTZYFMFKNT-UHFFFAOYSA-N,joint_aligned,After joint training,-0.24554919,-0.096803136
27746,GVDLEIMBRJXZRM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GVDLEIMBRJXZRM-UHFFFAOYSA-N,joint_aligned,After joint training,0.17671674,0.010293521
27854,GVTQKHIUISZRFU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GVTQKHIUISZRFU-UHFFFAOYSA-N,joint_aligned,After joint training,-0.13263153,-0.2754687
27979,GWMNQEGPDDKPAC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GWMNQEGPDDKPAC-UHFFFAOYSA-N,joint_aligned,After joint training,0.107116304,0.18276072
28095,GXDKYBJGWDTULY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GXDKYBJGWDTULY-UHFFFAOYSA-N,joint_aligned,After joint training,0.18484846,0.32786512
28137,GXJXWGXYBTZMDW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GXJXWGXYBTZMDW-UHFFFAOYSA-N,joint_aligned,After joint training,-0.36971438,-0.015744671
28251,GYEUEGVINHVAOB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GYEUEGVINHVAOB-UHFFFAOYSA-N,joint_aligned,After joint training,-0.14251243,-0.40994066
28255,GYFBTILAOXWSBL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GYFBTILAOXWSBL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.084368825,-0.49507397
28316,GYMWINWBQCOZGT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GYMWINWBQCOZGT-UHFFFAOYSA-N,joint_aligned,After joint training,-0.49418598,-0.24625319
28432,GZEYROXBTQFKOA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GZEYROXBTQFKOA-UHFFFAOYSA-N,joint_aligned,After joint training,-0.11068584,-0.34431887
28524,GZROCSLJEWOXNG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GZROCSLJEWOXNG-UHFFFAOYSA-N,joint_aligned,After joint training,0.31712192,-0.1255441
28541,GZTKDKOXDVGJMO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,GZTKDKOXDVGJMO-UHFFFAOYSA-N,joint_aligned,After joint training,-0.17385454,0.3755976
28694,HAQGTSPXFXIQER-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HAQGTSPXFXIQER-UHFFFAOYSA-N,joint_aligned,After joint training,-0.09292859,0.30152345
28844,HBIXPMJQRQZGTL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HBIXPMJQRQZGTL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.13170967,0.09631403
28869,HBLSBOZBVWEVCR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HBLSBOZBVWEVCR-UHFFFAOYSA-N,joint_aligned,After joint training,-0.31821275,0.014347613
28878,HBNBULSGRRSIEF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HBNBULSGRRSIEF-UHFFFAOYSA-N,joint_aligned,After joint training,-0.39743084,0.09614955
28895,HBPXWEPKNBHKAX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HBPXWEPKNBHKAX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.15469362,-0.015781485
28897,HBQBMEFOWHWYDO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HBQBMEFOWHWYDO-UHFFFAOYSA-N,joint_aligned,After joint training,-0.3484152,0.07849424
28983,HCAALGAOSBFHFP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HCAALGAOSBFHFP-UHFFFAOYSA-N,joint_aligned,After joint training,-0.033626243,0.08469827
29000,HCCCEMJIBSLGDW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HCCCEMJIBSLGDW-UHFFFAOYSA-N,joint_aligned,After joint training,-0.25339657,0.3852881
29036,HCGOQNQKMDKIRS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HCGOQNQKMDKIRS-UHFFFAOYSA-N,joint_aligned,After joint training,0.10236613,-0.16352981
29178,HDAMWAMUJQHARA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HDAMWAMUJQHARA-UHFFFAOYSA-N,joint_aligned,After joint training,-0.4028678,-0.21849722
29204,HDDXXLBVPQVLQK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HDDXXLBVPQVLQK-UHFFFAOYSA-N,joint_aligned,After joint training,-0.32747078,0.15328753
29214,HDFRFTLQLMHEMC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HDFRFTLQLMHEMC-UHFFFAOYSA-N,joint_aligned,After joint training,-0.13787289,0.082836695
29378,HEDVNPXRPYOCQE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HEDVNPXRPYOCQE-UHFFFAOYSA-N,joint_aligned,After joint training,-0.2927248,-0.04603211
29408,HEIVSNYVNULOSZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HEIVSNYVNULOSZ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.05553706,0.25386232
29422,HELCSESNNDZLFM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HELCSESNNDZLFM-UHFFFAOYSA-N,joint_aligned,After joint training,0.16139735,0.21245371
29481,HESRLEBLERUHKH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HESRLEBLERUHKH-UHFFFAOYSA-N,joint_aligned,After joint training,-0.37388855,0.14243795
29541,HFDVERRXSCVMNX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HFDVERRXSCVMNX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.3664962,0.17212862
29926,HHHLQQXQAFYEFL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HHHLQQXQAFYEFL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.38541704,-0.042174913
30102,HIDMSUNUDXGHJQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HIDMSUNUDXGHJQ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.23577465,0.28596357
30304,HJGBJNGRVIXTOU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HJGBJNGRVIXTOU-UHFFFAOYSA-N,joint_aligned,After joint training,-0.04247366,0.2787068
30321,HJIGWJBAOBAOEK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HJIGWJBAOBAOEK-UHFFFAOYSA-N,joint_aligned,After joint training,0.17718923,0.18103744
30402,HJSPPVFKNBQNEX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HJSPPVFKNBQNEX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.49401104,-0.18829113
30457,HJZDJRURRJEOHA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HJZDJRURRJEOHA-UHFFFAOYSA-N,joint_aligned,After joint training,0.4798025,-0.2978578
30477,HKBNJQSXQCLIFK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HKBNJQSXQCLIFK-UHFFFAOYSA-N,joint_aligned,After joint training,-0.28891212,0.19065152
30506,HKGDVBFIYOUEMU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HKGDVBFIYOUEMU-UHFFFAOYSA-N,joint_aligned,After joint training,0.17099373,-0.22986257
30572,HKQYGTCOTHHOMP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HKQYGTCOTHHOMP-UHFFFAOYSA-N,joint_aligned,After joint training,0.17932165,0.047446012
30591,HKTLNUTWSRBKFB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HKTLNUTWSRBKFB-UHFFFAOYSA-N,joint_aligned,After joint training,-0.2799726,0.26667923
30626,HKXKXOJGRBZTHR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HKXKXOJGRBZTHR-UHFFFAOYSA-N,joint_aligned,After joint training,-0.33798677,0.27326196
30663,HLEKAZXYYLALOQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HLEKAZXYYLALOQ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.18483056,-0.06958739
30836,HMDHJIBJZORGOZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HMDHJIBJZORGOZ-UHFFFAOYSA-N,joint_aligned,After joint training,0.14021555,-0.19885492
30868,HMHMNUUTFPQEOK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HMHMNUUTFPQEOK-UHFFFAOYSA-N,joint_aligned,After joint training,-0.14782806,0.3488305
30904,HMMVJCMTXATMBZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HMMVJCMTXATMBZ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.35241878,0.34641275
30910,HMNMSFOFVWPPSB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HMNMSFOFVWPPSB-UHFFFAOYSA-N,joint_aligned,After joint training,0.25292307,0.36901087
31050,HNJBEVLQSNELDL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HNJBEVLQSNELDL-UHFFFAOYSA-N,joint_aligned,After joint training,0.0685931,-0.09920684
31063,HNKMPYVSVPOJKG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HNKMPYVSVPOJKG-UHFFFAOYSA-N,joint_aligned,After joint training,0.16897987,-0.515075
31269,HOLLVDLODXDONP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HOLLVDLODXDONP-UHFFFAOYSA-N,joint_aligned,After joint training,-0.31398928,-0.1926435
31270,HOLOSCXVCUDZFX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HOLOSCXVCUDZFX-UHFFFAOYSA-N,joint_aligned,After joint training,-0.16377701,0.00091159344
31297,HOPJJCTVWBZIJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HOPJJCTVWBZIJL-UHFFFAOYSA-N,joint_aligned,After joint training,-0.30193478,-0.29405203
31398,HPFKHBWFRKOXLW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HPFKHBWFRKOXLW-UHFFFAOYSA-N,joint_aligned,After joint training,-0.008807689,-0.4503364
31641,HQNDQGGVWZNHNZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HQNDQGGVWZNHNZ-UHFFFAOYSA-N,joint_aligned,After joint training,0.11912769,-0.17449987
31699,HQUZDIGLCNIXCT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HQUZDIGLCNIXCT-UHFFFAOYSA-N,joint_aligned,After joint training,-0.29587495,-0.18810117
31770,HREIGVNJYXSZPP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HREIGVNJYXSZPP-UHFFFAOYSA-N,joint_aligned,After joint training,-0.29744494,0.15411325
31914,HRYLDWKEYKUHNT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HRYLDWKEYKUHNT-UHFFFAOYSA-N,joint_aligned,After joint training,0.036446378,-0.38572797
31998,HSJCQZZSARRAOO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HSJCQZZSARRAOO-UHFFFAOYSA-N,joint_aligned,After joint training,-0.10888909,0.35999718
32104,HSWUMKBTWSPAQW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HSWUMKBTWSPAQW-UHFFFAOYSA-N,joint_aligned,After joint training,0.28205687,-0.48949134
32116,HSYRYXPRQYPBBQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HSYRYXPRQYPBBQ-UHFFFAOYSA-N,joint_aligned,After joint training,0.1723935,-0.011528142
32192,HTJYLYCUSXCALJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HTJYLYCUSXCALJ-UHFFFAOYSA-N,joint_aligned,After joint training,-0.2987684,-0.3784984
32216,HTNBHJHPAGZDKB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HTNBHJHPAGZDKB-UHFFFAOYSA-N,joint_aligned,After joint training,-0.5261756,-0.21869314
32255,HTRRMDBOVGANIT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HTRRMDBOVGANIT-UHFFFAOYSA-N,joint_aligned,After joint training,0.27417883,0.19069603
32284,HTVFDOGLZBSCNI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,HTVFDOGLZBSCNI-UHFFFAOYSA-N,joint_aligned,After joint training,-0.49835223,-0.12170095
