entity_type,entity_id,entity_label,source_members,pca_x,pca_y,pc1_var,pc2_var
Compound,ATKZKAYWARYLBW-UHFFFAOYSA-N,ATKZKAYWARYLBW,DrugRep; OpenBioLink,0.2050955484108694,0.21795832424321088,0.16140028025893885,0.09297890621491191
Compound,ATLJNLYIJOCWJE-UHFFFAOYSA-N,ATLJNLYIJOCWJE,DGIdb,0.5337351123024349,-0.13282108576563825,0.16140028025893885,0.09297890621491191
Compound,ATOAHNRJAXSBOR-UHFFFAOYSA-N,ATOAHNRJAXSBOR,DrugRep,0.2707426285411099,-0.008965002533111544,0.16140028025893885,0.09297890621491191
Compound,AUFUWRKPQLGTGF-UHFFFAOYSA-N,AUFUWRKPQLGTGF,OpenBioLink,0.5694691768292335,-0.028804241992195025,0.16140028025893885,0.09297890621491191
Compound,AUIQVDGWXRAVOO-UHFFFAOYSA-N,AUIQVDGWXRAVOO,DGIdb,0.20255356370143945,-0.0029840156734785945,0.16140028025893885,0.09297890621491191
Compound,AUMDBEHGJRZSOO-UHFFFAOYSA-N,AUMDBEHGJRZSOO,DGIdb; DrugRep; OpenBioLink,0.4867162798413428,-0.00652050893171637,0.16140028025893885,0.09297890621491191
Compound,AURFZBICLPNKBZ-UHFFFAOYSA-N,AURFZBICLPNKBZ,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.4900568971041213,-0.3532586101019254,0.16140028025893885,0.09297890621491191
Compound,AVAACINZEOAHHE-UHFFFAOYSA-N,AVAACINZEOAHHE,DrugRep,0.618466674875173,-0.18014802391878715,0.16140028025893885,0.09297890621491191
Compound,AVDUGNCTZRCAHH-UHFFFAOYSA-N,AVDUGNCTZRCAHH,DGIdb; DrugRep; OpenBioLink,0.5175897455909243,-0.2566302986625475,0.16140028025893885,0.09297890621491191
Compound,AVKUERGKIZMTKX-UHFFFAOYSA-N,AVKUERGKIZMTKX,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.6076192661448866,-0.25909538766921186,0.16140028025893885,0.09297890621491191
Compound,AVOLMBLBETYQHX-UHFFFAOYSA-N,AVOLMBLBETYQHX,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5186142940006208,-0.15789262845720828,0.16140028025893885,0.09297890621491191
Compound,AVSCNEOUWSVZEY-UHFFFAOYSA-N,AVSCNEOUWSVZEY,DrugRep,0.3083277561577063,-0.03126830448218628,0.16140028025893885,0.09297890621491191
Compound,AWDORCFLUJZUQS-UHFFFAOYSA-N,AWDORCFLUJZUQS,OpenBioLink,0.24126378868800047,0.017349111023591227,0.16140028025893885,0.09297890621491191
Compound,AWDRATDZQPNJFN-UHFFFAOYSA-N,AWDRATDZQPNJFN,DGIdb; OpenBioLink,0.556072158390141,-0.2480589013824667,0.16140028025893885,0.09297890621491191
Compound,AWIVHRPYFSSVOG-UHFFFAOYSA-N,AWIVHRPYFSSVOG,DrugRep,0.2888857709574629,0.11183293271016213,0.16140028025893885,0.09297890621491191
