setting,active_threshold,topk,baseline,metric,direction,n_queries,mean_delta,ci95_low,ci95_high,paired_win_rate,wilcoxon_greater_p
low_morgan_lt_0.20,-2.0,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.7960653180813427,0.6188329538692083,0.9846282043024984,0.7954545454545454,7.887447542054888e-12
low_morgan_lt_0.20,-2.0,50,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.16954545454545455,0.1431818181818182,0.195,0.875,9.736377881207978e-15
low_morgan_lt_0.20,-2.0,50,AtomPair,active_lift,cgp_minus_baseline,88,3.7175928206538824,3.1532468460568435,4.330171523914348,0.875,8.879473414041149e-15
low_morgan_lt_0.20,-2.0,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.4994936054602493,0.40614257073065274,0.5937044317305891,0.9090909090909091,3.922420674417901e-14
low_morgan_lt_0.20,-2.0,50,AtomPair,top_median_absdiff,baseline_minus_cgp,88,0.5536324200812405,0.4514425915704288,0.6590447030831539,0.9090909090909091,1.606942455871874e-14
low_morgan_lt_0.20,-2.0,50,Avalon,top_active_fraction,cgp_minus_baseline,88,0.16522727272727275,0.1384090909090909,0.19249999999999998,0.8636363636363636,4.569017924220976e-14
low_morgan_lt_0.20,-2.0,50,Avalon,active_lift,cgp_minus_baseline,88,3.6366770858775586,3.0240857976202635,4.240818483967076,0.8636363636363636,3.1959030606974005e-14
low_morgan_lt_0.20,-2.0,50,Avalon,top_mean_absdiff,baseline_minus_cgp,88,0.5708943059736207,0.4794447674047806,0.6672228839435977,0.8977272727272727,1.3683079187875775e-14
low_morgan_lt_0.20,-2.0,50,Avalon,top_median_absdiff,baseline_minus_cgp,88,0.6464370155772485,0.533192838130278,0.763991724909217,0.9204545454545454,5.002549889644925e-15
low_morgan_lt_0.20,-2.0,50,Morgan,top_active_fraction,cgp_minus_baseline,88,0.19181818181818186,0.16340340909090909,0.21772727272727274,0.8977272727272727,4.403584382181045e-15
low_morgan_lt_0.20,-2.0,50,Morgan,active_lift,cgp_minus_baseline,88,4.219812490287802,3.621427549586937,4.8063147139773275,0.8977272727272727,3.631388034381659e-15
low_morgan_lt_0.20,-2.0,50,Morgan,top_mean_absdiff,baseline_minus_cgp,88,0.625803079817878,0.5376631689908926,0.7218844225009501,0.9431818181818182,1.1660741387930514e-15
low_morgan_lt_0.20,-2.0,50,Morgan,top_median_absdiff,baseline_minus_cgp,88,0.6717490353247823,0.5662041270338126,0.7799053822145071,0.9545454545454546,7.793751305524191e-16
low_morgan_lt_0.20,-2.0,50,NYAN,top_active_fraction,cgp_minus_baseline,88,0.1625,0.13772727272727273,0.18796022727272726,0.8636363636363636,1.0992275744821888e-14
low_morgan_lt_0.20,-2.0,50,NYAN,active_lift,cgp_minus_baseline,88,3.5643114428083824,3.0307890692687622,4.14127924725636,0.8636363636363636,9.450642605526243e-15
low_morgan_lt_0.20,-2.0,50,NYAN,top_mean_absdiff,baseline_minus_cgp,88,0.5221238223560662,0.4335115121903883,0.6120466161842824,0.8977272727272727,6.7110901829162065e-15
low_morgan_lt_0.20,-2.0,50,NYAN,top_median_absdiff,baseline_minus_cgp,88,0.5770159550358419,0.47448879829454943,0.68450907649686,0.8977272727272727,6.9332046134649736e-15
low_morgan_lt_0.20,-2.0,50,RDKit2D,top_active_fraction,cgp_minus_baseline,88,0.16863636363636364,0.1411306818181818,0.1959090909090909,0.8522727272727273,2.6971883567949515e-14
low_morgan_lt_0.20,-2.0,50,RDKit2D,active_lift,cgp_minus_baseline,88,3.687332735518024,3.063041962483766,4.282161734290315,0.8522727272727273,3.075138412213513e-14
low_morgan_lt_0.20,-2.0,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,88,0.5277906621118282,0.44176562504096134,0.6144969832988635,0.9090909090909091,1.2028111323418563e-14
low_morgan_lt_0.20,-2.0,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.6005901883561985,0.49376268752005426,0.7171759054884701,0.8977272727272727,8.703888734588817e-15
low_morgan_lt_0.20,-2.0,100,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.1344318181818182,0.1127244318181818,0.15488920454545455,0.8863636363636364,7.413491381811619e-15
low_morgan_lt_0.20,-2.0,100,AtomPair,active_lift,cgp_minus_baseline,88,2.942608018278543,2.502089236024699,3.4154935524983197,0.8863636363636364,6.966554723889181e-15
low_morgan_lt_0.20,-2.0,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.3928753168053332,0.31844180656413235,0.47303513163169675,0.9090909090909091,9.746210738288119e-14
low_morgan_lt_0.20,-2.0,100,AtomPair,top_median_absdiff,baseline_minus_cgp,88,0.4038739934625152,0.32560409575734495,0.4917409323668339,0.9090909090909091,2.596209939135949e-14
low_morgan_lt_0.20,-2.0,100,Avalon,top_active_fraction,cgp_minus_baseline,88,0.13363636363636364,0.11113352272727273,0.15681818181818183,0.875,2.3382874043252695e-14
low_morgan_lt_0.20,-2.0,100,Avalon,active_lift,cgp_minus_baseline,88,2.9354236148038058,2.465425200402499,3.3951941230202585,0.875,1.7249844623169083e-14
low_morgan_lt_0.20,-2.0,100,Avalon,top_mean_absdiff,baseline_minus_cgp,88,0.4630102167413994,0.38683068237165136,0.5453927587111814,0.9090909090909091,1.4130643455819815e-14
low_morgan_lt_0.20,-2.0,100,Avalon,top_median_absdiff,baseline_minus_cgp,88,0.4969777626105166,0.4151513168260449,0.5783441050582122,0.9431818181818182,1.332955348185069e-15
low_morgan_lt_0.20,-2.0,100,Morgan,top_active_fraction,cgp_minus_baseline,88,0.1568181818181818,0.1357926136363636,0.17852272727272725,0.875,2.86797953310728e-15
low_morgan_lt_0.20,-2.0,100,Morgan,active_lift,cgp_minus_baseline,88,3.442702321043613,2.980078025856068,3.896326540320102,0.875,2.7870050445398657e-15
low_morgan_lt_0.20,-2.0,100,Morgan,top_mean_absdiff,baseline_minus_cgp,88,0.5322284039354946,0.4608806548986406,0.6029989218410081,0.9204545454545454,1.332955348185069e-15
low_morgan_lt_0.20,-2.0,100,Morgan,top_median_absdiff,baseline_minus_cgp,88,0.5469130155738227,0.4719808285043986,0.624345425522816,0.9545454545454546,8.621671713214732e-16
low_morgan_lt_0.20,-2.0,100,NYAN,top_active_fraction,cgp_minus_baseline,88,0.1310227272727273,0.11056534090909093,0.15181818181818182,0.8863636363636364,8.482318562510496e-15
low_morgan_lt_0.20,-2.0,100,NYAN,active_lift,cgp_minus_baseline,88,2.8693779764840133,2.434977399087292,3.313400687882546,0.8863636363636364,6.431346281155732e-15
low_morgan_lt_0.20,-2.0,100,NYAN,top_mean_absdiff,baseline_minus_cgp,88,0.421712315123097,0.35248047789365594,0.4973467709554865,0.9090909090909091,1.2028111323418563e-14
low_morgan_lt_0.20,-2.0,100,NYAN,top_median_absdiff,baseline_minus_cgp,88,0.4514039849980856,0.37487627581965416,0.5357252756541045,0.9431818181818182,2.4252205544243468e-15
low_morgan_lt_0.20,-2.0,100,RDKit2D,top_active_fraction,cgp_minus_baseline,88,0.13204545454545455,0.1103380681818182,0.15454829545454546,0.875,8.667996739755258e-15
low_morgan_lt_0.20,-2.0,100,RDKit2D,active_lift,cgp_minus_baseline,88,2.880248095632524,2.4124432984343573,3.3588196641743595,0.875,6.753003638221934e-15
low_morgan_lt_0.20,-2.0,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,88,0.42187213650218003,0.34704702551908245,0.49986012937153623,0.9318181818181818,1.2028111323418563e-14
low_morgan_lt_0.20,-2.0,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.45922295985821454,0.381763346267706,0.5400206099890718,0.9318181818181818,4.109514082030298e-15
low_morgan_lt_0.20,-1.5,10,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.17520661157024794,0.1338842975206612,0.2206611570247934,0.6446280991735537,1.8334728815919518e-10
low_morgan_lt_0.20,-1.5,10,AtomPair,active_lift,cgp_minus_baseline,121,2.741433352718842,2.043464935846569,3.4353244383231765,0.6446280991735537,1.339865411317954e-10
low_morgan_lt_0.20,-1.5,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.4504764954185244,0.33221482989253676,0.570962152596907,0.71900826446281,3.4071010008592864e-10
low_morgan_lt_0.20,-1.5,10,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.5280070455416783,0.38504250214039737,0.6804931517225716,0.7107438016528925,4.706878263233333e-09
low_morgan_lt_0.20,-1.5,10,Avalon,top_active_fraction,cgp_minus_baseline,121,0.20991735537190082,0.1669421487603306,0.255392561983471,0.7272727272727273,3.4216982860480283e-12
low_morgan_lt_0.20,-1.5,10,Avalon,active_lift,cgp_minus_baseline,121,3.3289363220197554,2.650288206810261,4.051684582290407,0.7272727272727273,6.72141890453983e-13
low_morgan_lt_0.20,-1.5,10,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.5410061746000597,0.4149843921248651,0.6664166017432027,0.768595041322314,1.2277527152449494e-12
low_morgan_lt_0.20,-1.5,10,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.6111420005466597,0.4742169999778473,0.765097250759025,0.7355371900826446,2.3676943490014133e-11
low_morgan_lt_0.20,-1.5,10,Morgan,top_active_fraction,cgp_minus_baseline,121,0.21322314049586777,0.17355371900826447,0.25206611570247933,0.7272727272727273,1.336285228276457e-14
low_morgan_lt_0.20,-1.5,10,Morgan,active_lift,cgp_minus_baseline,121,3.3775379170592803,2.766118156376414,4.0202693222443715,0.7272727272727273,6.414385367588411e-15
low_morgan_lt_0.20,-1.5,10,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.5406342413433258,0.4156993681332902,0.6643355095154948,0.7768595041322314,2.1308758334065953e-12
low_morgan_lt_0.20,-1.5,10,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.6536741392821177,0.5108694074651929,0.8023950525966337,0.7272727272727273,1.2506443815229283e-12
low_morgan_lt_0.20,-1.5,10,NYAN,top_active_fraction,cgp_minus_baseline,121,0.18677685950413223,0.14049586776859505,0.23059917355371892,0.6528925619834711,1.3641598740774453e-11
low_morgan_lt_0.20,-1.5,10,NYAN,active_lift,cgp_minus_baseline,121,2.941066127494872,2.21667888454862,3.681862043982137,0.6528925619834711,7.333346493216206e-12
low_morgan_lt_0.20,-1.5,10,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.4956741308660173,0.3750926610836573,0.6151285615199378,0.768595041322314,7.812001999630535e-12
low_morgan_lt_0.20,-1.5,10,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.5950685294651934,0.4431469273429233,0.7461358962186456,0.7272727272727273,1.556702455363681e-11
low_morgan_lt_0.20,-1.5,10,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.1884297520661157,0.14791322314049588,0.22892561983471074,0.6942148760330579,4.229710450354518e-12
low_morgan_lt_0.20,-1.5,10,RDKit2D,active_lift,cgp_minus_baseline,121,2.9614017986718144,2.306311341247512,3.615529053801992,0.6942148760330579,7.829331019965623e-12
low_morgan_lt_0.20,-1.5,10,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.48878269432086596,0.37037307722158824,0.6144198664548577,0.7520661157024794,7.019555430732992e-12
low_morgan_lt_0.20,-1.5,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.6042159027018303,0.4604940036306454,0.7614295407064877,0.71900826446281,1.7909954775027643e-11
low_morgan_lt_0.20,-1.5,50,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.15950413223140497,0.13305371900826446,0.18512396694214878,0.8264462809917356,1.1293502364674112e-17
low_morgan_lt_0.20,-1.5,50,AtomPair,active_lift,cgp_minus_baseline,121,2.5306462029442147,2.1155383737805957,2.9397694731046546,0.8264462809917356,8.778825661225497e-18
low_morgan_lt_0.20,-1.5,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.3759689527232496,0.2988762039679445,0.45668027326933414,0.8099173553719008,6.995520921020769e-15
low_morgan_lt_0.20,-1.5,50,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.41332701947453454,0.32336628660580097,0.5015868092351328,0.7851239669421488,2.78180217238675e-14
low_morgan_lt_0.20,-1.5,50,Avalon,top_active_fraction,cgp_minus_baseline,121,0.1793388429752066,0.15256198347107439,0.20677685950413227,0.8347107438016529,7.93132047975437e-18
low_morgan_lt_0.20,-1.5,50,Avalon,active_lift,cgp_minus_baseline,121,2.860883162784277,2.4336670732683863,3.2820137999063888,0.8347107438016529,7.106155682388744e-18
low_morgan_lt_0.20,-1.5,50,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.45061080703476236,0.37262441313710687,0.5267931092849502,0.8429752066115702,3.4637023852001546e-17
low_morgan_lt_0.20,-1.5,50,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.5028478184985267,0.4091989957239041,0.6010791013926249,0.8512396694214877,1.8713968202151567e-17
low_morgan_lt_0.20,-1.5,50,Morgan,top_active_fraction,cgp_minus_baseline,121,0.20165289256198346,0.1753636363636364,0.22661570247933885,0.8677685950413223,9.482585146589874e-20
low_morgan_lt_0.20,-1.5,50,Morgan,active_lift,cgp_minus_baseline,121,3.2157049852757424,2.790223569620161,3.6053670426460362,0.8677685950413223,7.885656458174148e-20
low_morgan_lt_0.20,-1.5,50,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.4987360689163493,0.42161393732343067,0.5785779395235738,0.9008264462809917,1.6426180455379905e-19
low_morgan_lt_0.20,-1.5,50,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.5372327513639692,0.4458328496928741,0.6244485698247024,0.9090909090909091,1.2102456612870255e-19
low_morgan_lt_0.20,-1.5,50,NYAN,top_active_fraction,cgp_minus_baseline,121,0.16859504132231404,0.1439504132231405,0.19553719008264464,0.8347107438016529,1.879828629200766e-18
low_morgan_lt_0.20,-1.5,50,NYAN,active_lift,cgp_minus_baseline,121,2.6811043477092915,2.281616348374782,3.0890631556826373,0.8347107438016529,1.5505865484000902e-18
low_morgan_lt_0.20,-1.5,50,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.4044227774265753,0.3328138032842607,0.4811229956129199,0.8264462809917356,3.4637023852001546e-17
low_morgan_lt_0.20,-1.5,50,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.4390210763987612,0.3501251192395982,0.5231011848046176,0.8099173553719008,2.5177414170842644e-16
low_morgan_lt_0.20,-1.5,50,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.16743801652892562,0.14214462809917353,0.19339669421487599,0.8099173553719008,2.372565784709244e-18
low_morgan_lt_0.20,-1.5,50,RDKit2D,active_lift,cgp_minus_baseline,121,2.655162917227577,2.2404124552151377,3.0796005192592357,0.8099173553719008,1.896551920399315e-18
low_morgan_lt_0.20,-1.5,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.41043853076853143,0.33229373869832635,0.4873187540215209,0.8347107438016529,6.806761357976119e-17
low_morgan_lt_0.20,-1.5,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.46438319732055977,0.37372645961111345,0.555189272085631,0.8429752066115702,1.5446645992947107e-16
low_morgan_lt_0.20,-1.5,100,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.13644628099173553,0.1141301652892562,0.15818181818181815,0.8512396694214877,3.694370177448041e-18
low_morgan_lt_0.20,-1.5,100,AtomPair,active_lift,cgp_minus_baseline,121,2.167742731334644,1.8327417731640057,2.516952106884401,0.8512396694214877,1.9519746422143146e-18
low_morgan_lt_0.20,-1.5,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.3039994599408285,0.24328118853993397,0.36685857206003225,0.8347107438016529,1.2234099327553496e-15
low_morgan_lt_0.20,-1.5,100,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.3069775112188317,0.24244283183832235,0.3760841329483117,0.8264462809917356,1.8518615659148836e-15
low_morgan_lt_0.20,-1.5,100,Avalon,top_active_fraction,cgp_minus_baseline,121,0.14925619834710743,0.12710330578512394,0.17124380165289257,0.8512396694214877,5.012273568251431e-18
low_morgan_lt_0.20,-1.5,100,Avalon,active_lift,cgp_minus_baseline,121,2.3803390186964872,2.0312457671865576,2.717902472515978,0.8512396694214877,3.795679091705743e-18
low_morgan_lt_0.20,-1.5,100,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.372021548410893,0.3045574794576313,0.43838690026416427,0.8760330578512396,8.998275034794585e-18
low_morgan_lt_0.20,-1.5,100,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.39001559003709413,0.321670977943067,0.45865614201792,0.8760330578512396,2.9936746176334836e-18
low_morgan_lt_0.20,-1.5,100,Morgan,top_active_fraction,cgp_minus_baseline,121,0.17338842975206611,0.15165289256198344,0.1952892561983471,0.8760330578512396,6.555336731519893e-20
low_morgan_lt_0.20,-1.5,100,Morgan,active_lift,cgp_minus_baseline,121,2.7647594079604474,2.411347318213509,3.090237407258904,0.8760330578512396,5.997800386713317e-20
low_morgan_lt_0.20,-1.5,100,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.43548221257358427,0.37602786422786205,0.4966534805120531,0.8760330578512396,7.913796724932238e-20
low_morgan_lt_0.20,-1.5,100,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.4455746110850533,0.3824563550959644,0.5134730520007206,0.9173553719008265,4.8080819134938073e-20
low_morgan_lt_0.20,-1.5,100,NYAN,top_active_fraction,cgp_minus_baseline,121,0.1424793388429752,0.12132231404958678,0.16421694214876034,0.8429752066115702,1.0515703389499873e-18
low_morgan_lt_0.20,-1.5,100,NYAN,active_lift,cgp_minus_baseline,121,2.267545418344682,1.9218749765105498,2.607331790221455,0.8429752066115702,9.626321914788616e-19
low_morgan_lt_0.20,-1.5,100,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.3371513757126479,0.2761895388038244,0.3963033147568646,0.8842975206611571,4.700241268002224e-18
low_morgan_lt_0.20,-1.5,100,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.35227102276745004,0.28303463841771154,0.41831839046540714,0.8925619834710744,6.73017396874769e-18
low_morgan_lt_0.20,-1.5,100,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.13760330578512397,0.11520247933884298,0.1598367768595041,0.8264462809917356,2.1308944736254055e-18
low_morgan_lt_0.20,-1.5,100,RDKit2D,active_lift,cgp_minus_baseline,121,2.182052623643415,1.8415647717183852,2.55857685845195,0.8264462809917356,1.2702128708446489e-18
low_morgan_lt_0.20,-1.5,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.3357302664207874,0.2710178951618142,0.3988442889230153,0.8677685950413223,2.183837510902285e-17
low_morgan_lt_0.20,-1.5,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.3607254782212948,0.2925305389815173,0.4313293788062968,0.8677685950413223,1.60313808430297e-17
low_morgan_lt_0.20,-1.0,10,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.15935828877005345,0.12192513368983958,0.19786096256684493,0.5668449197860963,1.9773153882042345e-12
low_morgan_lt_0.20,-1.0,10,AtomPair,active_lift,cgp_minus_baseline,187,1.6115567921120026,1.2243688146166223,1.9979990957768639,0.5668449197860963,3.418370801183627e-12
low_morgan_lt_0.20,-1.0,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.2731793649947547,0.18701410938796165,0.36274725146199466,0.5989304812834224,1.0136409302335475e-06
low_morgan_lt_0.20,-1.0,10,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.33949978519660634,0.23749547545625524,0.4506455404628267,0.6203208556149733,7.244854712682753e-07
low_morgan_lt_0.20,-1.0,10,Avalon,top_active_fraction,cgp_minus_baseline,187,0.1893048128342246,0.14866310160427806,0.23155080213903742,0.6470588235294118,7.55323662710361e-14
low_morgan_lt_0.20,-1.0,10,Avalon,active_lift,cgp_minus_baseline,187,1.9371146920838898,1.5111759832780027,2.3579429706922173,0.6470588235294118,1.026501955463836e-14
low_morgan_lt_0.20,-1.0,10,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.3534415580720745,0.2650203822499137,0.4465739635678934,0.6737967914438503,8.076696940157003e-11
low_morgan_lt_0.20,-1.0,10,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.41870557277897286,0.3082002760857928,0.5306009911318769,0.6737967914438503,5.976111570764072e-11
low_morgan_lt_0.20,-1.0,10,Morgan,top_active_fraction,cgp_minus_baseline,187,0.20641711229946524,0.1663101604278075,0.24491978609625667,0.6684491978609626,2.0088104464948813e-17
low_morgan_lt_0.20,-1.0,10,Morgan,active_lift,cgp_minus_baseline,187,2.111152402298283,1.7143477639137465,2.5048882669993087,0.6684491978609626,2.212019742488777e-18
low_morgan_lt_0.20,-1.0,10,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.34790683695025504,0.2629059262306952,0.4430539648151828,0.6898395721925134,2.4432013319683056e-10
low_morgan_lt_0.20,-1.0,10,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.43459985484643016,0.33026466214404326,0.545918817391673,0.6470588235294118,2.8657778602261542e-11
low_morgan_lt_0.20,-1.0,10,NYAN,top_active_fraction,cgp_minus_baseline,187,0.16470588235294117,0.12832887700534762,0.20481283422459892,0.6042780748663101,2.000902479125902e-12
low_morgan_lt_0.20,-1.0,10,NYAN,active_lift,cgp_minus_baseline,187,1.6746468411448763,1.2918675927175558,2.0708206030535905,0.6042780748663101,2.9007332768414686e-13
low_morgan_lt_0.20,-1.0,10,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.31302075372535093,0.22765272782002635,0.40464808755717346,0.6631016042780749,4.344350931165964e-09
low_morgan_lt_0.20,-1.0,10,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.3933125334705617,0.2816273159345179,0.5037376430950093,0.6684491978609626,8.278571704597134e-10
low_morgan_lt_0.20,-1.0,10,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.17754010695187167,0.13903743315508021,0.21712566844919776,0.5935828877005348,4.2313429900696415e-15
low_morgan_lt_0.20,-1.0,10,RDKit2D,active_lift,cgp_minus_baseline,187,1.805376557675138,1.4040202675788969,2.212327512803119,0.5935828877005348,5.071656608184286e-15
low_morgan_lt_0.20,-1.0,10,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.31124229485403754,0.23206762578417212,0.39965246759804385,0.6577540106951871,1.0193834938823797e-09
low_morgan_lt_0.20,-1.0,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.40644198261484016,0.29576102074683597,0.516999434792477,0.6684491978609626,6.887952772301005e-11
low_morgan_lt_0.20,-1.0,50,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.14449197860962568,0.11839304812834224,0.17005347593582887,0.7433155080213903,7.500525817092372e-19
low_morgan_lt_0.20,-1.0,50,AtomPair,active_lift,cgp_minus_baseline,187,1.475291808834883,1.22196560919002,1.722988900467816,0.7433155080213903,4.408962719760053e-19
low_morgan_lt_0.20,-1.0,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.23282230505083545,0.17767448451761195,0.2939302531088208,0.6684491978609626,7.328399504194375e-11
low_morgan_lt_0.20,-1.0,50,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.26135641025123435,0.19183134822742431,0.3282715503661729,0.6737967914438503,2.714462073370734e-11
low_morgan_lt_0.20,-1.0,50,Avalon,top_active_fraction,cgp_minus_baseline,187,0.16866310160427808,0.1396764705882353,0.19754010695187166,0.7593582887700535,5.3634566175704316e-20
low_morgan_lt_0.20,-1.0,50,Avalon,active_lift,cgp_minus_baseline,187,1.731566020593816,1.4435337533336394,2.0195060387906634,0.7593582887700535,2.967840727917244e-20
low_morgan_lt_0.20,-1.0,50,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.2992038327099738,0.2388022191286191,0.3586442373092035,0.7700534759358288,4.8630841516176285e-18
low_morgan_lt_0.20,-1.0,50,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.34240730043206824,0.27840877114081564,0.4159547034131413,0.7754010695187166,4.0320180254326837e-19
low_morgan_lt_0.20,-1.0,50,Morgan,top_active_fraction,cgp_minus_baseline,187,0.19508021390374333,0.16940909090909093,0.22235561497326203,0.7967914438502673,1.7981401045187612e-24
low_morgan_lt_0.20,-1.0,50,Morgan,active_lift,cgp_minus_baseline,187,1.9991722543973505,1.7426163715232834,2.2544054709225536,0.7967914438502673,1.0047039661760969e-24
low_morgan_lt_0.20,-1.0,50,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.33617613859988876,0.27741576429358483,0.3954595504804873,0.8128342245989305,3.511028203602108e-22
low_morgan_lt_0.20,-1.0,50,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.3700965337225243,0.3029044184993758,0.44042683263884524,0.8288770053475936,4.56517629541109e-23
low_morgan_lt_0.20,-1.0,50,NYAN,top_active_fraction,cgp_minus_baseline,187,0.15016042780748665,0.12352673796791444,0.17689839572192512,0.7433155080213903,1.083015623743676e-19
low_morgan_lt_0.20,-1.0,50,NYAN,active_lift,cgp_minus_baseline,187,1.537034164329589,1.2858871063730473,1.7958818076907697,0.7433155080213903,5.3607270942836977e-20
low_morgan_lt_0.20,-1.0,50,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.2666229117451109,0.212016161968514,0.3238844646649329,0.7219251336898396,1.3367779132358728e-16
low_morgan_lt_0.20,-1.0,50,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.2946012661171975,0.2277283741645487,0.35948869778088244,0.7165775401069518,8.505039649557739e-16
low_morgan_lt_0.20,-1.0,50,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.1567914438502674,0.13208021390374333,0.18417112299465244,0.7379679144385026,4.441365463083074e-21
low_morgan_lt_0.20,-1.0,50,RDKit2D,active_lift,cgp_minus_baseline,187,1.6012321222847914,1.3328422128141129,1.8793971344186438,0.7379679144385026,2.035235984117533e-21
low_morgan_lt_0.20,-1.0,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.2689691770022591,0.21090279136558038,0.32520902145180874,0.7219251336898396,2.7591102446669723e-16
low_morgan_lt_0.20,-1.0,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.3138780374197292,0.249354787858963,0.38024662158785877,0.7754010695187166,2.5536457040714474e-17
low_morgan_lt_0.20,-1.0,100,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.12406417112299467,0.10267245989304813,0.14759358288770055,0.7219251336898396,1.5938295817640666e-19
low_morgan_lt_0.20,-1.0,100,AtomPair,active_lift,cgp_minus_baseline,187,1.267836241789219,1.0494752539169385,1.4843542441629294,0.7219251336898396,7.769489760645624e-20
low_morgan_lt_0.20,-1.0,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.18572215741924522,0.13927324212057587,0.23422780385538333,0.6577540106951871,1.5580707383710417e-11
low_morgan_lt_0.20,-1.0,100,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.19096257943345016,0.14201688343725735,0.24583627093105698,0.6951871657754011,4.668255274597067e-12
low_morgan_lt_0.20,-1.0,100,Avalon,top_active_fraction,cgp_minus_baseline,187,0.14657754010695187,0.12400668449197862,0.17058823529411765,0.7486631016042781,7.22376436991736e-21
low_morgan_lt_0.20,-1.0,100,Avalon,active_lift,cgp_minus_baseline,187,1.5046517854215418,1.26882592910518,1.7627905679549583,0.7486631016042781,3.886788107927088e-21
low_morgan_lt_0.20,-1.0,100,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.24435904627070418,0.19419719467565857,0.2939579014676658,0.7754010695187166,2.897914250437747e-18
low_morgan_lt_0.20,-1.0,100,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.2589971455880802,0.20624601581122773,0.31002264513764016,0.7647058823529411,3.888228289917157e-19
