CGP-Align,RDKit2D,active_label,active_lift,active_queries,active_threshold,best_functional_neighbor_rank_percentile,candidate_active_rate,cgp_better,directed_active_hits,functional_top10_in_top100_rate,functional_top10_in_top10_rate,functional_top10_in_top50_rate,hit_yield_per_1000_ranked,low_tanimoto,mean_functional_neighbor_rank_percentile,method,method_score,morgan_tanimoto,n_query,ndcg10,ndcg100,ndcg50,num_active_compounds,num_candidates,num_queries,oracle_top100_corr,oracle_top10_corr,oracle_top50_corr,pair,query_hit_rate,query_inchikey,query_moa,query_name,query_u2os_lfc,random_expected_corr,rank,retention10,retention100,retention50,retrieved_inchikey,retrieved_moa,retrieved_name,retrieved_u2os_lfc,same,setting,source_file,tan_label,top100_corr,top100_poscorr,top10_corr,top10_poscorr,top50_corr,top50_poscorr,top_active_fraction,top_mean_absdiff,top_mean_lfc,top_median_absdiff,topk,u2os_absdiff,unique_active_pairs
0.24,0.18,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.3,0.18,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.36,0.18,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.5,0.18,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.04,0.2,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.1,0.2,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.16,0.2,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.2,0.2,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.28,0.2,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.3,0.2,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.32,0.2,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.34,0.2,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.2,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.44,0.2,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.46,0.2,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.5,0.2,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.12,0.22,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.14,0.22,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.18,0.22,,,,,,,FALSE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.2,0.22,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.36,0.22,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.38,0.22,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.4,0.22,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.22,,,,,,,TRUE,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.44,0.22,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.02,0.24,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.14,0.24,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.16,0.24,,,,,,,FALSE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.28,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.38,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.4,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.24,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.46,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.52,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.58,0.24,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.12,0.26,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.26,0.26,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.32,0.26,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.34,0.26,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.36,0.26,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.38,0.26,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.4,0.26,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.26,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.44,0.26,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.48,0.26,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.08,0.28,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.1,0.28,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.14,0.28,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.34,0.28,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.28,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.44,0.28,,,,,,,TRUE,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.52,0.28,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.4,0.3,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.3,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.46,0.3,,,,,,,TRUE,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.48,0.3,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.38,0.32,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.14,0.34,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.34,0.34,,,,,,,FALSE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.36,0.34,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.38,0.34,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.4,0.34,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.42,0.34,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.58,0.36,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.54,0.38,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
0.48,0.4,,,,,,,TRUE,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,figure6_panel_c_cgp_vs_rdkit2d_source.csv,,,,,,,,,,,,,,
,,,,,,0.07158736052876856,,,,0.1202586206896552,0.01470905172413793,0.06772629310344828,,0.15,0.4255867791784883,CGP-Align,,,,0.23315407522864123,0.298186679316255,0.27118749408819093,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.06791048222641925,0.07382937304646635,0.07074266991032194,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.04454590006655823,0.05316533653319066,0.04961090333943406,0.05761932736363966,0.04626722590059146,0.05471977454867088,,,,,,,
,,,,,,0.07994168827788409,,,,0.09030172413793104,0.01012931034482758,0.04612068965517241,,0.15,0.4472147238767258,RDKit2D,,,,0.20923343819490112,0.27338630208739007,0.2460085184097696,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.03532834039279654,0.03818325003396751,0.03507494713413382,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03815159226159936,0.04746405487554828,0.03966021779797875,0.04850814480477019,0.03847173434710838,0.04776150613846543,,,,,,,
,,,,,,0.08089759662040838,,,,0.09278017241379312,0.01287715517241379,0.05167025862068965,,0.15,0.4465785191120663,NYAN,,,,0.2127009568764006,0.2751532292337875,0.24884907289490457,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.03579400072035612,0.03919264966961496,0.03755557946469361,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03884707597125329,0.04807376883588823,0.04158953499401306,0.05063746126900908,0.03963487968167721,0.0488341056595277,,,,,,,
,,,,,,0.08137470951193328,,,,0.07860991379310345,0.0074353448275862,0.03911637931034482,,0.15,0.47250095266025954,Morgan,,,,0.1950661610631153,0.2602937569528213,0.23257921668325857,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.01417288842728083,0.01905442213908073,0.01623221675314194,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03515008737619119,0.04492277856561359,0.03579158264257465,0.04549090748837845,0.0352135395147947,0.04494797537426449,,,,,,,
,,,,,,0.08021333977296528,,,,0.09391163793103448,0.01029094827586207,0.04886853448275862,,0.15,0.45467356190429303,AtomPair,,,,0.20583855209455376,0.2748089615925461,0.24703768379149527,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.03073234077287311,0.04119639987139747,0.03852198630841421,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03922304966354115,0.04845317150595545,0.04007798743619103,0.04897029134934991,0.03979344274957839,0.04891711138799189,,,,,,,
,,,,,,0.0816405632466244,,,,0.08636853448275862,0.01007543103448276,0.04207974137931034,,0.15,0.4617963302871302,Avalon,,,,0.20284976349256428,0.26856137763705096,0.2404057847004764,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.02384097587363978,0.03095167521771888,0.0263924895608496,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03761356016066224,0.04711706941882956,0.03849186418159973,0.04784263849000722,0.0376029169597975,0.04713749578631183,,,,,,,
,,,,,,0.09186729905333268,,,,0.06109913793103448,0.00673491379310344,0.03195043103448276,,0.15,0.4997258141957414,Random,,,,0.18548331296947468,0.2478038171660174,0.22107846244545,,1604.157327586207,1856,0.16154131988629472,0.227878924157342,0.1835909809136025,,,,,,,0.0321966285025406,,0.00117609273071626,4.171228504368e-4,-4.80797734006e-4,,,,,,low_morgan_lt_0.15,figure6_panel_d_pancancer_source.csv,,0.03228543136954548,0.04234017701949771,0.03265122250790962,0.04262315276179471,0.03216972704564975,0.04222690847370329,,,,,,,
,,,,,,0.07122313844857935,,,,0.11352370689655174,0.01519396551724138,0.06454741379310344,,0.2,0.4217675645116256,CGP-Align,,,,0.23295675936162127,0.2954983697866362,0.26956761069130214,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.06921520557783743,0.0764983993193238,0.07290568271656317,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.04625808278372159,0.05480076007776831,0.05146268714399337,0.059511582521769,0.04793236481652527,0.05631910276718874,,,,,,,
,,,,,,0.07707143447604302,,,,0.09084051724137931,0.01158405172413793,0.0494073275862069,,0.2,0.44159569851568986,RDKit2D,,,,0.21366067569465247,0.27255860250035946,0.24807441591204096,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.04118343028852758,0.04230679547079672,0.04261335186261714,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.03969555885710865,0.04890560697854664,0.04213129692334996,0.05091689929602963,0.04063063425449664,0.04963625455780479,,,,,,,
,,,,,,0.07822648188901155,,,,0.09143318965517244,0.01325431034482758,0.05134698275862068,,0.2,0.4422837063181587,NYAN,,,,0.2141809704974876,0.2736806375048978,0.24903959850437143,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.04144660815055356,0.0441190151235773,0.04294384958074942,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.040359732323401,0.0494595364309281,0.04363834649392833,0.0525477733011134,0.04147344255557196,0.05051387239220934,,,,,,,
,,,,,,0.07740562979566289,,,,0.07941810344827586,0.01061422413793103,0.04207974137931035,,0.2,0.4636777619827707,Morgan,,,,0.20141755330931244,0.26078101792704456,0.2353241539250419,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.02471169994178791,0.02557245556716554,0.02299741880002522,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.03678802135523201,0.0463980295535424,0.03883779119356628,0.04828544059956557,0.03706867991761711,0.04673407592808906,,,,,,,
,,,,,,0.07811526385818249,,,,0.08879310344827587,0.01126077586206896,0.04725215517241379,,0.2,0.44915237446843254,AtomPair,,,,0.211249695528096,0.2733580873689111,0.24747637435608869,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.03787277663515988,0.04502488373898299,0.04267992090772861,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.04060845072566541,0.04969687082979884,0.04261334415806488,0.05153827657707528,0.04134573232395253,0.0502912542698412,,,,,,,
,,,,,,0.08103487502437871,,,,0.08071120689655173,0.01050646551724138,0.04364224137931034,,0.2,0.45834716762787975,Avalon,,,,0.20195881431279392,0.26563395746922536,0.23952721678233643,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,0.02678690435331498,0.03344320468864959,0.03123043945290507,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.03872620562613537,0.04815169002133293,0.03973278439682329,0.04892129574723576,0.03915236392362443,0.04845372607496193,,,,,,,
,,,,,,0.09176147320618946,,,,0.05398706896551724,0.0052801724137931,0.02774784482758621,,0.2,0.4999425712173029,Random,,,,0.1820839623215825,0.2423998130048192,0.217563763315217,,1797.719827586207,1856,0.1670218144034052,0.2340920058926086,0.18896691391035783,,,,,,,0.03260497016607088,,-0.00150763559840268,-8.380461042235e-4,-9.4605558938771e-4,,,,,,low_morgan_lt_0.20,figure6_panel_d_pancancer_source.csv,,0.0324458828527933,0.0425737600723337,0.03202065036194535,0.04224505036446811,0.03235274063896837,0.0425579144313206,,,,,,,
,,,,,,0.07040835232518552,,,,0.11724137931034484,0.01794181034482758,0.0671875,,0.25,0.4187459141625443,CGP-Align,,,,0.23918825120798573,0.2975351646226536,0.27271042974745613,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.07492241299203001,0.07896620851590928,0.07605048520133437,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.04709050357573247,0.05558144161520344,0.05332832709800533,0.0613813867258209,0.04900421257913952,0.05733977555423687,,,,,,,
,,,,,,0.07525048949340793,,,,0.09806034482758622,0.01433189655172413,0.05576508620689655,,0.25,0.4371289293762271,RDKit2D,,,,0.221877765003219,0.27634644528906754,0.25309635507691336,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.05316128335701985,0.04759401170733036,0.0490505586456736,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.04086866789915971,0.04997502957728679,0.0457285182380449,0.05415227919856504,0.04236677579447,0.05121929766377754,,,,,,,
,,,,,,0.0779585874424737,,,,0.09482758620689656,0.01411637931034483,0.05226293103448275,,0.25,0.43955947665790746,NYAN,,,,0.21709327018900584,0.2753861167636819,0.25077847382046603,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.0458980040359724,0.04747853188613386,0.04612752513120798,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.04118130500013463,0.05023322203228406,0.0451282339311392,0.05389368098122388,0.0423917913827384,0.0513262780813203,,,,,,,
,,,,,,0.0739084391679581,,,,0.08970905172413793,0.01352370689655172,0.05307112068965517,,0.25,0.4565979655667962,Morgan,,,,0.20934729751254744,0.26538062412615465,0.24194119624343963,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.03579764515792947,0.03173042760352043,0.0325003960820042,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.03811017823706304,0.04762241353739032,0.04251404686971953,0.05146190022330246,0.03937639532933044,0.04882031399351141,,,,,,,
,,,,,,0.07719082828779375,,,,0.09159482758620688,0.01126077586206896,0.04951508620689655,,0.25,0.4454232299963511,AtomPair,,,,0.21362204297944137,0.27466882139901433,0.2489552774248438,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.04272227084218515,0.04812498010326491,0.04504361437590757,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.04140487641181489,0.05040342738277619,0.04410286046060673,0.05267024464030214,0.0421692103285932,0.05105548140799963,,,,,,,
,,,,,,0.0795975411537476,,,,0.08566810344827586,0.01293103448275862,0.04929956896551724,,0.25,0.45480431496853224,Avalon,,,,0.210530125653172,0.26857864854729047,0.2439056467608808,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,0.03718225797619601,0.03695253987325821,0.0356646663674318,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.03960651106830237,0.04894657704633879,0.04259063749371489,0.0514729340323856,0.04030787392622024,0.049556069846383,,,,,,,
,,,,,,0.08898987916238099,,,,0.05603448275862069,0.00533405172413793,0.02758620689655172,,0.25,0.5010499624003422,Random,,,,0.18064318590799752,0.24147065452705735,0.21645168712893523,,1839.28125,1856,0.16850716784413794,0.23657277120269257,0.19066440535645032,,,,,,,0.03275656558436496,,-0.00210303958469974,-1.3892323124173e-4,-6.4735866684307e-4,,,,,,low_morgan_lt_0.25,figure6_panel_d_pancancer_source.csv,,0.03279159982431069,0.04286779681142412,0.03214464710952201,0.04245029575212511,0.03274092589683673,0.04286584594632454,,,,,,,
,,,,,,0.06934393682237483,,,,0.12284482758620688,0.02009698275862068,0.07219827586206896,,0.3,0.415494747112065,CGP-Align,,,,0.24269828738794655,0.2992370612098387,0.2752266931049123,,1849.0366379310344,1856,0.1691959297298133,0.23812963171452609,0.19161943136224652,,,,,,,0.03282777660105368,,0.08006919878515252,0.08090066549854681,0.07926781762179877,,,,,,low_morgan_lt_0.30,figure6_panel_d_pancancer_source.csv,,0.04766499610314104,0.05612270325232006,0.05495496448223099,0.06283840266165128,0.04988053794802049,0.05815539440328894,,,,,,,
,,,,,,0.07290272884664893,,,,0.10689655172413794,0.02095905172413793,0.06406250000000001,,0.3,0.4337627887807051,RDKit2D,,,,0.2307180362551449,0.28049341678785744,0.2587075003973157,,1849.0366379310344,1856,0.1691959297298133,0.23812963171452609,0.19161943136224652,,,,,,,0.03282777660105368,,0.0641819026101965,0.05181310538052856,0.05511361758524558,,,,,,low_morgan_lt_0.30,figure6_panel_d_pancancer_source.csv,,0.04174467878967733,0.05076571119061598,0.04944414901592741,0.0575807497273683,0.04390420029562752,0.05262604397733413,,,,,,,
,,,,,,0.07625777513346582,,,,0.10032327586206898,0.0165948275862069,0.05705818965517242,,0.3,0.4369377059948062,NYAN,,,,0.2225862755880555,0.2778149724230023,0.2539807912919446,,1849.0366379310344,1856,0.1691959297298133,0.23812963171452609,0.19161943136224652,,,,,,,0.03282777660105368,,0.05186610385655937,0.05033415234489477,0.04992221197618297,,,,,,low_morgan_lt_0.30,figure6_panel_d_pancancer_source.csv,,0.04181135434880324,0.05080851133384927,0.04692987727133534,0.05565602698239027,0.0433150386421989,0.05216704827231974,,,,,,,
