entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,stage_key,stage_label,pca1,pca2
5124,DHPS|orf|JCP2022_914397,gene,gene_profile,gene_profile::orf,DHPS,orf,DHPS::orf,branch_pretrained,Before joint training,0.3700192,0.28894612
5186,DIMT1|crispr|JCP2022_801815,gene,gene_profile,gene_profile::crispr,DIMT1,crispr,DIMT1::crispr,branch_pretrained,Before joint training,0.22743618,0.1640215
5187,DIMT1|orf|JCP2022_907556,gene,gene_profile,gene_profile::orf,DIMT1,orf,DIMT1::orf,branch_pretrained,Before joint training,0.29186308,0.3215282
5188,DIMT1|orf|JCP2022_914772,gene,gene_profile,gene_profile::orf,DIMT1,orf,DIMT1::orf,branch_pretrained,Before joint training,0.29597437,0.33425623
5201,DIRAS3|crispr|JCP2022_801821,gene,gene_profile,gene_profile::crispr,DIRAS3,crispr,DIRAS3::crispr,branch_pretrained,Before joint training,0.27939647,0.2148679
5232,DLG3|orf|JCP2022_913648,gene,gene_profile,gene_profile::orf,DLG3,orf,DLG3::orf,branch_pretrained,Before joint training,0.2569581,0.29775804
5236,DLGAP2|orf|JCP2022_901975,gene,gene_profile,gene_profile::orf,DLGAP2,orf,DLGAP2::orf,branch_pretrained,Before joint training,0.3670482,0.25904092
5253,DLX6|crispr|JCP2022_801839,gene,gene_profile,gene_profile::crispr,DLX6,crispr,DLX6::crispr,branch_pretrained,Before joint training,0.298181,0.14535575
5257,DMAC2L|orf|JCP2022_907534,gene,gene_profile,gene_profile::orf,DMAC2L,orf,DMAC2L::orf,branch_pretrained,Before joint training,0.36450505,0.22160068
5293,DNAH17|orf|JCP2022_910527,gene,gene_profile,gene_profile::orf,DNAH17,orf,DNAH17::orf,branch_pretrained,Before joint training,0.37519258,0.26435477
5301,DNAJA1|crispr|JCP2022_801860,gene,gene_profile,gene_profile::crispr,DNAJA1,crispr,DNAJA1::crispr,branch_pretrained,Before joint training,0.26738322,0.17196964
5306,DNAJA3|orf|JCP2022_914645,gene,gene_profile,gene_profile::orf,DNAJA3,orf,DNAJA3::orf,branch_pretrained,Before joint training,0.34813946,0.25957662
5308,DNAJA4|crispr|JCP2022_801862,gene,gene_profile,gene_profile::crispr,DNAJA4,crispr,DNAJA4::crispr,branch_pretrained,Before joint training,0.25149265,0.26622716
5310,DNAJA4|orf|JCP2022_914873,gene,gene_profile,gene_profile::orf,DNAJA4,orf,DNAJA4::orf,branch_pretrained,Before joint training,0.3887427,0.21733153
5379,DNM1L|orf|JCP2022_902153,gene,gene_profile,gene_profile::orf,DNM1L,orf,DNM1L::orf,branch_pretrained,Before joint training,0.31388974,0.25466207
5421,DPEP3|crispr|JCP2022_801892,gene,gene_profile,gene_profile::crispr,DPEP3,crispr,DPEP3::crispr,branch_pretrained,Before joint training,0.29805487,0.18526468
5425,DPF2|crispr|JCP2022_801894,gene,gene_profile,gene_profile::crispr,DPF2,crispr,DPF2::crispr,branch_pretrained,Before joint training,0.2952782,0.2426584
5426,DPF2|orf|JCP2022_901303,gene,gene_profile,gene_profile::orf,DPF2,orf,DPF2::orf,branch_pretrained,Before joint training,0.3200702,0.2854922
5458,DPY19L2|orf|JCP2022_909655,gene,gene_profile,gene_profile::orf,DPY19L2,orf,DPY19L2::orf,branch_pretrained,Before joint training,0.27532208,0.35747957
5494,DRG1|crispr|JCP2022_801918,gene,gene_profile,gene_profile::crispr,DRG1,crispr,DRG1::crispr,branch_pretrained,Before joint training,0.33723217,0.085495844
5495,DRG1|orf|JCP2022_901010,gene,gene_profile,gene_profile::orf,DRG1,orf,DRG1::orf,branch_pretrained,Before joint training,0.3118251,0.28732947
5512,DSN1|orf|JCP2022_903895,gene,gene_profile,gene_profile::orf,DSN1,orf,DSN1::orf,branch_pretrained,Before joint training,0.39508533,0.24130064
5514,DSTN|orf|JCP2022_902437,gene,gene_profile,gene_profile::orf,DSTN,orf,DSTN::orf,branch_pretrained,Before joint training,0.38187414,0.17843495
5555,DUSP12|crispr|JCP2022_801935,gene,gene_profile,gene_profile::crispr,DUSP12,crispr,DUSP12::crispr,branch_pretrained,Before joint training,0.26532492,0.09775077
5556,DUSP12|orf|JCP2022_902495,gene,gene_profile,gene_profile::orf,DUSP12,orf,DUSP12::orf,branch_pretrained,Before joint training,0.3507805,0.23445243
5574,DUSP22|orf|JCP2022_908102,gene,gene_profile,gene_profile::orf,DUSP22,orf,DUSP22::orf,branch_pretrained,Before joint training,0.32305682,0.30349886
5598,DXO|orf|JCP2022_900425,gene,gene_profile,gene_profile::orf,DXO,orf,DXO::orf,branch_pretrained,Before joint training,0.32723993,0.3938255
5615,DYNC2LI1|orf|JCP2022_907787,gene,gene_profile,gene_profile::orf,DYNC2LI1,orf,DYNC2LI1::orf,branch_pretrained,Before joint training,0.38433206,0.279739
5616,DYNC2LI1|orf|JCP2022_907788,gene,gene_profile,gene_profile::orf,DYNC2LI1,orf,DYNC2LI1::orf,branch_pretrained,Before joint training,0.35427594,0.26505575
5617,DYNC2LI1|orf|JCP2022_914831,gene,gene_profile,gene_profile::orf,DYNC2LI1,orf,DYNC2LI1::orf,branch_pretrained,Before joint training,0.36880666,0.25122324
5661,EAF2|crispr|JCP2022_801978,gene,gene_profile,gene_profile::crispr,EAF2,crispr,EAF2::crispr,branch_pretrained,Before joint training,0.31265473,0.19503666
5719,EDF1|orf|JCP2022_901865,gene,gene_profile,gene_profile::orf,EDF1,orf,EDF1::orf,branch_pretrained,Before joint training,0.3725475,0.26464665
5722,EDN3|orf|JCP2022_900448,gene,gene_profile,gene_profile::orf,EDN3,orf,EDN3::orf,branch_pretrained,Before joint training,0.31575316,0.23219821
5770,EFHC1|orf|JCP2022_908769,gene,gene_profile,gene_profile::orf,EFHC1,orf,EFHC1::orf,branch_pretrained,Before joint training,0.29352987,0.3046956
5776,EFNA2|crispr|JCP2022_802018,gene,gene_profile,gene_profile::crispr,EFNA2,crispr,EFNA2::crispr,branch_pretrained,Before joint training,0.28046757,0.25664267
5783,EFNB2|crispr|JCP2022_802022,gene,gene_profile,gene_profile::crispr,EFNB2,crispr,EFNB2::crispr,branch_pretrained,Before joint training,0.28648138,0.19746092
5787,EFS|orf|JCP2022_902228,gene,gene_profile,gene_profile::orf,EFS,orf,EFS::orf,branch_pretrained,Before joint training,0.35841542,0.26574057
5801,EGLN2|crispr|JCP2022_802028,gene,gene_profile,gene_profile::crispr,EGLN2,crispr,EGLN2::crispr,branch_pretrained,Before joint training,0.36222667,0.20171641
5817,EHD4|orf|JCP2022_914789,gene,gene_profile,gene_profile::orf,EHD4,orf,EHD4::orf,branch_pretrained,Before joint training,0.2632995,0.3015409
5879,EIF3H|crispr|JCP2022_802063,gene,gene_profile,gene_profile::crispr,EIF3H,crispr,EIF3H::crispr,branch_pretrained,Before joint training,0.30533248,0.14323093
5880,EIF3H|orf|JCP2022_901852,gene,gene_profile,gene_profile::orf,EIF3H,orf,EIF3H::orf,branch_pretrained,Before joint training,0.3535257,0.29288527
5890,EIF4A1|crispr|JCP2022_802067,gene,gene_profile,gene_profile::crispr,EIF4A1,crispr,EIF4A1::crispr,branch_pretrained,Before joint training,0.10789949,0.3177846
5891,EIF4A1|orf|JCP2022_905752,gene,gene_profile,gene_profile::orf,EIF4A1,orf,EIF4A1::orf,branch_pretrained,Before joint training,0.34788233,0.28016007
5915,EIF4G2|crispr|JCP2022_802076,gene,gene_profile,gene_profile::crispr,EIF4G2,crispr,EIF4G2::crispr,branch_pretrained,Before joint training,0.2871182,0.15318307
5919,EIF5|crispr|JCP2022_802079,gene,gene_profile,gene_profile::crispr,EIF5,crispr,EIF5::crispr,branch_pretrained,Before joint training,0.20395687,0.3021841
5937,ELAVL4|orf|JCP2022_905757,gene,gene_profile,gene_profile::orf,ELAVL4,orf,ELAVL4::orf,branch_pretrained,Before joint training,0.35514247,0.28701332
5984,ELP6|orf|JCP2022_911279,gene,gene_profile,gene_profile::orf,ELP6,orf,ELP6::orf,branch_pretrained,Before joint training,0.3627056,0.26875967
6118,EPHB6|crispr|JCP2022_802148,gene,gene_profile,gene_profile::crispr,EPHB6,crispr,EPHB6::crispr,branch_pretrained,Before joint training,0.25049958,0.24285522
6119,EPHB6|orf|JCP2022_910070,gene,gene_profile,gene_profile::orf,EPHB6,orf,EPHB6::orf,branch_pretrained,Before joint training,0.37809068,0.24149323
6135,EPO|orf|JCP2022_900479,gene,gene_profile,gene_profile::orf,EPO,orf,EPO::orf,branch_pretrained,Before joint training,0.338448,0.24669221
6187,ERG28|orf|JCP2022_902469,gene,gene_profile,gene_profile::orf,ERG28,orf,ERG28::orf,branch_pretrained,Before joint training,0.3493033,0.2989996
6245,ETFA|crispr|JCP2022_802190,gene,gene_profile,gene_profile::crispr,ETFA,crispr,ETFA::crispr,branch_pretrained,Before joint training,0.26428172,0.20184615
6246,ETFA|orf|JCP2022_900485,gene,gene_profile,gene_profile::orf,ETFA,orf,ETFA::orf,branch_pretrained,Before joint training,0.34669006,0.21493807
6255,ETNK1|orf|JCP2022_903369,gene,gene_profile,gene_profile::orf,ETNK1,orf,ETNK1::orf,branch_pretrained,Before joint training,0.37687957,0.22277154
6256,ETNK1|orf|JCP2022_914114,gene,gene_profile,gene_profile::orf,ETNK1,orf,ETNK1::orf,branch_pretrained,Before joint training,0.3552013,0.30407208
6286,EVL|orf|JCP2022_903110,gene,gene_profile,gene_profile::orf,EVL,orf,EVL::orf,branch_pretrained,Before joint training,0.29142672,0.33220547
6287,EVL|orf|JCP2022_909750,gene,gene_profile,gene_profile::orf,EVL,orf,EVL::orf,branch_pretrained,Before joint training,0.34902614,0.2879192
6315,EXOSC3|orf|JCP2022_902976,gene,gene_profile,gene_profile::orf,EXOSC3,orf,EXOSC3::orf,branch_pretrained,Before joint training,0.37733346,0.26494944
6342,EYA4|orf|JCP2022_905778,gene,gene_profile,gene_profile::orf,EYA4,orf,EYA4::orf,branch_pretrained,Before joint training,0.2924018,0.29642218
6350,F10|orf|JCP2022_905789,gene,gene_profile,gene_profile::orf,F10,orf,F10::orf,branch_pretrained,Before joint training,0.33767444,0.2682346
6391,FABP2|orf|JCP2022_905790,gene,gene_profile,gene_profile::orf,FABP2,orf,FABP2::orf,branch_pretrained,Before joint training,0.3538766,0.17777702
6440,FAM122C|orf|JCP2022_904772,gene,gene_profile,gene_profile::orf,FAM122C,orf,FAM122C::orf,branch_pretrained,Before joint training,0.31614983,0.3304258
6473,FAM168A|orf|JCP2022_902565,gene,gene_profile,gene_profile::orf,FAM168A,orf,FAM168A::orf,branch_pretrained,Before joint training,0.3364131,0.25527585
6479,FAM174A|orf|JCP2022_905143,gene,gene_profile,gene_profile::orf,FAM174A,orf,FAM174A::orf,branch_pretrained,Before joint training,0.35133606,0.2737403
6508,FAM218A|orf|JCP2022_904742,gene,gene_profile,gene_profile::orf,FAM218A,orf,FAM218A::orf,branch_pretrained,Before joint training,0.3545261,0.28394192
6519,FAM227B|orf|JCP2022_912461,gene,gene_profile,gene_profile::orf,FAM227B,orf,FAM227B::orf,branch_pretrained,Before joint training,0.3886379,0.20257153
6555,FAM76A|orf|JCP2022_904846,gene,gene_profile,gene_profile::orf,FAM76A,orf,FAM76A::orf,branch_pretrained,Before joint training,0.33254802,0.3252977
6576,FAM9B|orf|JCP2022_904829,gene,gene_profile,gene_profile::orf,FAM9B,orf,FAM9B::orf,branch_pretrained,Before joint training,0.29838312,0.29000622
6614,FASTKD3|crispr|JCP2022_802278,gene,gene_profile,gene_profile::crispr,FASTKD3,crispr,FASTKD3::crispr,branch_pretrained,Before joint training,0.2805631,0.16210529
6615,FASTKD3|orf|JCP2022_908327,gene,gene_profile,gene_profile::orf,FASTKD3,orf,FASTKD3::orf,branch_pretrained,Before joint training,0.33724117,0.29381508
6616,FASTKD3|orf|JCP2022_914156,gene,gene_profile,gene_profile::orf,FASTKD3,orf,FASTKD3::orf,branch_pretrained,Before joint training,0.3280331,0.22167179
6641,FBXL15|crispr|JCP2022_802285,gene,gene_profile,gene_profile::crispr,FBXL15,crispr,FBXL15::crispr,branch_pretrained,Before joint training,0.30742365,0.15155554
6642,FBXL15|orf|JCP2022_908333,gene,gene_profile,gene_profile::orf,FBXL15,orf,FBXL15::orf,branch_pretrained,Before joint training,0.35441917,0.2556634
6643,FBXL15|orf|JCP2022_911708,gene,gene_profile,gene_profile::orf,FBXL15,orf,FBXL15::orf,branch_pretrained,Before joint training,0.3363853,0.25454077
6707,FBXO38|orf|JCP2022_908468,gene,gene_profile,gene_profile::orf,FBXO38,orf,FBXO38::orf,branch_pretrained,Before joint training,0.32381415,0.27969623
6709,FBXO38|orf|JCP2022_914973,gene,gene_profile,gene_profile::orf,FBXO38,orf,FBXO38::orf,branch_pretrained,Before joint training,0.36126262,0.23050308
6733,FBXO7|orf|JCP2022_907423,gene,gene_profile,gene_profile::orf,FBXO7,orf,FBXO7::orf,branch_pretrained,Before joint training,0.35330057,0.27010855
6742,FBXW12|crispr|JCP2022_802339,gene,gene_profile,gene_profile::crispr,FBXW12,crispr,FBXW12::crispr,branch_pretrained,Before joint training,0.27166128,0.20676988
6787,FCSK|orf|JCP2022_912462,gene,gene_profile,gene_profile::orf,FCSK,orf,FCSK::orf,branch_pretrained,Before joint training,0.3023268,0.19814405
6788,FCSK|orf|JCP2022_914289,gene,gene_profile,gene_profile::orf,FCSK,orf,FCSK::orf,branch_pretrained,Before joint training,0.37248296,0.2221527
6795,FDPS|orf|JCP2022_900514,gene,gene_profile,gene_profile::orf,FDPS,orf,FDPS::orf,branch_pretrained,Before joint training,0.3681715,0.250144
6828,FFAR3|crispr|JCP2022_802370,gene,gene_profile,gene_profile::crispr,FFAR3,crispr,FFAR3::crispr,branch_pretrained,Before joint training,0.22337356,0.27514374
6829,FFAR3|orf|JCP2022_900641,gene,gene_profile,gene_profile::orf,FFAR3,orf,FFAR3::orf,branch_pretrained,Before joint training,0.3746286,0.22866464
6830,FFAR4|crispr|JCP2022_802371,gene,gene_profile,gene_profile::crispr,FFAR4,crispr,FFAR4::crispr,branch_pretrained,Before joint training,0.2967431,0.18982668
6857,FGF18|crispr|JCP2022_802383,gene,gene_profile,gene_profile::crispr,FGF18,crispr,FGF18::crispr,branch_pretrained,Before joint training,0.2987641,0.21539858
6886,FGFR4|crispr|JCP2022_802398,gene,gene_profile,gene_profile::crispr,FGFR4,crispr,FGFR4::crispr,branch_pretrained,Before joint training,0.27138352,0.21381927
6897,FGL1|orf|JCP2022_905810,gene,gene_profile,gene_profile::orf,FGL1,orf,FGL1::orf,branch_pretrained,Before joint training,0.367186,0.27134147
6915,FIBP|orf|JCP2022_901956,gene,gene_profile,gene_profile::orf,FIBP,orf,FIBP::orf,branch_pretrained,Before joint training,0.34466422,0.26808715
7004,FNDC7|orf|JCP2022_912425,gene,gene_profile,gene_profile::orf,FNDC7,orf,FNDC7::orf,branch_pretrained,Before joint training,0.3342178,0.23452827
7021,FOSL2|orf|JCP2022_910090,gene,gene_profile,gene_profile::orf,FOSL2,orf,FOSL2::orf,branch_pretrained,Before joint training,0.37156427,0.28169638
7035,FOXD4|crispr|JCP2022_802456,gene,gene_profile,gene_profile::crispr,FOXD4,crispr,FOXD4::crispr,branch_pretrained,Before joint training,0.2760707,0.16468702
7036,FOXD4|orf|JCP2022_900537,gene,gene_profile,gene_profile::orf,FOXD4,orf,FOXD4::orf,branch_pretrained,Before joint training,0.29108113,0.31490073
7079,FOXP2|orf|JCP2022_912123,gene,gene_profile,gene_profile::orf,FOXP2,orf,FOXP2::orf,branch_pretrained,Before joint training,0.374983,0.20177904
7106,FRAT1|crispr|JCP2022_802496,gene,gene_profile,gene_profile::crispr,FRAT1,crispr,FRAT1::crispr,branch_pretrained,Before joint training,0.29915512,0.17438881
7120,FRS2|orf|JCP2022_907185,gene,gene_profile,gene_profile::orf,FRS2,orf,FRS2::orf,branch_pretrained,Before joint training,0.29557514,0.29285586
7123,FRZB|orf|JCP2022_905819,gene,gene_profile,gene_profile::orf,FRZB,orf,FRZB::orf,branch_pretrained,Before joint training,0.3438778,0.30881214
7132,FSD2|orf|JCP2022_904470,gene,gene_profile,gene_profile::orf,FSD2,orf,FSD2::orf,branch_pretrained,Before joint training,0.3280788,0.2570269
7179,FUT4|crispr|JCP2022_802513,gene,gene_profile,gene_profile::crispr,FUT4,crispr,FUT4::crispr,branch_pretrained,Before joint training,0.27166006,0.25770676
7195,FXYD2|crispr|JCP2022_802519,gene,gene_profile,gene_profile::crispr,FXYD2,crispr,FXYD2::crispr,branch_pretrained,Before joint training,0.3068353,0.18313883
7196,FXYD2|orf|JCP2022_900117,gene,gene_profile,gene_profile::orf,FXYD2,orf,FXYD2::orf,branch_pretrained,Before joint training,0.36593622,0.27698764
7215,FZD3|crispr|JCP2022_802529,gene,gene_profile,gene_profile::crispr,FZD3,crispr,FZD3::crispr,branch_pretrained,Before joint training,0.26873156,0.21964055
7223,FZD7|orf|JCP2022_901761,gene,gene_profile,gene_profile::orf,FZD7,orf,FZD7::orf,branch_pretrained,Before joint training,0.35033435,0.2451658
7285,GABRG3|crispr|JCP2022_802563,gene,gene_profile,gene_profile::crispr,GABRG3,crispr,GABRG3::crispr,branch_pretrained,Before joint training,0.25333664,0.23934533
7338,GALNT11|crispr|JCP2022_802587,gene,gene_profile,gene_profile::crispr,GALNT11,crispr,GALNT11::crispr,branch_pretrained,Before joint training,0.29245263,0.22107577
7346,GALNT15|orf|JCP2022_908813,gene,gene_profile,gene_profile::orf,GALNT15,orf,GALNT15::orf,branch_pretrained,Before joint training,0.33236796,0.21553919
7357,GALNT5|crispr|JCP2022_802597,gene,gene_profile,gene_profile::crispr,GALNT5,crispr,GALNT5::crispr,branch_pretrained,Before joint training,0.33634484,0.18795234
7377,GANAB|crispr|JCP2022_802607,gene,gene_profile,gene_profile::crispr,GANAB,crispr,GANAB::crispr,branch_pretrained,Before joint training,0.29177886,0.25429466
7413,GATA4|crispr|JCP2022_802619,gene,gene_profile,gene_profile::crispr,GATA4,crispr,GATA4::crispr,branch_pretrained,Before joint training,0.24519059,0.27098414
7414,GATA4|orf|JCP2022_905855,gene,gene_profile,gene_profile::orf,GATA4,orf,GATA4::orf,branch_pretrained,Before joint training,0.29304695,0.13376914
7416,GATA6|crispr|JCP2022_802621,gene,gene_profile,gene_profile::crispr,GATA6,crispr,GATA6::crispr,branch_pretrained,Before joint training,0.29845768,0.1356175
7425,GATM|crispr|JCP2022_802625,gene,gene_profile,gene_profile::crispr,GATM,crispr,GATM::crispr,branch_pretrained,Before joint training,0.27361986,0.21457182
7426,GATM|orf|JCP2022_900578,gene,gene_profile,gene_profile::orf,GATM,orf,GATM::orf,branch_pretrained,Before joint training,0.24905661,0.21564986
7439,GBP2|crispr|JCP2022_802632,gene,gene_profile,gene_profile::crispr,GBP2,crispr,GBP2::crispr,branch_pretrained,Before joint training,0.2966172,0.21137026
7440,GBP2|orf|JCP2022_905858,gene,gene_profile,gene_profile::orf,GBP2,orf,GBP2::orf,branch_pretrained,Before joint training,0.26548186,0.32460898
7443,GBP5|orf|JCP2022_904383,gene,gene_profile,gene_profile::orf,GBP5,orf,GBP5::orf,branch_pretrained,Before joint training,0.33827835,0.27030337
7477,GCM2|orf|JCP2022_901983,gene,gene_profile,gene_profile::orf,GCM2,orf,GCM2::orf,branch_pretrained,Before joint training,0.35622162,0.22209698
7504,GDF2|crispr|JCP2022_802657,gene,gene_profile,gene_profile::crispr,GDF2,crispr,GDF2::crispr,branch_pretrained,Before joint training,0.26009482,0.23477185
7532,GEMIN8|orf|JCP2022_909687,gene,gene_profile,gene_profile::orf,GEMIN8,orf,GEMIN8::orf,branch_pretrained,Before joint training,0.3859493,0.20036742
7535,GET3|orf|JCP2022_900105,gene,gene_profile,gene_profile::orf,GET3,orf,GET3::orf,branch_pretrained,Before joint training,0.35544807,0.26822653
7548,GFOD1|orf|JCP2022_903205,gene,gene_profile,gene_profile::orf,GFOD1,orf,GFOD1::orf,branch_pretrained,Before joint training,0.3588223,0.26900917
7550,GFOD2|crispr|JCP2022_802674,gene,gene_profile,gene_profile::crispr,GFOD2,crispr,GFOD2::crispr,branch_pretrained,Before joint training,0.27971417,0.19446866
7558,GFRA3|crispr|JCP2022_802678,gene,gene_profile,gene_profile::crispr,GFRA3,crispr,GFRA3::crispr,branch_pretrained,Before joint training,0.31270593,0.14842956
7598,GINS2|orf|JCP2022_914832,gene,gene_profile,gene_profile::orf,GINS2,orf,GINS2::orf,branch_pretrained,Before joint training,0.33472532,0.25438026
7605,GIT2|orf|JCP2022_910650,gene,gene_profile,gene_profile::orf,GIT2,orf,GIT2::orf,branch_pretrained,Before joint training,0.37462145,0.26761007
7616,GJA8|crispr|JCP2022_802695,gene,gene_profile,gene_profile::crispr,GJA8,crispr,GJA8::crispr,branch_pretrained,Before joint training,0.28741276,0.11786122
7653,GLB1|orf|JCP2022_905874,gene,gene_profile,gene_profile::orf,GLB1,orf,GLB1::orf,branch_pretrained,Before joint training,0.2727507,0.37076938
7684,GLRA2|crispr|JCP2022_802729,gene,gene_profile,gene_profile::crispr,GLRA2,crispr,GLRA2::crispr,branch_pretrained,Before joint training,0.27013656,0.23900506
7685,GLRA2|orf|JCP2022_900609,gene,gene_profile,gene_profile::orf,GLRA2,orf,GLRA2::orf,branch_pretrained,Before joint training,0.33779228,0.28309152
7686,GLRA3|crispr|JCP2022_802730,gene,gene_profile,gene_profile::crispr,GLRA3,crispr,GLRA3::crispr,branch_pretrained,Before joint training,0.2997747,0.11116755
7687,GLRA3|orf|JCP2022_906728,gene,gene_profile,gene_profile::orf,GLRA3,orf,GLRA3::orf,branch_pretrained,Before joint training,0.36023152,0.2688004
7703,GLTP|orf|JCP2022_903052,gene,gene_profile,gene_profile::orf,GLTP,orf,GLTP::orf,branch_pretrained,Before joint training,0.41054666,0.22362694
7733,GMFG|orf|JCP2022_902047,gene,gene_profile,gene_profile::orf,GMFG,orf,GMFG::orf,branch_pretrained,Before joint training,0.35657483,0.29562742
7791,GNE|orf|JCP2022_913971,gene,gene_profile,gene_profile::orf,GNE,orf,GNE::orf,branch_pretrained,Before joint training,0.37799823,0.20820782
7811,GNLY|orf|JCP2022_902318,gene,gene_profile,gene_profile::orf,GNLY,orf,GNLY::orf,branch_pretrained,Before joint training,0.34792453,0.26518336
7830,GOLGA2|orf|JCP2022_910115,gene,gene_profile,gene_profile::orf,GOLGA2,orf,GOLGA2::orf,branch_pretrained,Before joint training,0.30650747,0.23517156
7852,GORASP1|orf|JCP2022_914936,gene,gene_profile,gene_profile::orf,GORASP1,orf,GORASP1::orf,branch_pretrained,Before joint training,0.28737298,0.3632323
7880,GPATCH4|orf|JCP2022_911280,gene,gene_profile,gene_profile::orf,GPATCH4,orf,GPATCH4::orf,branch_pretrained,Before joint training,0.34864533,0.22874928
7922,GPR107|orf|JCP2022_903613,gene,gene_profile,gene_profile::orf,GPR107,orf,GPR107::orf,branch_pretrained,Before joint training,0.35779285,0.2535851
7940,GPR146|orf|JCP2022_904382,gene,gene_profile,gene_profile::orf,GPR146,orf,GPR146::orf,branch_pretrained,Before joint training,0.36081797,0.20711595
7949,GPR153|crispr|JCP2022_802823,gene,gene_profile,gene_profile::crispr,GPR153,crispr,GPR153::crispr,branch_pretrained,Before joint training,0.3051067,0.16440897
7971,GPR176|orf|JCP2022_910828,gene,gene_profile,gene_profile::orf,GPR176,orf,GPR176::orf,branch_pretrained,Before joint training,0.2944494,0.16649091
8012,GPR55|orf|JCP2022_901989,gene,gene_profile,gene_profile::orf,GPR55,orf,GPR55::orf,branch_pretrained,Before joint training,0.26021644,0.18975316
8013,GPR6|crispr|JCP2022_802858,gene,gene_profile,gene_profile::crispr,GPR6,crispr,GPR6::crispr,branch_pretrained,Before joint training,0.31499892,0.22823127
8014,GPR6|orf|JCP2022_900633,gene,gene_profile,gene_profile::orf,GPR6,orf,GPR6::orf,branch_pretrained,Before joint training,0.31250256,0.30531842
8015,GPR6|orf|JCP2022_914432,gene,gene_profile,gene_profile::orf,GPR6,orf,GPR6::orf,branch_pretrained,Before joint training,0.3333475,0.2953485
8029,GPR82|crispr|JCP2022_802867,gene,gene_profile,gene_profile::crispr,GPR82,crispr,GPR82::crispr,branch_pretrained,Before joint training,0.30134827,0.20699209
8039,GPR88|crispr|JCP2022_802872,gene,gene_profile,gene_profile::crispr,GPR88,crispr,GPR88::crispr,branch_pretrained,Before joint training,0.23673576,0.23246323
8078,GRAMD1C|orf|JCP2022_909751,gene,gene_profile,gene_profile::orf,GRAMD1C,orf,GRAMD1C::orf,branch_pretrained,Before joint training,0.29817998,0.30866408
8114,GRIN1|crispr|JCP2022_802905,gene,gene_profile,gene_profile::crispr,GRIN1,crispr,GRIN1::crispr,branch_pretrained,Before joint training,0.28360558,0.23293588
8127,GRK2|orf|JCP2022_905407,gene,gene_profile,gene_profile::orf,GRK2,orf,GRK2::orf,branch_pretrained,Before joint training,0.39055014,0.2464304
8147,GRM6|crispr|JCP2022_802922,gene,gene_profile,gene_profile::crispr,GRM6,crispr,GRM6::crispr,branch_pretrained,Before joint training,0.24901888,0.26408178
8177,GSK3B|crispr|JCP2022_802930,gene,gene_profile,gene_profile::crispr,GSK3B,crispr,GSK3B::crispr,branch_pretrained,Before joint training,0.28040102,0.19431065
8202,GSTM3|orf|JCP2022_900662,gene,gene_profile,gene_profile::orf,GSTM3,orf,GSTM3::orf,branch_pretrained,Before joint training,0.34964782,0.29578418
8203,GSTM3|orf|JCP2022_905924,gene,gene_profile,gene_profile::orf,GSTM3,orf,GSTM3::orf,branch_pretrained,Before joint training,0.3412904,0.261267
8204,GSTM3|orf|JCP2022_914436,gene,gene_profile,gene_profile::orf,GSTM3,orf,GSTM3::orf,branch_pretrained,Before joint training,0.36688024,0.30262697
8220,GSX2|crispr|JCP2022_802950,gene,gene_profile,gene_profile::crispr,GSX2,crispr,GSX2::crispr,branch_pretrained,Before joint training,0.22721308,0.25373653
8224,GTF2A1L|crispr|JCP2022_802952,gene,gene_profile,gene_profile::crispr,GTF2A1L,crispr,GTF2A1L::crispr,branch_pretrained,Before joint training,0.32151616,0.14627072
8237,GTF2H1|crispr|JCP2022_802959,gene,gene_profile,gene_profile::crispr,GTF2H1,crispr,GTF2H1::crispr,branch_pretrained,Before joint training,0.22065097,0.2771827
8238,GTF2H1|orf|JCP2022_913690,gene,gene_profile,gene_profile::orf,GTF2H1,orf,GTF2H1::orf,branch_pretrained,Before joint training,0.301615,0.31128895
8248,GTF2IRD2B|orf|JCP2022_911917,gene,gene_profile,gene_profile::orf,GTF2IRD2B,orf,GTF2IRD2B::orf,branch_pretrained,Before joint training,0.26144806,0.3069955
8250,GTF2IRD2B|orf|JCP2022_913527,gene,gene_profile,gene_profile::orf,GTF2IRD2B,orf,GTF2IRD2B::orf,branch_pretrained,Before joint training,0.30978042,0.31349385
8283,GUCY1A1|orf|JCP2022_905932,gene,gene_profile,gene_profile::orf,GUCY1A1,orf,GUCY1A1::orf,branch_pretrained,Before joint training,0.3258602,0.28789777
8463,HAUS7|orf|JCP2022_911402,gene,gene_profile,gene_profile::orf,HAUS7,orf,HAUS7::orf,branch_pretrained,Before joint training,0.38677347,0.2379398
8591,HES7|crispr|JCP2022_803086,gene,gene_profile,gene_profile::crispr,HES7,crispr,HES7::crispr,branch_pretrained,Before joint training,0.26388544,0.27716482
8689,HLA-DOA|crispr|JCP2022_803125,gene,gene_profile,gene_profile::crispr,HLA-DOA,crispr,HLA-DOA::crispr,branch_pretrained,Before joint training,0.27889165,0.16307956
8690,HLA-DOA|orf|JCP2022_905960,gene,gene_profile,gene_profile::orf,HLA-DOA,orf,HLA-DOA::orf,branch_pretrained,Before joint training,0.3794009,0.25331646
