compound_id,method,hits_at_50,best_positive_rank
IOSVHGOZADGGJI-UHFFFAOYSA-N,CGP-Align entity,0,1128
NGSKTBKFQZABQE-UHFFFAOYSA-N,CGP-Align entity,0,929
GIDNHXXMUXJGLF-UHFFFAOYSA-N,CGP-Align entity,0,398
DVIOILWGESXUDH-UHFFFAOYSA-N,CGP-Align entity,0,142
HIDOWCVEOAHFJJ-UHFFFAOYSA-N,CGP-Align entity,0,804
PPRSPNCQUJKCFC-UHFFFAOYSA-N,CGP-Align entity,0,997
UHQRUFIBNWWWRR-UHFFFAOYSA-N,CGP-Align entity,0,280
SNETXFOOHZKJQH-UHFFFAOYSA-N,CGP-Align entity,0,649
PSQFTHNNIUZJPR-UHFFFAOYSA-N,CGP-Align entity,0,457
YHYAPIMZYWFURZ-UHFFFAOYSA-N,CGP-Align entity,0,270
RZFWPUPZZRXZLU-UHFFFAOYSA-N,CGP-Align entity,0,2363
MUKXGVFZGAFNIH-UHFFFAOYSA-N,CGP-Align entity,0,439
CKCXMVAAXGAHIM-UHFFFAOYSA-N,CGP-Align entity,0,63
BVDGERZEIHOEEB-UHFFFAOYSA-N,CGP-Align entity,0,278
GRFSGJWVEWJYIT-UHFFFAOYSA-N,CGP-Align entity,0,64
VBIROYNISPDHLE-UHFFFAOYSA-N,CGP-Align entity,0,240
BCLKRTYNEDFGBE-UHFFFAOYSA-N,CGP-Align entity,1,4
IYSFCDBFTWNNHB-UHFFFAOYSA-N,CGP-Align entity,0,830
WKOLLVMJNQIZCI-UHFFFAOYSA-N,CGP-Align entity,1,47
RBRDRXGWYBAJRC-UHFFFAOYSA-N,CGP-Align entity,0,291
MHNNZXBWSBVAFC-UHFFFAOYSA-N,CGP-Align entity,0,746
GNQXYYSBRRVCNT-UHFFFAOYSA-N,CGP-Align entity,0,233
SZIAXKFGZPBCOO-UHFFFAOYSA-N,CGP-Align entity,0,328
RLCPDOMUUJDSMM-UHFFFAOYSA-N,CGP-Align entity,1,1
ONKFEOSZMMQBOU-UHFFFAOYSA-N,CGP-Align entity,0,2157
TVKIJUNCVSDCPU-UHFFFAOYSA-N,CGP-Align entity,0,82
HBWPSSGDKPKDOC-UHFFFAOYSA-N,CGP-Align entity,0,327
NUWHKWFUYSANPY-UHFFFAOYSA-N,CGP-Align entity,0,2521
INZKXCGWHIFXAO-UHFFFAOYSA-N,CGP-Align entity,0,61
JNUGFGAVPBYSHF-UHFFFAOYSA-N,CGP-Align entity,0,829
XDQZNJNFVGHZLS-UHFFFAOYSA-N,CGP-Align entity,0,1072
WAAPOPOULWURGZ-UHFFFAOYSA-N,CGP-Align entity,0,328
LHGYTJDRSKZZAJ-UHFFFAOYSA-N,CGP-Align entity,2,30
AQVQNXGWAVXZIQ-UHFFFAOYSA-N,CGP-Align entity,0,243
QVZIRPWAQVMZGE-UHFFFAOYSA-N,CGP-Align entity,0,104
XEICAOMFSFRYPE-UHFFFAOYSA-N,CGP-Align entity,0,83
PAJMKGZZBBTTOY-UHFFFAOYSA-N,CGP-Align entity,1,43
XWNCBANPISXCPM-UHFFFAOYSA-N,CGP-Align entity,0,186
WXMHRQBCHLRYIP-UHFFFAOYSA-N,CGP-Align entity,0,2332
UJFQBDHUNCBZHX-UHFFFAOYSA-N,CGP-Align entity,0,933
FALPVDLFROEJJY-UHFFFAOYSA-N,CGP-Align entity,0,200
CBUAOBXIYKABSZ-UHFFFAOYSA-N,CGP-Align entity,0,1587
CAZYASNACIGGGL-UHFFFAOYSA-N,CGP-Align entity,0,139
VJNUYEKOGPVBTQ-UHFFFAOYSA-N,CGP-Align entity,1,4
NMXWWMMQIUVMPE-UHFFFAOYSA-N,CGP-Align entity,1,12
LPFJOSOKWYLSEN-UHFFFAOYSA-N,CGP-Align entity,1,10
YMCZFBOPYCIPBM-UHFFFAOYSA-N,CGP-Align entity,0,69
HCVWOTFIGGCNIK-UHFFFAOYSA-N,CGP-Align entity,1,25
PURPTOQWUPOIED-UHFFFAOYSA-N,CGP-Align entity,0,77
RYYCJUAHISIHTL-UHFFFAOYSA-N,CGP-Align entity,1,30
XHHRSJZFLRIKKC-UHFFFAOYSA-N,CGP-Align entity,0,702
SGVUCOVWKVDENW-UHFFFAOYSA-N,CGP-Align entity,0,1396
NPCZEKIZEPXEDV-UHFFFAOYSA-N,CGP-Align entity,0,889
CGPBGCQMHZLKTF-UHFFFAOYSA-N,CGP-Align entity,0,275
UGMQNUJEQLHNGH-UHFFFAOYSA-N,CGP-Align entity,0,57
MVDXVCLAMWDXEC-UHFFFAOYSA-N,CGP-Align entity,0,713
WNPAJLYMVZBWCH-UHFFFAOYSA-N,CGP-Align entity,0,330
XMQGPEYYULCPDH-UHFFFAOYSA-N,CGP-Align entity,0,1313
IDMMHKKWMWZOQT-UHFFFAOYSA-N,CGP-Align entity,0,112
FDEVSVBVQIYYCY-UHFFFAOYSA-N,CGP-Align entity,0,88
XOELFPSLJIQWFL-UHFFFAOYSA-N,CGP-Align entity,0,395
JEZOEKSEPONGJX-UHFFFAOYSA-N,CGP-Align entity,1,49
UDUCACOPARGPGL-UHFFFAOYSA-N,CGP-Align entity,0,646
OQMAORQJEBFZOT-UHFFFAOYSA-N,CGP-Align entity,0,438
FYOGLJTWSQKRSO-UHFFFAOYSA-N,CGP-Align entity,0,51
XGRZXJQCDMZTQM-UHFFFAOYSA-N,CGP-Align entity,0,454
XQLYJPZIAYGMSO-UHFFFAOYSA-N,CGP-Align entity,0,183
QUFISVIEQOEVMO-UHFFFAOYSA-N,CGP-Align entity,0,145
COEWQBRICAYYHY-UHFFFAOYSA-N,CGP-Align entity,0,349
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,CGP-Align entity,0,1336
QSVKLOWUSBJCPE-UHFFFAOYSA-N,CGP-Align entity,0,754
IEDPBWFRFZQDFF-UHFFFAOYSA-N,CGP-Align entity,0,1460
JKMRARYMGRUNPA-UHFFFAOYSA-N,CGP-Align entity,0,598
HQRNETWDCOMJEV-UHFFFAOYSA-N,CGP-Align entity,0,337
DDLNDTSEOTYSEO-UHFFFAOYSA-N,CGP-Align entity,0,520
OGCVAKILFRZXQW-UHFFFAOYSA-N,CGP-Align entity,0,1383
XBQXYZRLHWOTPO-UHFFFAOYSA-N,CGP-Align entity,0,3220
VEZHLKLKRJKKOT-UHFFFAOYSA-N,CGP-Align entity,0,1623
RWNDMLCBPVPLQX-UHFFFAOYSA-N,CGP-Align entity,0,148
JJSFUBKXHUGNPU-UHFFFAOYSA-N,CGP-Align entity,0,532
XGNHWBMYURGZSY-UHFFFAOYSA-N,CGP-Align entity,0,2796
FAHLWNAQAHYMFX-UHFFFAOYSA-N,CGP-Align entity,1,20
FBDDJRRYPPQEPQ-UHFFFAOYSA-N,CGP-Align entity,1,32
FAZNITNQAIQMTR-UHFFFAOYSA-N,CGP-Align entity,0,280
QKYQVYSDLDANPR-UHFFFAOYSA-N,CGP-Align entity,0,1732
XPQVRCFWGCHTNU-UHFFFAOYSA-N,CGP-Align entity,0,478
LBOJPLSUHKHVNW-UHFFFAOYSA-N,CGP-Align entity,0,1254
CCSPKYYHJNVAHB-UHFFFAOYSA-N,CGP-Align entity,0,1519
HFVVWYUHCXCHEL-UHFFFAOYSA-N,CGP-Align entity,0,366
OZSDXPREAVOJON-UHFFFAOYSA-N,CGP-Align entity,1,37
PAVGOLAQPWUAGA-UHFFFAOYSA-N,CGP-Align entity,0,403
BWJXDOFXAIGTOY-UHFFFAOYSA-N,CGP-Align entity,0,287
KSMZIWBTSVTJER-UHFFFAOYSA-N,CGP-Align entity,0,1777
ZJVQQXIAFSWRKL-UHFFFAOYSA-N,CGP-Align entity,1,42
UVDCNFNZMMFQTK-UHFFFAOYSA-N,CGP-Align entity,0,292
RRXKGMVDYKZPHA-UHFFFAOYSA-N,CGP-Align entity,0,1280
SWBYOJYVIPVLQG-UHFFFAOYSA-N,CGP-Align entity,0,231
YVMALNOEEGPGDM-UHFFFAOYSA-N,CGP-Align entity,0,240
BECKYOVAJORFQP-UHFFFAOYSA-N,CGP-Align entity,0,1885
WPTSZTJNUDLTHZ-UHFFFAOYSA-N,CGP-Align entity,0,103
OXIKLRTYAYRAOE-UHFFFAOYSA-N,CGP-Align entity,1,15
LUFAORPFSVMJIW-UHFFFAOYSA-N,CGP-Align entity,1,4
UMOMOZYFXIPEHN-UHFFFAOYSA-N,CGP-Align entity,2,34
REEZUGVZZOASJZ-UHFFFAOYSA-N,CGP-Align entity,0,2410
ZWENVLNQWCJRRM-UHFFFAOYSA-N,CGP-Align entity,0,1119
LAFIVSAKJZTNTI-UHFFFAOYSA-N,CGP-Align entity,0,271
LLHHICLGAJICJU-UHFFFAOYSA-N,CGP-Align entity,0,108
YJVZQLLMNYWSAZ-UHFFFAOYSA-N,CGP-Align entity,0,2017
TYOIRWQLOLUGHJ-UHFFFAOYSA-N,CGP-Align entity,0,433
KBIBLRSPOSYQHU-UHFFFAOYSA-N,CGP-Align entity,0,450
QQWVIVBCSMDYEX-UHFFFAOYSA-N,CGP-Align entity,1,1
XWPUVAJJCDJDDX-UHFFFAOYSA-N,CGP-Align entity,0,739
KFKWRHQBZQICHA-UHFFFAOYSA-N,CGP-Align entity,0,1141
NRBACMOONOKNHI-UHFFFAOYSA-N,CGP-Align entity,0,490
WYWHKKSPHMUBEB-UHFFFAOYSA-N,CGP-Align entity,0,349
ZFQWCGXFMRROEK-UHFFFAOYSA-N,CGP-Align entity,0,680
CZXPVQYPVHIIPS-UHFFFAOYSA-N,CGP-Align entity,1,29
RLQPVEDWYOETCG-UHFFFAOYSA-N,CGP-Align entity,0,111
NRIUAVNTCIVJPJ-UHFFFAOYSA-N,CGP-Align entity,0,1759
BBSAZXGQOQLANQ-UHFFFAOYSA-N,CGP-Align entity,0,2620
MKPQUYWMEOMTFR-UHFFFAOYSA-N,CGP-Align entity,0,2279
QBOMUKGCJQYJHU-UHFFFAOYSA-N,CGP-Align entity,0,51
NKXXEIXJPZZBNR-UHFFFAOYSA-N,CGP-Align entity,0,4049
DZYITXMCRDTSGD-UHFFFAOYSA-N,CGP-Align entity,0,65
RNNZLTHXWYPLNE-UHFFFAOYSA-N,CGP-Align entity,0,905
AYOIWTAXEANHSM-UHFFFAOYSA-N,CGP-Align entity,0,632
KWTIPXBUXGETBS-UHFFFAOYSA-N,CGP-Align entity,0,655
DXLMJXCAGAKMSA-UHFFFAOYSA-N,CGP-Align entity,0,163
BJVAWTLYNSLPTD-UHFFFAOYSA-N,CGP-Align entity,0,94
NFQDBLVNLBSPBH-UHFFFAOYSA-N,CGP-Align entity,0,1271
SVQXJMCZIRMUPN-UHFFFAOYSA-N,CGP-Align entity,0,134
CVHLJHCNGPTXTI-UHFFFAOYSA-N,CGP-Align entity,0,1214
XKYWNYXBSZRXSF-UHFFFAOYSA-N,CGP-Align entity,0,216
LQQIIUVVZPFMDQ-UHFFFAOYSA-N,CGP-Align entity,0,54
LHDKNRNKKMKSLP-UHFFFAOYSA-N,CGP-Align entity,0,1051
XGVXKJKTISMIOW-UHFFFAOYSA-N,CGP-Align entity,0,520
JSRLZQBPCVRPQU-UHFFFAOYSA-N,CGP-Align entity,0,794
TVQLKFZOPOUFFX-UHFFFAOYSA-N,CGP-Align entity,1,35
VUSPANBJKIBNIV-UHFFFAOYSA-N,CGP-Align entity,0,1167
XNKHGRGEZHOZNY-UHFFFAOYSA-N,CGP-Align entity,1,29
KHEUKJOESHVJMB-UHFFFAOYSA-N,CGP-Align entity,0,292
IVZNPCRNRJTGTD-UHFFFAOYSA-N,CGP-Align entity,0,62
IAWGMCRKMXPSIV-UHFFFAOYSA-N,CGP-Align entity,0,1911
KFRMGTDEFPVLCX-UHFFFAOYSA-N,CGP-Align entity,0,4681
LNICXPQINIWRRQ-UHFFFAOYSA-N,CGP-Align entity,0,1199
BOKKZTAFOPRWIE-UHFFFAOYSA-N,CGP-Align entity,0,68
MFSLIBUEKHTVDK-UHFFFAOYSA-N,CGP-Align entity,0,80
TVYCNJJDKBGVBK-UHFFFAOYSA-N,CGP-Align entity,1,14
UCPZXCUMANALPP-UHFFFAOYSA-N,CGP-Align entity,0,1540
HXJGBAXCRYVCGY-UHFFFAOYSA-N,CGP-Align entity,0,270
SGBRETHMSAQGOJ-UHFFFAOYSA-N,CGP-Align entity,2,2
QMPIMQGAOVOMJX-UHFFFAOYSA-N,CGP-Align entity,0,52
ZWCMIOZKAQFNAF-UHFFFAOYSA-N,CGP-Align entity,0,925
XWRXUXWZVUTDNB-UHFFFAOYSA-N,CGP-Align entity,1,4
VHEIMYWBEICIIK-UHFFFAOYSA-N,CGP-Align entity,1,34
CETPWRGZGWGPSV-UHFFFAOYSA-N,CGP-Align entity,0,138
IXBYSHNIINAYHZ-UHFFFAOYSA-N,CGP-Align entity,0,2309
RGVZNYHKESGKFA-UHFFFAOYSA-N,CGP-Align entity,2,5
ZPSKWMFLCHMEOY-UHFFFAOYSA-N,CGP-Align entity,0,579
YCBLZVBBTLPYSD-UHFFFAOYSA-N,CGP-Align entity,0,377
IRSKHJHQADMZNZ-UHFFFAOYSA-N,CGP-Align entity,8,4
HQCOBUNZKFVXAE-UHFFFAOYSA-N,CGP-Align entity,0,279
SNMBJQRYWSCVQW-UHFFFAOYSA-N,CGP-Align entity,0,104
NOQGZXFMHARMLW-UHFFFAOYSA-N,CGP-Align entity,1,25
XZYGOUZJAPIXGN-UHFFFAOYSA-N,CGP-Align entity,0,3268
JTJFYHJPDQYEMQ-UHFFFAOYSA-N,CGP-Align entity,0,394
LHXSCYJKECZHNF-UHFFFAOYSA-N,CGP-Align entity,0,67
KIIWTTIQXKOIGD-UHFFFAOYSA-N,CGP-Align entity,0,62
ORQNYFOUFPRFSS-UHFFFAOYSA-N,CGP-Align entity,0,676
LJELTCMQCYEEIR-UHFFFAOYSA-N,CGP-Align entity,0,445
RBZPOPOXHFIWRM-UHFFFAOYSA-N,CGP-Align entity,0,714
OJGLIVCKZYZSBN-UHFFFAOYSA-N,CGP-Align entity,0,590
SSBKBJCBYYMGOW-UHFFFAOYSA-N,CGP-Align entity,0,177
QZTIBSMADATKQQ-UHFFFAOYSA-N,CGP-Align entity,0,126
CNWLXACCWTWESM-UHFFFAOYSA-N,CGP-Align entity,0,2388
YHKDIBFNRGORNO-UHFFFAOYSA-N,CGP-Align entity,2,18
CSYUPDLWSIWQFL-UHFFFAOYSA-N,CGP-Align entity,0,165
PVZZFGXMAFGTIF-UHFFFAOYSA-N,CGP-Align entity,1,46
CQYXISSHJPYYTD-UHFFFAOYSA-N,CGP-Align entity,0,2015
FECKGFUNQBTNPX-UHFFFAOYSA-N,CGP-Align entity,0,462
IDPWHJNXHARDIW-UHFFFAOYSA-N,CGP-Align entity,0,96
JJHJWTRMEAVLDV-UHFFFAOYSA-N,CGP-Align entity,0,1481
ANDGGVOPIJEHOF-UHFFFAOYSA-N,CGP-Align entity,0,511
XCGVOUJBAVCWPB-UHFFFAOYSA-N,CGP-Align entity,0,625
HMFVAFLVXKPGMF-UHFFFAOYSA-N,CGP-Align entity,0,353
NOUMRDABMFGXSP-UHFFFAOYSA-N,CGP-Align entity,0,2409
VMVDARGSECZWHR-UHFFFAOYSA-N,CGP-Align entity,0,206
MZBUOZXGKDXZDT-UHFFFAOYSA-N,CGP-Align entity,0,508
LPLOMJOCYXZEFN-UHFFFAOYSA-N,CGP-Align entity,3,2
LUHUMGAGVRKHGA-UHFFFAOYSA-N,CGP-Align entity,0,1104
PMPWPSTVTPCAGQ-UHFFFAOYSA-N,CGP-Align entity,1,26
NYZRWHVHANQJKL-UHFFFAOYSA-N,CGP-Align entity,0,118
UFDQTMVULJJGRH-UHFFFAOYSA-N,CGP-Align entity,0,746
GBTRMINHMVQOBN-UHFFFAOYSA-N,CGP-Align entity,0,168
IBEOMTCINMCNMU-UHFFFAOYSA-N,CGP-Align entity,3,1
INUCPDJBHRWRAF-UHFFFAOYSA-N,CGP-Align entity,1,33
LRHMGPCALIQGQJ-UHFFFAOYSA-N,CGP-Align entity,0,400
IACKEIMCXWSACL-UHFFFAOYSA-N,CGP-Align entity,0,85
AZZKREDQQRVREQ-UHFFFAOYSA-N,CGP-Align entity,0,4950
WZTVUEXFSQYCKG-UHFFFAOYSA-N,CGP-Align entity,0,457
YRSSFEUQNAXQMX-UHFFFAOYSA-N,CGP-Align entity,0,129
UWMSPTHKBVQWNC-UHFFFAOYSA-N,CGP-Align entity,0,249
QYELSNCTWBVSFH-UHFFFAOYSA-N,CGP-Align entity,0,159
PRMYFZXZMZSWED-UHFFFAOYSA-N,CGP-Align entity,0,184
JAKOPYLONSDYQF-UHFFFAOYSA-N,CGP-Align entity,0,5046
VUXREUYLJGPEFB-UHFFFAOYSA-N,CGP-Align entity,0,839
PTWYBBKRXDZWCF-UHFFFAOYSA-N,CGP-Align entity,0,432
GSNVRNIEUYBYBP-UHFFFAOYSA-N,CGP-Align entity,0,1165
ATTYGJIYCZMWEN-UHFFFAOYSA-N,CGP-Align entity,1,10
INCLTNOZSKHIQB-UHFFFAOYSA-N,CGP-Align entity,0,231
CHFTZYINNDKEEA-UHFFFAOYSA-N,CGP-Align entity,0,569
CRIYWWZALOCTHL-UHFFFAOYSA-N,CGP-Align entity,1,28
KRBFPDJJGKQQAD-UHFFFAOYSA-N,CGP-Align entity,0,368
JEESIBPPIBHCOO-UHFFFAOYSA-N,CGP-Align entity,0,272
NDVDYWNRKSRABL-UHFFFAOYSA-N,CGP-Align entity,0,205
WFEHKXFPDQGALI-UHFFFAOYSA-N,CGP-Align entity,0,1874
NSWSLKAJUBAAJK-UHFFFAOYSA-N,CGP-Align entity,0,221
HWBUIQQZXQVJLQ-UHFFFAOYSA-N,CGP-Align entity,1,11
ZRXOERFXUJUHQS-UHFFFAOYSA-N,CGP-Align entity,0,83
PFJZEYSLOUDSTD-UHFFFAOYSA-N,CGP-Align entity,0,195
MGKDBNRNMYBWCF-UHFFFAOYSA-N,CGP-Align entity,0,1179
TXWKARNZLGABHL-UHFFFAOYSA-N,CGP-Align entity,1,7
BBVCGPWTAIGLPC-UHFFFAOYSA-N,CGP-Align entity,0,113
DGMGILGPRYQSOX-UHFFFAOYSA-N,CGP-Align entity,1,2
PBLZCCPUGWVLGU-UHFFFAOYSA-N,CGP-Align entity,0,406
RTCCMJPKOGXOOR-UHFFFAOYSA-N,CGP-Align entity,0,215
JYJMLTOANXDINT-UHFFFAOYSA-N,CGP-Align entity,1,2
BXGYBSJAZFGIPX-UHFFFAOYSA-N,CGP-Align entity,0,3119
WITDNUSDJYHSKF-UHFFFAOYSA-N,CGP-Align entity,0,60
BGNGENUCHIALLY-UHFFFAOYSA-N,CGP-Align entity,1,2
KHTQZQYZOQJDHO-UHFFFAOYSA-N,CGP-Align entity,0,168
SYULDHMVNVPIKV-UHFFFAOYSA-N,CGP-Align entity,0,614
VDNWDXNUSYDUTP-UHFFFAOYSA-N,CGP-Align entity,0,1045
VYPBZBVULDRGLY-UHFFFAOYSA-N,CGP-Align entity,0,3283
RMMCGFNDBZYAHZ-UHFFFAOYSA-N,CGP-Align entity,0,128
YQYGVDSFYRUORO-UHFFFAOYSA-N,CGP-Align entity,0,90
ULZLGFCSDAZYJF-UHFFFAOYSA-N,CGP-Align entity,0,141
XOPYRGPKKQLIPM-UHFFFAOYSA-N,CGP-Align entity,0,604
ARGNWYJQPIYFHM-UHFFFAOYSA-N,CGP-Align entity,1,42
ZYLXHLZLZCDQNX-UHFFFAOYSA-N,CGP-Align entity,1,22
NMKCUUJJRLNTPS-UHFFFAOYSA-N,CGP-Align entity,0,105
AGLKBEPKKDHHKY-UHFFFAOYSA-N,CGP-Align entity,0,369
CMCWWLVWPDLCRM-UHFFFAOYSA-N,CGP-Align entity,0,309
CCBROCQDNOSYDH-UHFFFAOYSA-N,CGP-Align entity,0,67
SFRLTGBKBVYXAH-UHFFFAOYSA-N,CGP-Align entity,0,264
VVQPUNSGQZVPCX-UHFFFAOYSA-N,CGP-Align entity,0,3493
IKQGLCPGPHZIHS-UHFFFAOYSA-N,CGP-Align entity,0,1739
YBFZOHMYGNMPAY-UHFFFAOYSA-N,CGP-Align entity,0,79
RSBZHOGKVJWSSD-UHFFFAOYSA-N,CGP-Align entity,0,493
QCQPPTWLBLGWSH-UHFFFAOYSA-N,CGP-Align entity,0,1737
JNHRAWYJJUBNNR-UHFFFAOYSA-N,CGP-Align entity,0,72
AWLBBSDUWOHVRH-UHFFFAOYSA-N,CGP-Align entity,0,3375
KCVVPZOGNXBGEA-UHFFFAOYSA-N,CGP-Align entity,0,770
KMKHXECWPJCDPT-UHFFFAOYSA-N,CGP-Align entity,0,1413
KUVLXCXKNYBDPS-UHFFFAOYSA-N,CGP-Align entity,0,127
LJAMWFFEEBMQCA-UHFFFAOYSA-N,CGP-Align entity,0,1654
QWXODUNJXAWKIC-UHFFFAOYSA-N,CGP-Align entity,0,370
CDEYJGMJYYCQKG-UHFFFAOYSA-N,CGP-Align entity,0,634
QXQNMCCNRFPPOB-UHFFFAOYSA-N,CGP-Align entity,0,135
YTSQUJHJFZXOQX-UHFFFAOYSA-N,CGP-Align entity,0,302
ULEHDRVTRNRCRB-UHFFFAOYSA-N,CGP-Align entity,0,1079
ALNFTXWSPSEAMO-UHFFFAOYSA-N,CGP-Align entity,0,927
FUQZRJNSRUAPCA-UHFFFAOYSA-N,CGP-Align entity,0,2811
KSOFFZRSWNZPLP-UHFFFAOYSA-N,CGP-Align entity,0,229
UHCABUMLMCRXLO-UHFFFAOYSA-N,CGP-Align entity,0,1540
LWJFBOZBCIUBOG-UHFFFAOYSA-N,CGP-Align entity,0,311
OGIKBJXTTWFYNA-UHFFFAOYSA-N,CGP-Align entity,1,48
NSPVRRQZBLGXST-UHFFFAOYSA-N,CGP-Align entity,0,66
JCJVKOMWHQRYJV-UHFFFAOYSA-N,CGP-Align entity,0,1262
XGWCZYKFHIPZIU-UHFFFAOYSA-N,CGP-Align entity,0,126
OJZSSMSGJIFPSR-UHFFFAOYSA-N,CGP-Align entity,0,396
QCJNUNXEDNZGOS-UHFFFAOYSA-N,CGP-Align entity,0,262
UCTKXBARRSSDDP-UHFFFAOYSA-N,CGP-Align entity,0,171
XPLMUILWMKXENK-UHFFFAOYSA-N,CGP-Align entity,0,3550
WCIDAQXEOCZFRA-UHFFFAOYSA-N,CGP-Align entity,0,91
RDEUZBBVUMVDOO-UHFFFAOYSA-N,CGP-Align entity,0,823
UOIUWIYFNWLYPM-UHFFFAOYSA-N,CGP-Align entity,0,793
ZIGIXWZXXFLIRL-UHFFFAOYSA-N,CGP-Align entity,1,36
HUINPAKCYZDKCH-UHFFFAOYSA-N,CGP-Align entity,0,2600
GKLVRKGTXZIEKU-UHFFFAOYSA-N,CGP-Align entity,0,216
OPWYXTKIHHHCIJ-UHFFFAOYSA-N,CGP-Align entity,1,25
LDSHKRWVNDCHQG-UHFFFAOYSA-N,CGP-Align entity,0,1841
WOVQMECBTWZXLL-UHFFFAOYSA-N,CGP-Align entity,0,722
KAHVHCFQIWBPBS-UHFFFAOYSA-N,CGP-Align entity,0,627
UOHKWXBHQXAGOT-UHFFFAOYSA-N,CGP-Align entity,0,221
PZQHBCKQUNNGLH-UHFFFAOYSA-N,CGP-Align entity,0,480
CCYUYNFVZAAEDA-UHFFFAOYSA-N,CGP-Align entity,0,66
DVECTQYKQVHPQC-UHFFFAOYSA-N,CGP-Align entity,0,400
ILWHTXBBRYYNTP-UHFFFAOYSA-N,CGP-Align entity,0,2289
NCFCZQUCZDEASL-UHFFFAOYSA-N,CGP-Align entity,0,1343
YOWLJSQDLABHPV-UHFFFAOYSA-N,CGP-Align entity,0,478
METQSPRSQINEEU-UHFFFAOYSA-N,CGP-Align entity,1,11
UZPYXQJXBZYJRZ-UHFFFAOYSA-N,CGP-Align entity,1,46
VERSMOIZBOVMDK-UHFFFAOYSA-N,CGP-Align entity,0,478
YEUQEGBZQHCZSJ-UHFFFAOYSA-N,CGP-Align entity,0,97
LEFINWWQBFCWKD-UHFFFAOYSA-N,CGP-Align entity,0,143
VSQTYHLIXCEUTJ-UHFFFAOYSA-N,CGP-Align entity,0,198
CXLKEICOZMPGLO-UHFFFAOYSA-N,CGP-Align entity,0,786
CRRPIAUQFPOTNM-UHFFFAOYSA-N,CGP-Align entity,1,22
XQZYQIYXRWSHGE-UHFFFAOYSA-N,CGP-Align entity,0,1151
PERDQVKMKBPKIM-UHFFFAOYSA-N,CGP-Align entity,0,329
BAPFPFJVTPXOMC-UHFFFAOYSA-N,CGP-Align entity,3,1
HYDLQNLHUATIDN-UHFFFAOYSA-N,CGP-Align entity,2,19
CZQRLLFAJRGLLF-UHFFFAOYSA-N,CGP-Align entity,1,1
SDUDAWOFEQZWMD-UHFFFAOYSA-N,CGP-Align entity,1,19
OYMLSQFSWWWGMM-UHFFFAOYSA-N,CGP-Align entity,0,179
XTRHTVZAXYPHKZ-UHFFFAOYSA-N,CGP-Align entity,0,770
JUKYZPZAIXMVQG-UHFFFAOYSA-N,CGP-Align entity,1,44
FIDWLTYZJSLDCI-UHFFFAOYSA-N,CGP-Align entity,0,431
AIWSAGHLGWILEP-UHFFFAOYSA-N,CGP-Align entity,0,419
FESZCKMUHSMUPG-UHFFFAOYSA-N,CGP-Align entity,1,24
CTPBVGSIQCWYMX-UHFFFAOYSA-N,CGP-Align entity,0,1875
BXBQORCTPLZNFQ-UHFFFAOYSA-N,CGP-Align entity,0,121
AKNVEBYOMSTHKP-UHFFFAOYSA-N,CGP-Align entity,0,374
PWSUQEJRFKOGJV-UHFFFAOYSA-N,CGP-Align entity,0,2527
OJWMDKKJEDHPNA-UHFFFAOYSA-N,CGP-Align entity,0,599
IKENVDNFQMCRTR-UHFFFAOYSA-N,CGP-Align entity,0,97
KMAJIRQRZWDMBX-UHFFFAOYSA-N,CGP-Align entity,0,268
OVVMOSFKQHRCHT-UHFFFAOYSA-N,CGP-Align entity,0,5901
JVPNEEDSHIJUSR-UHFFFAOYSA-N,CGP-Align entity,0,441
XKUDQGUVQYMIHL-UHFFFAOYSA-N,CGP-Align entity,0,65
JEVGZKHFLRNLBO-UHFFFAOYSA-N,CGP-Align entity,0,383
DKXHHAFTGAUSGR-UHFFFAOYSA-N,CGP-Align entity,1,23
VXPXGJVZGRTHIM-UHFFFAOYSA-N,CGP-Align entity,0,1821
MJQYBRPHRVJXRP-UHFFFAOYSA-N,CGP-Align entity,0,2635
MVFCEJLQJCBYMS-UHFFFAOYSA-N,CGP-Align entity,0,194
DDPDFTKXPABIQI-UHFFFAOYSA-N,CGP-Align entity,0,1380
IZMJMCDDWKSTTK-UHFFFAOYSA-N,CGP-Align entity,1,7
NFQTWFYZDOGYQN-UHFFFAOYSA-N,CGP-Align entity,0,363
SVZFSSZUXNCTJN-UHFFFAOYSA-N,CGP-Align entity,0,86
WOFGCGNDTZEHDO-UHFFFAOYSA-N,CGP-Align entity,0,705
XVQMHZWTNIABIT-UHFFFAOYSA-N,CGP-Align entity,2,3
PJTLEOWKPPFNGP-UHFFFAOYSA-N,CGP-Align entity,0,443
TWQQSFSYSLNXKS-UHFFFAOYSA-N,CGP-Align entity,0,526
ZMBRMQPHUQPXRG-UHFFFAOYSA-N,CGP-Align entity,0,494
OFPPBURSJQTDOK-UHFFFAOYSA-N,CGP-Align entity,0,356
NCOQXRXMRLIQEY-UHFFFAOYSA-N,CGP-Align entity,1,49
HZUNIOPRSANSEH-UHFFFAOYSA-N,CGP-Align entity,1,25
KSWOZDMJICZZHV-UHFFFAOYSA-N,CGP-Align entity,1,40
VALRLYRDIWGAAF-UHFFFAOYSA-N,CGP-Align entity,0,2882
WTTMESTWIXVPLG-UHFFFAOYSA-N,CGP-Align entity,1,29
