stage_order,stage_key,stage_label,entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,pca_scope,pca_panel,pca1,pca2,latent_dim1,latent_dim2
1,random_init,Before pretraining,19542,TAC3|crispr|JCP2022_806918,gene,gene_embedding,gene_embedding::crispr,TAC3,crispr,TAC3::crispr,stage-shared,Pre-joint latent,-0.18978938,-0.41529667,-0.18978938,-0.41529667
1,random_init,Before pretraining,19543,TAC3|orf|JCP2022_901522,gene,gene_embedding,gene_embedding::orf,TAC3,orf,TAC3::orf,stage-shared,Pre-joint latent,-0.26277336,-0.854761,-0.26277336,-0.854761
1,random_init,Before pretraining,19546,TACC3|orf|JCP2022_907116,gene,gene_embedding,gene_embedding::orf,TACC3,orf,TACC3::orf,stage-shared,Pre-joint latent,-0.26557156,-0.84988356,-0.26557156,-0.84988356
1,random_init,Before pretraining,19547,TACC3|orf|JCP2022_913105,gene,gene_embedding,gene_embedding::orf,TACC3,orf,TACC3::orf,stage-shared,Pre-joint latent,-0.26557156,-0.84988356,-0.26557156,-0.84988356
1,random_init,Before pretraining,19577,TAF1D|crispr|JCP2022_806933,gene,gene_embedding,gene_embedding::crispr,TAF1D,crispr,TAF1D::crispr,stage-shared,Pre-joint latent,-0.1932491,-0.42301273,-0.1932491,-0.42301273
1,random_init,Before pretraining,19585,TAF5L|crispr|JCP2022_806940,gene,gene_embedding,gene_embedding::crispr,TAF5L,crispr,TAF5L::crispr,stage-shared,Pre-joint latent,-0.19192393,-0.4195211,-0.19192393,-0.4195211
1,random_init,Before pretraining,19617,TANGO2|orf|JCP2022_908880,gene,gene_embedding,gene_embedding::orf,TANGO2,orf,TANGO2::orf,stage-shared,Pre-joint latent,-0.2815562,-0.8289529,-0.2815562,-0.8289529
1,random_init,Before pretraining,19621,TAOK1|crispr|JCP2022_806949,gene,gene_embedding,gene_embedding::crispr,TAOK1,crispr,TAOK1::crispr,stage-shared,Pre-joint latent,-0.19300081,-0.4118178,-0.19300081,-0.4118178
1,random_init,Before pretraining,19625,TAP1|crispr|JCP2022_806952,gene,gene_embedding,gene_embedding::crispr,TAP1,crispr,TAP1::crispr,stage-shared,Pre-joint latent,-0.19437903,-0.41758126,-0.19437903,-0.41758126
1,random_init,Before pretraining,19626,TAP1|orf|JCP2022_901530,gene,gene_embedding,gene_embedding::orf,TAP1,orf,TAP1::orf,stage-shared,Pre-joint latent,-0.26488528,-0.8493432,-0.26488528,-0.8493432
1,random_init,Before pretraining,19629,TAPBP|crispr|JCP2022_806954,gene,gene_embedding,gene_embedding::crispr,TAPBP,crispr,TAPBP::crispr,stage-shared,Pre-joint latent,-0.19475621,-0.42011154,-0.19475621,-0.42011154
1,random_init,Before pretraining,19641,TAS2R10|orf|JCP2022_907653,gene,gene_embedding,gene_embedding::orf,TAS2R10,orf,TAS2R10::orf,stage-shared,Pre-joint latent,-0.27344272,-0.8462202,-0.27344272,-0.8462202
1,random_init,Before pretraining,19715,TBK1|crispr|JCP2022_806964,gene,gene_embedding,gene_embedding::crispr,TBK1,crispr,TBK1::crispr,stage-shared,Pre-joint latent,-0.1919707,-0.4116708,-0.1919707,-0.4116708
1,random_init,Before pretraining,19716,TBK1|orf|JCP2022_907591,gene,gene_embedding,gene_embedding::orf,TBK1,orf,TBK1::orf,stage-shared,Pre-joint latent,-0.27157995,-0.8498006,-0.27157995,-0.8498006
1,random_init,Before pretraining,19742,TBX21|crispr|JCP2022_806977,gene,gene_embedding,gene_embedding::crispr,TBX21,crispr,TBX21::crispr,stage-shared,Pre-joint latent,-0.18923822,-0.41140187,-0.18923822,-0.41140187
1,random_init,Before pretraining,19745,TBX3|crispr|JCP2022_806979,gene,gene_embedding,gene_embedding::crispr,TBX3,crispr,TBX3::crispr,stage-shared,Pre-joint latent,-0.18911967,-0.41307217,-0.18911967,-0.41307217
1,random_init,Before pretraining,19748,TBX5|crispr|JCP2022_806981,gene,gene_embedding,gene_embedding::crispr,TBX5,crispr,TBX5::crispr,stage-shared,Pre-joint latent,-0.18810141,-0.40859723,-0.18810141,-0.40859723
1,random_init,Before pretraining,19776,TCEB3B|crispr|JCP2022_806992,gene,gene_embedding,gene_embedding::crispr,TCEB3B,crispr,TCEB3B::crispr,stage-shared,Pre-joint latent,-0.19338939,-0.41182446,-0.19338939,-0.41182446
1,random_init,Before pretraining,19795,TCF7L1|crispr|JCP2022_807002,gene,gene_embedding,gene_embedding::crispr,TCF7L1,crispr,TCF7L1::crispr,stage-shared,Pre-joint latent,-0.19247928,-0.41815406,-0.19247928,-0.41815406
1,random_init,Before pretraining,19807,TCN2|crispr|JCP2022_807006,gene,gene_embedding,gene_embedding::crispr,TCN2,crispr,TCN2::crispr,stage-shared,Pre-joint latent,-0.1894054,-0.41617227,-0.1894054,-0.41617227
1,random_init,Before pretraining,19838,TEAD2|crispr|JCP2022_807013,gene,gene_embedding,gene_embedding::crispr,TEAD2,crispr,TEAD2::crispr,stage-shared,Pre-joint latent,-0.18874297,-0.41416466,-0.18874297,-0.41416466
1,random_init,Before pretraining,19839,TEAD2|orf|JCP2022_901803,gene,gene_embedding,gene_embedding::orf,TEAD2,orf,TEAD2::orf,stage-shared,Pre-joint latent,-0.26624218,-0.8528764,-0.26624218,-0.8528764
1,random_init,Before pretraining,19862,TEKT5|orf|JCP2022_904666,gene,gene_embedding,gene_embedding::orf,TEKT5,orf,TEKT5::orf,stage-shared,Pre-joint latent,-0.2681272,-0.8522918,-0.2681272,-0.8522918
1,random_init,Before pretraining,19863,TEN1|orf|JCP2022_905373,gene,gene_embedding,gene_embedding::orf,TEN1,orf,TEN1::orf,stage-shared,Pre-joint latent,-0.28094304,-0.8478908,-0.28094304,-0.8478908
1,random_init,Before pretraining,19868,TENT5A|orf|JCP2022_914120,gene,gene_embedding,gene_embedding::orf,TENT5A,orf,TENT5A::orf,stage-shared,Pre-joint latent,-0.27296853,-0.85027283,-0.27296853,-0.85027283
1,random_init,Before pretraining,19886,TET3|orf|JCP2022_913467,gene,gene_embedding,gene_embedding::orf,TET3,orf,TET3::orf,stage-shared,Pre-joint latent,-0.26684773,-0.8511872,-0.26684773,-0.8511872
1,random_init,Before pretraining,19889,TEX11|orf|JCP2022_909753,gene,gene_embedding,gene_embedding::orf,TEX11,orf,TEX11::orf,stage-shared,Pre-joint latent,-0.27089044,-0.8502327,-0.27089044,-0.8502327
1,random_init,Before pretraining,19928,TFCP2L1|crispr|JCP2022_807035,gene,gene_embedding,gene_embedding::crispr,TFCP2L1,crispr,TFCP2L1::crispr,stage-shared,Pre-joint latent,-0.1886219,-0.40970814,-0.1886219,-0.40970814
1,random_init,Before pretraining,19960,TGFB1I1|crispr|JCP2022_807049,gene,gene_embedding,gene_embedding::crispr,TGFB1I1,crispr,TGFB1I1::crispr,stage-shared,Pre-joint latent,-0.19070569,-0.41741282,-0.19070569,-0.41741282
1,random_init,Before pretraining,19975,TGIF1|crispr|JCP2022_807055,gene,gene_embedding,gene_embedding::crispr,TGIF1,crispr,TGIF1::crispr,stage-shared,Pre-joint latent,-0.19125748,-0.42081815,-0.19125748,-0.42081815
1,random_init,Before pretraining,19976,TGIF1|orf|JCP2022_901551,gene,gene_embedding,gene_embedding::orf,TGIF1,orf,TGIF1::orf,stage-shared,Pre-joint latent,-0.26662132,-0.8519524,-0.26662132,-0.8519524
1,random_init,Before pretraining,19979,TGIF2|orf|JCP2022_903647,gene,gene_embedding,gene_embedding::orf,TGIF2,orf,TGIF2::orf,stage-shared,Pre-joint latent,-0.27119023,-0.8528896,-0.27119023,-0.8528896
1,random_init,Before pretraining,19980,TGIF2LX|crispr|JCP2022_807057,gene,gene_embedding,gene_embedding::crispr,TGIF2LX,crispr,TGIF2LX::crispr,stage-shared,Pre-joint latent,-0.1911579,-0.420348,-0.1911579,-0.420348
1,random_init,Before pretraining,19994,TGM7|crispr|JCP2022_807065,gene,gene_embedding,gene_embedding::crispr,TGM7,crispr,TGM7::crispr,stage-shared,Pre-joint latent,-0.18763272,-0.41245365,-0.18763272,-0.41245365
1,random_init,Before pretraining,20009,THAP2|orf|JCP2022_904008,gene,gene_embedding,gene_embedding::orf,THAP2,orf,THAP2::orf,stage-shared,Pre-joint latent,-0.2702831,-0.8520168,-0.2702831,-0.8520168
1,random_init,Before pretraining,20074,TIMM10|orf|JCP2022_902780,gene,gene_embedding,gene_embedding::orf,TIMM10,orf,TIMM10::orf,stage-shared,Pre-joint latent,-0.2625767,-0.85222936,-0.2625767,-0.85222936
1,random_init,Before pretraining,20099,TIMP4|orf|JCP2022_901558,gene,gene_embedding,gene_embedding::orf,TIMP4,orf,TIMP4::orf,stage-shared,Pre-joint latent,-0.26992503,-0.84709305,-0.26992503,-0.84709305
1,random_init,Before pretraining,20123,TKT|orf|JCP2022_906613,gene,gene_embedding,gene_embedding::orf,TKT,orf,TKT::orf,stage-shared,Pre-joint latent,-0.26926056,-0.84496355,-0.26926056,-0.84496355
1,random_init,Before pretraining,20124,TKT|orf|JCP2022_910434,gene,gene_embedding,gene_embedding::orf,TKT,orf,TKT::orf,stage-shared,Pre-joint latent,-0.26926056,-0.84496355,-0.26926056,-0.84496355
1,random_init,Before pretraining,20164,TLR6|orf|JCP2022_910709,gene,gene_embedding,gene_embedding::orf,TLR6,orf,TLR6::orf,stage-shared,Pre-joint latent,-0.27027273,-0.8495572,-0.27027273,-0.8495572
1,random_init,Before pretraining,20183,TM7SF2|crispr|JCP2022_807120,gene,gene_embedding,gene_embedding::crispr,TM7SF2,crispr,TM7SF2::crispr,stage-shared,Pre-joint latent,-0.18844,-0.42112297,-0.18844,-0.42112297
1,random_init,Before pretraining,20184,TM7SF2|orf|JCP2022_906620,gene,gene_embedding,gene_embedding::orf,TM7SF2,orf,TM7SF2::orf,stage-shared,Pre-joint latent,-0.26830822,-0.8421643,-0.26830822,-0.8421643
1,random_init,Before pretraining,20185,TM7SF2|orf|JCP2022_914606,gene,gene_embedding,gene_embedding::orf,TM7SF2,orf,TM7SF2::orf,stage-shared,Pre-joint latent,-0.26830822,-0.8421643,-0.26830822,-0.8421643
1,random_init,Before pretraining,20231,TMEM106B|orf|JCP2022_907853,gene,gene_embedding,gene_embedding::orf,TMEM106B,orf,TMEM106B::orf,stage-shared,Pre-joint latent,-0.2746814,-0.85346174,-0.2746814,-0.85346174
1,random_init,Before pretraining,20232,TMEM106B|orf|JCP2022_907854,gene,gene_embedding,gene_embedding::orf,TMEM106B,orf,TMEM106B::orf,stage-shared,Pre-joint latent,-0.2746814,-0.85346174,-0.2746814,-0.85346174
1,random_init,Before pretraining,20289,TMEM175|orf|JCP2022_904082,gene,gene_embedding,gene_embedding::orf,TMEM175,orf,TMEM175::orf,stage-shared,Pre-joint latent,-0.26921114,-0.8446091,-0.26921114,-0.8446091
1,random_init,Before pretraining,20346,TMEM25|orf|JCP2022_908620,gene,gene_embedding,gene_embedding::orf,TMEM25,orf,TMEM25::orf,stage-shared,Pre-joint latent,-0.26737276,-0.8449481,-0.26737276,-0.8449481
1,random_init,Before pretraining,20364,TMEM33|orf|JCP2022_903318,gene,gene_embedding,gene_embedding::orf,TMEM33,orf,TMEM33::orf,stage-shared,Pre-joint latent,-0.27471069,-0.8495163,-0.27471069,-0.8495163
1,random_init,Before pretraining,20383,TMEM45A|orf|JCP2022_903298,gene,gene_embedding,gene_embedding::orf,TMEM45A,orf,TMEM45A::orf,stage-shared,Pre-joint latent,-0.27343142,-0.84771806,-0.27343142,-0.84771806
1,random_init,Before pretraining,20412,TMEM86A|orf|JCP2022_908962,gene,gene_embedding,gene_embedding::orf,TMEM86A,orf,TMEM86A::orf,stage-shared,Pre-joint latent,-0.2743055,-0.84452826,-0.2743055,-0.84452826
1,random_init,Before pretraining,20472,TMSB4Y|orf|JCP2022_901941,gene,gene_embedding,gene_embedding::orf,TMSB4Y,orf,TMSB4Y::orf,stage-shared,Pre-joint latent,-0.2667584,-0.8527618,-0.2667584,-0.8527618
1,random_init,Before pretraining,20498,TNFAIP8|crispr|JCP2022_807162,gene,gene_embedding,gene_embedding::crispr,TNFAIP8,crispr,TNFAIP8::crispr,stage-shared,Pre-joint latent,-0.18928498,-0.42118925,-0.18928498,-0.42118925
1,random_init,Before pretraining,20499,TNFAIP8|orf|JCP2022_907429,gene,gene_embedding,gene_embedding::orf,TNFAIP8,orf,TNFAIP8::orf,stage-shared,Pre-joint latent,-0.26331013,-0.85560584,-0.26331013,-0.85560584
1,random_init,Before pretraining,20500,TNFAIP8|orf|JCP2022_913151,gene,gene_embedding,gene_embedding::orf,TNFAIP8,orf,TNFAIP8::orf,stage-shared,Pre-joint latent,-0.26331013,-0.85560584,-0.26331013,-0.85560584
1,random_init,Before pretraining,20583,TOM1L1|orf|JCP2022_913093,gene,gene_embedding,gene_embedding::orf,TOM1L1,orf,TOM1L1::orf,stage-shared,Pre-joint latent,-0.2704656,-0.85214657,-0.2704656,-0.85214657
1,random_init,Before pretraining,20587,TOMM22|orf|JCP2022_903538,gene,gene_embedding,gene_embedding::orf,TOMM22,orf,TOMM22::orf,stage-shared,Pre-joint latent,-0.26950297,-0.8358956,-0.26950297,-0.8358956
1,random_init,Before pretraining,20604,TOPBP1|orf|JCP2022_910802,gene,gene_embedding,gene_embedding::orf,TOPBP1,orf,TOPBP1::orf,stage-shared,Pre-joint latent,-0.2705981,-0.8526288,-0.2705981,-0.8526288
1,random_init,Before pretraining,20620,TP53|crispr|JCP2022_807205,gene,gene_embedding,gene_embedding::crispr,TP53,crispr,TP53::crispr,stage-shared,Pre-joint latent,-0.1851275,-0.4128946,-0.1851275,-0.4128946
1,random_init,Before pretraining,20621,TP53|orf|JCP2022_906628,gene,gene_embedding,gene_embedding::orf,TP53,orf,TP53::orf,stage-shared,Pre-joint latent,-0.26645294,-0.8512004,-0.26645294,-0.8512004
1,random_init,Before pretraining,20624,TP53I11|orf|JCP2022_910620,gene,gene_embedding,gene_embedding::orf,TP53I11,orf,TP53I11::orf,stage-shared,Pre-joint latent,-0.27081895,-0.8506205,-0.27081895,-0.8506205
1,random_init,Before pretraining,20636,TPBG|orf|JCP2022_906629,gene,gene_embedding,gene_embedding::orf,TPBG,orf,TPBG::orf,stage-shared,Pre-joint latent,-0.2634157,-0.84816575,-0.2634157,-0.84816575
1,random_init,Before pretraining,20652,TPH2|orf|JCP2022_912196,gene,gene_embedding,gene_embedding::orf,TPH2,orf,TPH2::orf,stage-shared,Pre-joint latent,-0.27141374,-0.8514007,-0.27141374,-0.8514007
1,random_init,Before pretraining,20683,TPPP3|orf|JCP2022_903156,gene,gene_embedding,gene_embedding::orf,TPPP3,orf,TPPP3::orf,stage-shared,Pre-joint latent,-0.27034938,-0.8541181,-0.27034938,-0.8541181
1,random_init,Before pretraining,20746,TRAPPC5|orf|JCP2022_904499,gene,gene_embedding,gene_embedding::orf,TRAPPC5,orf,TRAPPC5::orf,stage-shared,Pre-joint latent,-0.26578665,-0.84852403,-0.26578665,-0.84852403
1,random_init,Before pretraining,20769,TREML2|orf|JCP2022_908376,gene,gene_embedding,gene_embedding::orf,TREML2,orf,TREML2::orf,stage-shared,Pre-joint latent,-0.2738083,-0.84534204,-0.2738083,-0.84534204
1,random_init,Before pretraining,20770,TREML4|orf|JCP2022_905060,gene,gene_embedding,gene_embedding::orf,TREML4,orf,TREML4::orf,stage-shared,Pre-joint latent,-0.26989952,-0.8445715,-0.26989952,-0.8445715
1,random_init,Before pretraining,20774,TRGV3|orf|JCP2022_910429,gene,gene_embedding,gene_embedding::orf,TRGV3,orf,TRGV3::orf,stage-shared,Pre-joint latent,-0.2683025,-0.85341066,-0.2683025,-0.85341066
1,random_init,Before pretraining,20794,TRIM13|crispr|JCP2022_807255,gene,gene_embedding,gene_embedding::crispr,TRIM13,crispr,TRIM13::crispr,stage-shared,Pre-joint latent,-0.19317676,-0.4178022,-0.19317676,-0.4178022
1,random_init,Before pretraining,20796,TRIM14|crispr|JCP2022_807256,gene,gene_embedding,gene_embedding::crispr,TRIM14,crispr,TRIM14::crispr,stage-shared,Pre-joint latent,-0.19198576,-0.4184364,-0.19198576,-0.4184364
1,random_init,Before pretraining,20809,TRIM24|crispr|JCP2022_807263,gene,gene_embedding,gene_embedding::crispr,TRIM24,crispr,TRIM24::crispr,stage-shared,Pre-joint latent,-0.19616386,-0.41678935,-0.19616386,-0.41678935
1,random_init,Before pretraining,20810,TRIM25|crispr|JCP2022_807264,gene,gene_embedding,gene_embedding::crispr,TRIM25,crispr,TRIM25::crispr,stage-shared,Pre-joint latent,-0.19803612,-0.41571915,-0.19803612,-0.41571915
1,random_init,Before pretraining,20822,TRIM31|crispr|JCP2022_807270,gene,gene_embedding,gene_embedding::crispr,TRIM31,crispr,TRIM31::crispr,stage-shared,Pre-joint latent,-0.19707614,-0.41704947,-0.19707614,-0.41704947
1,random_init,Before pretraining,20823,TRIM31|orf|JCP2022_910803,gene,gene_embedding,gene_embedding::orf,TRIM31,orf,TRIM31::orf,stage-shared,Pre-joint latent,-0.2692241,-0.8476457,-0.2692241,-0.8476457
1,random_init,Before pretraining,20848,TRIM43B|crispr|JCP2022_807284,gene,gene_embedding,gene_embedding::crispr,TRIM43B,crispr,TRIM43B::crispr,stage-shared,Pre-joint latent,-0.1980122,-0.41771942,-0.1980122,-0.41771942
1,random_init,Before pretraining,20857,TRIM49B|crispr|JCP2022_807290,gene,gene_embedding,gene_embedding::crispr,TRIM49B,crispr,TRIM49B::crispr,stage-shared,Pre-joint latent,-0.19847906,-0.41822642,-0.19847906,-0.41822642
1,random_init,Before pretraining,20858,TRIM49C|orf|JCP2022_914906,gene,gene_embedding,gene_embedding::orf,TRIM49C,orf,TRIM49C::orf,stage-shared,Pre-joint latent,-0.27159825,-0.8421955,-0.27159825,-0.8421955
1,random_init,Before pretraining,20866,TRIM52|orf|JCP2022_904152,gene,gene_embedding,gene_embedding::orf,TRIM52,orf,TRIM52::orf,stage-shared,Pre-joint latent,-0.27132455,-0.84564185,-0.27132455,-0.84564185
1,random_init,Before pretraining,20875,TRIM59-IFT80|orf|JCP2022_912861,gene,gene_embedding,gene_embedding::orf,TRIM59-IFT80,orf,TRIM59-IFT80::orf,stage-shared,Pre-joint latent,-0.2708081,-0.8495095,-0.2708081,-0.8495095
1,random_init,Before pretraining,20885,TRIM63|crispr|JCP2022_807304,gene,gene_embedding,gene_embedding::crispr,TRIM63,crispr,TRIM63::crispr,stage-shared,Pre-joint latent,-0.1938071,-0.4172994,-0.1938071,-0.4172994
1,random_init,Before pretraining,20891,TRIM68|crispr|JCP2022_807309,gene,gene_embedding,gene_embedding::crispr,TRIM68,crispr,TRIM68::crispr,stage-shared,Pre-joint latent,-0.19900534,-0.4194619,-0.19900534,-0.4194619
1,random_init,Before pretraining,20901,TRIM74|orf|JCP2022_912772,gene,gene_embedding,gene_embedding::orf,TRIM74,orf,TRIM74::orf,stage-shared,Pre-joint latent,-0.26805317,-0.8471079,-0.26805317,-0.8471079
1,random_init,Before pretraining,20909,TRIO|crispr|JCP2022_807318,gene,gene_embedding,gene_embedding::crispr,TRIO,crispr,TRIO::crispr,stage-shared,Pre-joint latent,-0.190592,-0.41754615,-0.190592,-0.41754615
1,random_init,Before pretraining,20914,TRIP13|crispr|JCP2022_807321,gene,gene_embedding,gene_embedding::crispr,TRIP13,crispr,TRIP13::crispr,stage-shared,Pre-joint latent,-0.19152749,-0.41106623,-0.19152749,-0.41106623
1,random_init,Before pretraining,20915,TRIP13|orf|JCP2022_901997,gene,gene_embedding,gene_embedding::orf,TRIP13,orf,TRIP13::orf,stage-shared,Pre-joint latent,-0.27876523,-0.84472543,-0.27876523,-0.84472543
1,random_init,Before pretraining,20931,TRMT11|orf|JCP2022_908211,gene,gene_embedding,gene_embedding::orf,TRMT11,orf,TRMT11::orf,stage-shared,Pre-joint latent,-0.2761466,-0.84825927,-0.2761466,-0.84825927
1,random_init,Before pretraining,20954,TROAP|crispr|JCP2022_807331,gene,gene_embedding,gene_embedding::crispr,TROAP,crispr,TROAP::crispr,stage-shared,Pre-joint latent,-0.19529906,-0.4163009,-0.19529906,-0.4163009
1,random_init,Before pretraining,20955,TROAP|orf|JCP2022_902149,gene,gene_embedding,gene_embedding::orf,TROAP,orf,TROAP::orf,stage-shared,Pre-joint latent,-0.2690818,-0.8473126,-0.2690818,-0.8473126
1,random_init,Before pretraining,20957,TRPC1|crispr|JCP2022_807333,gene,gene_embedding,gene_embedding::crispr,TRPC1,crispr,TRPC1::crispr,stage-shared,Pre-joint latent,-0.19144659,-0.4197262,-0.19144659,-0.4197262
1,random_init,Before pretraining,20967,TRPC6|crispr|JCP2022_807338,gene,gene_embedding,gene_embedding::crispr,TRPC6,crispr,TRPC6::crispr,stage-shared,Pre-joint latent,-0.1918689,-0.41885638,-0.1918689,-0.41885638
1,random_init,Before pretraining,21034,TSNAXIP1|orf|JCP2022_903436,gene,gene_embedding,gene_embedding::orf,TSNAXIP1,orf,TSNAXIP1::orf,stage-shared,Pre-joint latent,-0.2642607,-0.84987295,-0.2642607,-0.84987295
1,random_init,Before pretraining,21035,TSPAN1|orf|JCP2022_902169,gene,gene_embedding,gene_embedding::orf,TSPAN1,orf,TSPAN1::orf,stage-shared,Pre-joint latent,-0.26497254,-0.8493409,-0.26497254,-0.8493409
1,random_init,Before pretraining,21090,TSTD2|orf|JCP2022_912399,gene,gene_embedding,gene_embedding::orf,TSTD2,orf,TSTD2::orf,stage-shared,Pre-joint latent,-0.2723316,-0.85270274,-0.2723316,-0.85270274
1,random_init,Before pretraining,21104,TTC26|orf|JCP2022_911799,gene,gene_embedding,gene_embedding::orf,TTC26,orf,TTC26::orf,stage-shared,Pre-joint latent,-0.27043197,-0.85254574,-0.27043197,-0.85254574
1,random_init,Before pretraining,21119,TTC5|orf|JCP2022_908704,gene,gene_embedding,gene_embedding::orf,TTC5,orf,TTC5::orf,stage-shared,Pre-joint latent,-0.2674761,-0.8502565,-0.2674761,-0.8502565
1,random_init,Before pretraining,21125,TTC9C|orf|JCP2022_909259,gene,gene_embedding,gene_embedding::orf,TTC9C,orf,TTC9C::orf,stage-shared,Pre-joint latent,-0.2630014,-0.84921324,-0.2630014,-0.84921324
1,random_init,Before pretraining,21131,TTK|crispr|JCP2022_807381,gene,gene_embedding,gene_embedding::crispr,TTK,crispr,TTK::crispr,stage-shared,Pre-joint latent,-0.19484834,-0.41736823,-0.19484834,-0.41736823
1,random_init,Before pretraining,21134,TTK|orf|JCP2022_913890,gene,gene_embedding,gene_embedding::orf,TTK,orf,TTK::orf,stage-shared,Pre-joint latent,-0.26971102,-0.8568555,-0.26971102,-0.8568555
1,random_init,Before pretraining,21143,TTLL3|orf|JCP2022_911016,gene,gene_embedding,gene_embedding::orf,TTLL3,orf,TTLL3::orf,stage-shared,Pre-joint latent,-0.27210683,-0.85196763,-0.27210683,-0.85196763
1,random_init,Before pretraining,21154,TTR|crispr|JCP2022_807388,gene,gene_embedding,gene_embedding::crispr,TTR,crispr,TTR::crispr,stage-shared,Pre-joint latent,-0.18576762,-0.41824585,-0.18576762,-0.41824585
1,random_init,Before pretraining,21178,TUBB|orf|JCP2022_912485,gene,gene_embedding,gene_embedding::orf,TUBB,orf,TUBB::orf,stage-shared,Pre-joint latent,-0.26602378,-0.8454865,-0.26602378,-0.8454865
1,random_init,Before pretraining,21185,TUBB4A|orf|JCP2022_907097,gene,gene_embedding,gene_embedding::orf,TUBB4A,orf,TUBB4A::orf,stage-shared,Pre-joint latent,-0.26595768,-0.84562516,-0.26595768,-0.84562516
1,random_init,Before pretraining,21201,TUBGCP4|orf|JCP2022_907550,gene,gene_embedding,gene_embedding::orf,TUBGCP4,orf,TUBGCP4::orf,stage-shared,Pre-joint latent,-0.27669343,-0.8477344,-0.27669343,-0.8477344
1,random_init,Before pretraining,21211,TULP2|orf|JCP2022_901610,gene,gene_embedding,gene_embedding::orf,TULP2,orf,TULP2::orf,stage-shared,Pre-joint latent,-0.26772043,-0.8506341,-0.26772043,-0.8506341
1,random_init,Before pretraining,21238,TXLNA|orf|JCP2022_904847,gene,gene_embedding,gene_embedding::orf,TXLNA,orf,TXLNA::orf,stage-shared,Pre-joint latent,-0.26443562,-0.8503624,-0.26443562,-0.8503624
1,random_init,Before pretraining,21263,TXNDC9|orf|JCP2022_902198,gene,gene_embedding,gene_embedding::orf,TXNDC9,orf,TXNDC9::orf,stage-shared,Pre-joint latent,-0.2650737,-0.8553137,-0.2650737,-0.8553137
1,random_init,Before pretraining,21264,TXNDC9|orf|JCP2022_910693,gene,gene_embedding,gene_embedding::orf,TXNDC9,orf,TXNDC9::orf,stage-shared,Pre-joint latent,-0.2650737,-0.8553137,-0.2650737,-0.8553137
1,random_init,Before pretraining,21265,TXNIP|orf|JCP2022_902327,gene,gene_embedding,gene_embedding::orf,TXNIP,orf,TXNIP::orf,stage-shared,Pre-joint latent,-0.28037223,-0.84902745,-0.28037223,-0.84902745
1,random_init,Before pretraining,21296,TYW5|orf|JCP2022_904543,gene,gene_embedding,gene_embedding::orf,TYW5,orf,TYW5::orf,stage-shared,Pre-joint latent,-0.27231538,-0.851556,-0.27231538,-0.851556
1,random_init,Before pretraining,21309,UBA52|orf|JCP2022_901614,gene,gene_embedding,gene_embedding::orf,UBA52,orf,UBA52::orf,stage-shared,Pre-joint latent,-0.27371764,-0.84910613,-0.27371764,-0.84910613
1,random_init,Before pretraining,21334,UBE2D2|crispr|JCP2022_807449,gene,gene_embedding,gene_embedding::crispr,UBE2D2,crispr,UBE2D2::crispr,stage-shared,Pre-joint latent,-0.19065017,-0.41733992,-0.19065017,-0.41733992
1,random_init,Before pretraining,21409,UBL3|orf|JCP2022_901155,gene,gene_embedding,gene_embedding::orf,UBL3,orf,UBL3::orf,stage-shared,Pre-joint latent,-0.27929547,-0.8412092,-0.27929547,-0.8412092
1,random_init,Before pretraining,21440,UBXN4|orf|JCP2022_902561,gene,gene_embedding,gene_embedding::orf,UBXN4,orf,UBXN4::orf,stage-shared,Pre-joint latent,-0.27076373,-0.8497902,-0.27076373,-0.8497902
1,random_init,Before pretraining,21450,UCK1|crispr|JCP2022_807502,gene,gene_embedding,gene_embedding::crispr,UCK1,crispr,UCK1::crispr,stage-shared,Pre-joint latent,-0.19408908,-0.41438943,-0.19408908,-0.41438943
1,random_init,Before pretraining,21459,UCN3|orf|JCP2022_908767,gene,gene_embedding,gene_embedding::orf,UCN3,orf,UCN3::orf,stage-shared,Pre-joint latent,-0.26630807,-0.8542363,-0.26630807,-0.8542363
1,random_init,Before pretraining,21460,UCP1|crispr|JCP2022_807505,gene,gene_embedding,gene_embedding::crispr,UCP1,crispr,UCP1::crispr,stage-shared,Pre-joint latent,-0.18916997,-0.41898644,-0.18916997,-0.41898644
1,random_init,Before pretraining,21462,UCP1|orf|JCP2022_910455,gene,gene_embedding,gene_embedding::orf,UCP1,orf,UCP1::orf,stage-shared,Pre-joint latent,-0.27533498,-0.8515453,-0.27533498,-0.8515453
1,random_init,Before pretraining,21475,UFM1|orf|JCP2022_907780,gene,gene_embedding,gene_embedding::orf,UFM1,orf,UFM1::orf,stage-shared,Pre-joint latent,-0.26534012,-0.8540009,-0.26534012,-0.8540009
1,random_init,Before pretraining,21495,UGT1A3|crispr|JCP2022_807519,gene,gene_embedding,gene_embedding::crispr,UGT1A3,crispr,UGT1A3::crispr,stage-shared,Pre-joint latent,-0.19339551,-0.4145016,-0.19339551,-0.4145016
1,random_init,Before pretraining,21505,UGT2A1|crispr|JCP2022_807526,gene,gene_embedding,gene_embedding::crispr,UGT2A1,crispr,UGT2A1::crispr,stage-shared,Pre-joint latent,-0.19431964,-0.41731262,-0.19431964,-0.41731262
