entity_type,entity_id,entity_label,source_members,pca_x,pca_y,pc1_var,pc2_var
Compound,AEZPAUSGTAHLOQ-UHFFFAOYSA-N,AEZPAUSGTAHLOQ,DrugRep; OpenBioLink,0.28005468413187906,-0.411242456907414,0.11541706265230955,0.06064157305709232
Compound,AFCGFAGUEYAMAO-UHFFFAOYSA-N,AFCGFAGUEYAMAO,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6609285292705334,0.39695718754502607,0.11541706265230955,0.06064157305709232
Compound,AFDPFLDWOXXHQM-UHFFFAOYSA-N,AFDPFLDWOXXHQM,DGIdb,0.024837198933625054,-0.49617606131695385,0.11541706265230955,0.06064157305709232
Compound,AFLFKFHDSCQHOL-UHFFFAOYSA-N,AFLFKFHDSCQHOL,DGIdb; DrugRep; PharMeBINet,0.45520160017757616,-0.1328517671801283,0.11541706265230955,0.06064157305709232
Compound,AFNXATANNDIXLG-UHFFFAOYSA-N,AFNXATANNDIXLG,PharMeBINet,0.11299181987340011,-0.34231958993363365,0.11541706265230955,0.06064157305709232
Compound,AFTZZRFCMOAFCR-UHFFFAOYSA-N,AFTZZRFCMOAFCR,DrugRep,-0.06708673552594863,-0.7036657947239263,0.11541706265230955,0.06064157305709232
Compound,AFUWQWYPPZFWCO-UHFFFAOYSA-N,AFUWQWYPPZFWCO,DGIdb; DrugRep,0.2676104387901245,0.2871114130581395,0.11541706265230955,0.06064157305709232
Compound,AFVLVVWMAFSXCK-UHFFFAOYSA-N,AFVLVVWMAFSXCK,DrugRep,0.5740663915952617,0.5020309969759983,0.11541706265230955,0.06064157305709232
Compound,AFZFFLVORLEPPO-UHFFFAOYSA-N,AFZFFLVORLEPPO,DGIdb,0.6690751522527931,-0.06908069540890428,0.11541706265230955,0.06064157305709232
Compound,AFZWZVLPIMHLSE-UHFFFAOYSA-N,AFZWZVLPIMHLSE,DrugRep,0.14185118760890464,-0.24955493333383866,0.11541706265230955,0.06064157305709232
Compound,AGABNGOXUSXQDD-UHFFFAOYSA-N,AGABNGOXUSXQDD,OpenBioLink,0.5704260586693409,0.08235765886745924,0.11541706265230955,0.06064157305709232
Compound,AGBQKNBQESQNJD-UHFFFAOYSA-N,AGBQKNBQESQNJD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6508159736694971,0.2886195532460806,0.11541706265230955,0.06064157305709232
Compound,AGMMTXLNIQSRCG-UHFFFAOYSA-N,AGMMTXLNIQSRCG,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.03290781844649527,0.32754618982773387,0.11541706265230955,0.06064157305709232
Compound,AGOYDEPGAOXOCK-UHFFFAOYSA-N,AGOYDEPGAOXOCK,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.5996297998555807,-0.17604462816917746,0.11541706265230955,0.06064157305709232
Compound,AGPKZVBTJJNPAG-UHFFFAOYSA-N,AGPKZVBTJJNPAG,Hetionet; OpenBioLink; PharMeBINet,0.6726111854113451,0.30403119884027935,0.11541706265230955,0.06064157305709232
Compound,AHCYOTLTLQTPSU-UHFFFAOYSA-N,AHCYOTLTLQTPSU,DrugRep,-0.26841841861459687,0.07202888125925852,0.11541706265230955,0.06064157305709232
Compound,AHFLGPTXSIRAQK-UHFFFAOYSA-N,AHFLGPTXSIRAQK,OpenBioLink,0.11458934052315228,-0.3100773746690028,0.11541706265230955,0.06064157305709232
Compound,AHFWIQIYAXSLBA-UHFFFAOYSA-N,AHFWIQIYAXSLBA,DGIdb; DrugRep,0.5286474661536925,-0.028239591227949577,0.11541706265230955,0.06064157305709232
Compound,AHFZDNYNXFMRFQ-UHFFFAOYSA-N,AHFZDNYNXFMRFQ,DrugRep,-0.23090763505462122,-0.25104349600317355,0.11541706265230955,0.06064157305709232
Compound,AHIVQGOUBLVTCB-UHFFFAOYSA-N,AHIVQGOUBLVTCB,OpenBioLink,0.3271975282681195,-0.387937987634646,0.11541706265230955,0.06064157305709232
Compound,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,AHLBNYSZXLDEJQ,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.4638180238413057,-0.28543401030717774,0.11541706265230955,0.06064157305709232
Compound,AHLPHDHHMVZTML-UHFFFAOYSA-N,AHLPHDHHMVZTML,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.6761053209971291,0.3655026361351247,0.11541706265230955,0.06064157305709232
Compound,AHYMHWXQRWRBKT-UHFFFAOYSA-N,AHYMHWXQRWRBKT,DGIdb; DrugRep,0.4607497747641031,-0.38319158082265536,0.11541706265230955,0.06064157305709232
Compound,AIGAZQPHXLWMOJ-UHFFFAOYSA-N,AIGAZQPHXLWMOJ,DGIdb; DrugRep; OpenBioLink,0.36497280424799006,-0.21570839296773275,0.11541706265230955,0.06064157305709232
Compound,AILRADAXUVEEIR-UHFFFAOYSA-N,AILRADAXUVEEIR,DGIdb; DrugRep,0.2353961028982968,-0.7125109544631049,0.11541706265230955,0.06064157305709232
Compound,AIONOLUJZLIMTK-UHFFFAOYSA-N,AIONOLUJZLIMTK,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5794220377982342,0.17114648013262,0.11541706265230955,0.06064157305709232
Compound,AIWJVLQNYNCDSL-UHFFFAOYSA-N,AIWJVLQNYNCDSL,OpenBioLink,0.011681482657319189,-0.5799904284737111,0.11541706265230955,0.06064157305709232
Compound,AIWRTTMUVOZGPW-UHFFFAOYSA-N,AIWRTTMUVOZGPW,DGIdb; DrugRep,0.670675235843767,-0.08478317337730189,0.11541706265230955,0.06064157305709232
Compound,AIXMJTYHQHQJLU-UHFFFAOYSA-N,AIXMJTYHQHQJLU,DrugRep,0.5470022333582985,0.04226166602406253,0.11541706265230955,0.06064157305709232
Compound,AJBBEYXFRYFVNM-UHFFFAOYSA-N,AJBBEYXFRYFVNM,OpenBioLink,0.3132748508191614,-0.25965588854365984,0.11541706265230955,0.06064157305709232
Compound,AJKIRUJIDFJUKJ-UHFFFAOYSA-N,AJKIRUJIDFJUKJ,OpenBioLink,0.5971757151339788,0.18240242365847648,0.11541706265230955,0.06064157305709232
Compound,AJLFOPYRIVGYMJ-UHFFFAOYSA-N,AJLFOPYRIVGYMJ,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.4152999996020181,-0.23314572173799572,0.11541706265230955,0.06064157305709232
Compound,AJRGHIGYPXNABY-UHFFFAOYSA-N,AJRGHIGYPXNABY,DrugRep; OpenBioLink,0.15422892038631505,-0.316610464291466,0.11541706265230955,0.06064157305709232
