seed,epoch,component,loss
37,112,ORF,4.2645855835505895
37,112,CRISPR,3.2045208386012485
37,113,Total objective,11.583453641619002
37,113,Compound,4.132931194986615
37,113,ORF,4.237967538833618
37,113,CRISPR,3.212554918016706
37,114,Total objective,11.588659681592668
37,114,Compound,4.121754452160427
37,114,ORF,4.255869688306536
37,114,CRISPR,3.211035530907767
37,115,Total objective,11.548695863996233
37,115,Compound,4.134573575428554
37,115,ORF,4.252239976610456
37,115,CRISPR,3.16188223361969
37,116,Total objective,11.567239270891463
37,116,Compound,4.1206155708857946
37,116,ORF,4.243104038919721
37,116,CRISPR,3.2035196849278043
37,117,Total objective,11.520654678344727
37,117,Compound,4.104505491256714
37,117,ORF,4.228799601963588
37,117,CRISPR,3.187349615778242
37,118,Total objective,11.559915093013219
37,118,Compound,4.1044656923839025
37,118,ORF,4.238577621323722
37,118,CRISPR,3.2168718167713712
37,119,Total objective,11.475083310263498
37,119,Compound,4.123384571075439
37,119,ORF,4.217264631816319
37,119,CRISPR,3.1344341618674143
37,120,Total objective,11.472843851361956
37,120,Compound,4.130028966494969
37,120,ORF,4.189325284957886
37,120,CRISPR,3.153489603315081
37,121,Total objective,11.413719177246094
37,121,Compound,4.101451550211225
37,121,ORF,4.162881892068046
37,121,CRISPR,3.1493857281548636
37,122,Total objective,11.419034426552908
37,122,Compound,4.107809066772461
37,122,ORF,4.184164748873029
37,122,CRISPR,3.127060556411743
37,123,Total objective,11.366544600895473
37,123,Compound,4.091129916054862
37,123,ORF,4.181292908532279
37,123,CRISPR,3.094121823992048
37,124,Total objective,11.413245977674212
37,124,Compound,4.1142561095101495
37,124,ORF,4.19572513444083
37,124,CRISPR,3.1032646690096173
37,125,Total objective,11.435668836321149
37,125,Compound,4.125501891544887
37,125,ORF,4.199657889774867
37,125,CRISPR,3.110509044783456
37,126,Total objective,11.440857860020229
37,126,Compound,4.1109505517142155
37,126,ORF,4.2169245379311695
37,126,CRISPR,3.1129827737808227
37,127,Total objective,11.358224623543876
37,127,Compound,4.115798030580793
37,127,ORF,4.175830898966108
37,127,CRISPR,3.0665956633431573
37,128,Total objective,11.274272782461983
37,128,Compound,4.097233237539019
37,128,ORF,4.152382928984506
37,128,CRISPR,3.024656684058053
37,129,Total objective,11.321067128862653
37,129,Compound,4.096722405297416
37,129,ORF,4.151313952037266
37,129,CRISPR,3.073030768121992
37,130,Total objective,11.340862996237618
37,130,Compound,4.102591964176723
37,130,ORF,4.151689624786377
37,130,CRISPR,3.086581448146275
37,131,Total objective,11.349897044045585
37,131,Compound,4.109336839403425
37,131,ORF,4.1725131886346
37,131,CRISPR,3.068047002383641
37,132,Total objective,11.285074847085136
37,132,Compound,4.0932333367211475
37,132,ORF,4.148403177942549
37,132,CRISPR,3.0434383732931956
37,133,Total objective,11.24438567842756
37,133,Compound,4.0859469243458335
37,133,ORF,4.140164753368922
37,133,CRISPR,3.0182739768709457
37,134,Total objective,11.229985400608607
37,134,Compound,4.080194067955017
37,134,ORF,4.139172465460641
37,134,CRISPR,3.0106189114706856
37,135,Total objective,11.232826287405832
37,135,Compound,4.0832200425011775
37,135,ORF,4.109136469023568
37,135,CRISPR,3.040469820158822
37,136,Total objective,11.208020564488002
37,136,Compound,4.093210196495056
37,136,ORF,4.119409959656852
37,136,CRISPR,2.995400401524135
37,137,Total objective,11.202008983067104
37,137,Compound,4.094510160173688
37,137,ORF,4.103576731681824
37,137,CRISPR,3.0039220946175713
37,138,Total objective,11.183414772578649
37,138,Compound,4.092544511386326
37,138,ORF,4.093066212109157
37,138,CRISPR,2.997804069519043
37,139,Total objective,11.149447686331612
37,139,Compound,4.084579733439854
37,139,ORF,4.110275493349348
37,139,CRISPR,2.9545924731663296
37,140,Total objective,11.136772618974959
37,140,Compound,4.094292293276106
37,140,ORF,4.068518461499895
37,140,CRISPR,2.9739618369511196
37,141,Total objective,11.151163169315883
37,141,Compound,4.070105654852731
37,141,ORF,4.125127928597586
37,141,CRISPR,2.9559295892715456
37,142,Total objective,11.12584262575422
37,142,Compound,4.090431012426104
37,142,ORF,4.077988117081778
37,142,CRISPR,2.957423503058297
37,143,Total objective,11.100995309012276
37,143,Compound,4.0828781979424615
37,143,ORF,4.0797262872968405
37,143,CRISPR,2.938390793119158
37,144,Total objective,11.093412494659423
37,144,Compound,4.081605938502721
37,144,ORF,4.077883093697684
37,144,CRISPR,2.933923435211182
37,145,Total objective,11.075127233777728
37,145,Compound,4.087229561805725
37,145,ORF,4.096133286612375
37,145,CRISPR,2.8917644194194247
37,146,Total objective,11.048465197426932
37,146,Compound,4.067495247295924
37,146,ORF,4.078918729509626
37,146,CRISPR,2.9020512001855034
37,147,Total objective,11.077957643781389
37,147,Compound,4.079706106867109
37,147,ORF,4.0718092475618635
37,147,CRISPR,2.9264423302241735
37,148,Total objective,11.012120696476527
37,148,Compound,4.0831214598246985
37,148,ORF,4.051361502919878
37,148,CRISPR,2.87763774394989
37,149,Total objective,11.028335789271763
37,149,Compound,4.070357166017804
37,149,ORF,4.063058693068368
37,149,CRISPR,2.894919977869306
37,150,Total objective,10.995316927773612
37,150,Compound,4.069816940171378
37,150,ORF,4.0365394694464545
37,150,CRISPR,2.888960559027536
37,151,Total objective,11.007369409288678
37,151,Compound,4.082316453116281
37,151,ORF,4.04970805644989
37,151,CRISPR,2.8753448963165282
37,152,Total objective,10.959091676984514
37,152,Compound,4.061618985448565
37,152,ORF,4.01763174193246
37,152,CRISPR,2.879840956415449
37,153,Total objective,10.942858559744698
37,153,Compound,4.065910635675703
37,153,ORF,4.042362172263009
37,153,CRISPR,2.834585850579398
37,154,Total objective,10.930503027779716
37,154,Compound,4.0614523581096105
37,154,ORF,4.025006338528224
37,154,CRISPR,2.8440443209239414
37,155,Total objective,10.932323905399867
37,155,Compound,4.08174318245479
37,155,ORF,4.027452608517238
37,155,CRISPR,2.8231280599321638
37,156,Total objective,10.889484419141496
37,156,Compound,4.068164811815534
37,156,ORF,3.9955104521342686
37,156,CRISPR,2.825809179033552
37,157,Total objective,10.89575594493321
37,157,Compound,4.056994605064392
37,157,ORF,4.002339281354632
37,157,CRISPR,2.8364220925739834
37,158,Total objective,10.898259925842286
37,158,Compound,4.055244142668588
37,158,ORF,4.021359184810094
37,158,CRISPR,2.8216566256114413
37,159,Total objective,10.86868644441877
37,159,Compound,4.045356389454433
37,159,ORF,4.0150120667048865
37,159,CRISPR,2.808317961011614
37,160,Total objective,10.862325395856585
37,160,Compound,4.05079345362527
37,160,ORF,4.012677574157715
37,160,CRISPR,2.7988543816975184
37,161,Total objective,10.825369507925851
37,161,Compound,4.054415808405195
37,161,ORF,3.981145977973938
37,161,CRISPR,2.7898076977048603
37,162,Total objective,10.81924205507551
37,162,Compound,4.056701295716422
37,162,ORF,3.975595501491002
37,162,CRISPR,2.786945227214268
37,163,Total objective,10.840800666809082
37,163,Compound,4.0589639902114865
37,163,ORF,3.981249100821359
37,163,CRISPR,2.8005875825881956
37,164,Total objective,10.80701059613909
37,164,Compound,4.060284406798226
37,164,ORF,3.9630932705742974
37,164,CRISPR,2.783632867676871
37,165,Total objective,10.797060435158865
37,165,Compound,4.054380471365793
37,165,ORF,3.973521338190351
37,165,CRISPR,2.76915864944458
37,166,Total objective,10.813066727774483
37,166,Compound,4.068192740849086
37,166,ORF,3.941668960026332
37,166,CRISPR,2.8032050439289637
37,167,Total objective,10.779670865195138
37,167,Compound,4.0426623242241995
37,167,ORF,3.980998008591788
37,167,CRISPR,2.7560105460030693
37,168,Total objective,10.743309347970145
37,168,Compound,4.046432648386274
37,168,ORF,3.95427417414529
37,168,CRISPR,2.7426025424684797
37,169,Total objective,10.744954667772566
37,169,Compound,4.0387499741145545
37,169,ORF,3.949764231273106
37,169,CRISPR,2.756440462384905
37,170,Total objective,10.723743629455566
37,170,Compound,4.042931188855852
37,170,ORF,3.9189033917018343
37,170,CRISPR,2.761909018244062
37,171,Total objective,10.75718618120466
37,171,Compound,4.062247463635036
37,171,ORF,3.942956290926252
37,171,CRISPR,2.751982402801514
37,172,Total objective,10.733927781241281
37,172,Compound,4.060164363043649
37,172,ORF,3.9549274580819267
37,172,CRISPR,2.718835949897766
37,173,Total objective,10.691137068612235
37,173,Compound,4.036379221507481
37,173,ORF,3.9392631224223544
37,173,CRISPR,2.7154947076525007
37,174,Total objective,10.68656278337751
37,174,Compound,4.04650627885546
37,174,ORF,3.937676821436201
37,174,CRISPR,2.7023796898978096
37,175,Total objective,10.683764852796282
37,175,Compound,4.033308860233852
37,175,ORF,3.942658053125654
37,175,CRISPR,2.707798021180289
37,176,Total objective,10.62553528376988
37,176,Compound,4.036724713870457
37,176,ORF,3.9044317620141165
37,176,CRISPR,2.6843788623809814
37,177,Total objective,10.64431973866054
37,177,Compound,4.033659267425537
37,177,ORF,3.9301523957933697
37,177,CRISPR,2.6805080345698764
37,178,Total objective,10.602661432538714
37,178,Compound,4.03346586227417
37,178,ORF,3.8880206550870624
37,178,CRISPR,2.681174945831299
37,179,Total objective,10.654287242889405
37,179,Compound,4.041993618011475
37,179,ORF,3.903560703141349
37,179,CRISPR,2.7087329183306013
37,180,Total objective,10.607393387385777
37,180,Compound,4.050609871319362
37,180,ORF,3.900100197110857
37,180,CRISPR,2.6566832746778215
37,181,Total objective,10.599412182399204
37,181,Compound,4.03491313798087
37,181,ORF,3.8835867132459367
37,181,CRISPR,2.6809123243604387
37,182,Total objective,10.603958593096053
37,182,Compound,4.040755728312901
37,182,ORF,3.895222588947841
37,182,CRISPR,2.6679802179336547
37,183,Total objective,10.57890258516584
37,183,Compound,4.036782564435686
37,183,ORF,3.895507516179766
37,183,CRISPR,2.6466124875204904
37,184,Total objective,10.570621531350271
37,184,Compound,4.038196451323373
37,184,ORF,3.9003309522356306
37,184,CRISPR,2.6320940801075525
37,185,Total objective,10.555288246699742
37,185,Compound,4.026701392446245
37,185,ORF,3.8782709326062883
37,185,CRISPR,2.650315829685756
37,186,Total objective,10.509321825844902
37,186,Compound,4.0194261959620885
37,186,ORF,3.882219474656241
37,186,CRISPR,2.607676110948835
37,187,Total objective,10.56819795880999
37,187,Compound,4.046986164365496
37,187,ORF,3.8862147774015154
37,187,CRISPR,2.634996952329363
37,188,Total objective,10.554998997279576
37,188,Compound,4.023982204709735
37,188,ORF,3.856582576887948
37,188,CRISPR,2.6744342020579746
37,189,Total objective,10.531302792685372
37,189,Compound,4.0527273484638755
37,189,ORF,3.8583234310150147
37,189,CRISPR,2.6202520404543197
37,190,Total objective,10.485971818651471
37,190,Compound,4.048724263054984
37,190,ORF,3.8459547894341606
37,190,CRISPR,2.591292725290571
37,191,Total objective,10.46354307447161
37,191,Compound,4.024802214758736
37,191,ORF,3.8663557938167026
37,191,CRISPR,2.5723850114004954
37,192,Total objective,10.457164328438894
37,192,Compound,4.039124659129551
37,192,ORF,3.845821830204555
37,192,CRISPR,2.5722178288868496
37,193,Total objective,10.454093429020473
37,193,Compound,4.02884076663426
37,193,ORF,3.8363076993397303
37,193,CRISPR,2.5889450447899955
37,194,Total objective,10.405924660818917
37,194,Compound,4.033413938113621
37,194,ORF,3.8324529136930194
37,194,CRISPR,2.540057829448155
37,195,Total objective,10.428123950958252
37,195,Compound,4.031187762532915
37,195,ORF,3.824149877684457
37,195,CRISPR,2.572786317552839
37,196,Total objective,10.37220538003104
37,196,Compound,4.016931581497192
37,196,ORF,3.8111390352249144
37,196,CRISPR,2.544134773526873
37,197,Total objective,10.371304185049874
37,197,Compound,4.023270767075675
37,197,ORF,3.8122067655835834
37,197,CRISPR,2.5358266149248396
37,198,Total objective,10.402414485386439
37,198,Compound,4.016876537459237
37,198,ORF,3.81063494682312
37,198,CRISPR,2.5749030215399604
37,199,Total objective,10.383397061484201
37,199,Compound,4.007080711637225
37,199,ORF,3.8288372141974314
37,199,CRISPR,2.547479087965829
37,200,Total objective,10.335918644496372
37,200,Compound,4.0079208748681205
37,200,ORF,3.780808826855251
37,200,CRISPR,2.5471889359610422
37,201,Total objective,10.306027466910226
37,201,Compound,4.029839471408299
37,201,ORF,3.7757575682231357
37,201,CRISPR,2.5004304681505474
37,202,Total objective,10.327834783281599
37,202,Compound,4.003484361512321
37,202,ORF,3.813357973098755
37,202,CRISPR,2.510992431640625
37,203,Total objective,10.325552926744734
37,203,Compound,4.018456448827471
37,203,ORF,3.7846043893269132
37,203,CRISPR,2.522492037500654
37,204,Total objective,10.342613547188895
37,204,Compound,4.028910146440778
37,204,ORF,3.783394970212664
37,204,CRISPR,2.5303084782191685
37,205,Total objective,10.305147034781319
37,205,Compound,3.999040695599147
37,205,ORF,3.7933849743434362
37,205,CRISPR,2.5127212149756297
37,206,Total objective,10.327385984148298
37,206,Compound,4.037304074423654
37,206,ORF,3.7856702463967458
37,206,CRISPR,2.5044116735458375
37,207,Total objective,10.300697599138532
37,207,Compound,4.033962399618966
37,207,ORF,3.767505202974592
37,207,CRISPR,2.499229979515076
37,208,Total objective,10.248237419128419
37,208,Compound,4.019397013528007
37,208,ORF,3.752408858707973
37,208,CRISPR,2.4764314821788243
37,209,Total objective,10.24617234638759
37,209,Compound,4.015183353424073
37,209,ORF,3.7246463775634764
37,209,CRISPR,2.506342577934265
37,210,Total objective,10.237856497083392
37,210,Compound,4.006668673242841
37,210,ORF,3.739182332583836
37,210,CRISPR,2.4920054878507343
37,211,Total objective,10.232114587511335
37,211,Compound,4.003077224322728
37,211,ORF,3.7377086469105314
37,211,CRISPR,2.4913287128720967
37,212,Total objective,10.250045449393136
37,212,Compound,4.017446674619403
37,212,ORF,3.7615586859839305
37,212,CRISPR,2.471040058135986
37,213,Total objective,10.208728558676583
37,213,Compound,4.009283542633057
37,213,ORF,3.7174312114715575
37,213,CRISPR,2.482013773918152
37,214,Total objective,10.224554307120187
37,214,Compound,4.016867222104754
37,214,ORF,3.7463201556886947
37,214,CRISPR,2.4613668509892057
37,215,Total objective,10.189346395220076
37,215,Compound,4.026238690103804
37,215,ORF,3.739072619165693
37,215,CRISPR,2.4240350655147007
37,216,Total objective,10.186111722673688
37,216,Compound,4.000380161830357
37,216,ORF,3.713355738776071
37,216,CRISPR,2.4723758459091187
37,217,Total objective,10.19577398300171
37,217,Compound,4.011918238231114
37,217,ORF,3.7517657211848667
37,217,CRISPR,2.432090061051505
37,218,Total objective,10.194051674434117
37,218,Compound,3.99852306502206
37,218,ORF,3.747125928742545
37,218,CRISPR,2.448402672154563
37,219,Total objective,10.165992041996548
37,219,Compound,4.013379110608782
37,219,ORF,3.706827207974025
37,219,CRISPR,2.4457857404436383
37,220,Total objective,10.097335488455636
37,220,Compound,3.9930107968194144
37,220,ORF,3.6723532642636982
37,220,CRISPR,2.431971458026341
37,221,Total objective,10.126071425846645
37,221,Compound,3.982545474597386
37,221,ORF,3.7276163169315883
37,221,CRISPR,2.4159096820013866
37,222,Total objective,10.13203366143363
37,222,Compound,4.0036151954105925
37,222,ORF,3.6958095993314473
37,222,CRISPR,2.432608839443752
37,223,Total objective,10.12126156943185
37,223,Compound,4.007377130644662
37,223,ORF,3.698052947861808
37,223,CRISPR,2.4158314875194002
37,224,Total objective,10.100925527300154
37,224,Compound,4.0126738684518
37,224,ORF,3.6736382041658673
37,224,CRISPR,2.414613458088466
37,225,Total objective,10.09449450629098
37,225,Compound,4.009293477875846
37,225,ORF,3.673892559323992
37,225,CRISPR,2.411308411189488
37,226,Total objective,10.087183175768171
37,226,Compound,4.022975179127284
37,226,ORF,3.6789127145494733
37,226,CRISPR,2.3852952105658396
37,227,Total objective,10.077317660195487
37,227,Compound,3.9883241176605226
37,227,ORF,3.711023235321045
37,227,CRISPR,2.377970310619899
37,228,Total objective,10.110451112474713
37,228,Compound,4.003910943440029
37,228,ORF,3.7102259397506714
37,228,CRISPR,2.3963141986301966
37,229,Total objective,10.083881827763149
37,229,Compound,3.997396666663034
37,229,ORF,3.708305934497288
37,229,CRISPR,2.3781792640686037
37,230,Total objective,10.078447328295027
37,230,Compound,3.9911222662244525
37,230,ORF,3.6844787870134628
37,230,CRISPR,2.4028462614331927
37,231,Total objective,10.014795589447022
37,231,Compound,3.9973836966923306
37,231,ORF,3.648463545526777
37,231,CRISPR,2.368948289326259
37,232,Total objective,10.0032762663705
37,232,Compound,3.9968660252434867
37,232,ORF,3.669300859315055
37,232,CRISPR,2.3371093222073145
37,233,Total objective,10.030883094242641
37,233,Compound,4.004859042167664
37,233,ORF,3.6643418414252147
37,233,CRISPR,2.3616822719573975
37,234,Total objective,10.032843576158797
37,234,Compound,4.000863705362592
37,234,ORF,3.6504485164369855
37,234,CRISPR,2.381531364577157
37,235,Total objective,10.034053870609828
37,235,Compound,4.00718937601362
37,235,ORF,3.675888534954616
37,235,CRISPR,2.350975959641593
37,236,Total objective,9.991295528411865
37,236,Compound,4.010624166897365
37,236,ORF,3.653328217778887
37,236,CRISPR,2.327343157359532
37,237,Total objective,9.995110321044923
37,237,Compound,3.9933917999267576
37,237,ORF,3.626849637712751
37,237,CRISPR,2.374868927683149
37,238,Total objective,9.982066399710519
37,238,Compound,3.985817510741098
37,238,ORF,3.6650741304670063
37,238,CRISPR,2.331174806186131
37,239,Total objective,9.95945074898856
37,239,Compound,3.98745174407959
37,239,ORF,3.64684442452022
37,239,CRISPR,2.325154689380101
37,240,Total objective,9.934958744049073
37,240,Compound,3.977422792570932
37,240,ORF,3.63954576083592
37,240,CRISPR,2.317990129334586
37,241,Total objective,9.935856410435267
37,241,Compound,3.987507564680917
37,241,ORF,3.6227392945970807
37,241,CRISPR,2.3256095681871685
37,242,Total objective,9.934962790352957
37,242,Compound,3.9804745265415735
37,242,ORF,3.6436428921563286
37,242,CRISPR,2.310845364843096
37,243,Total objective,9.93539013181414
37,243,Compound,4.010358728681292
37,243,ORF,3.6296622821262905
37,243,CRISPR,2.2953691380364556
37,244,Total objective,9.873847579956054
37,244,Compound,3.980694205420358
37,244,ORF,3.607470529420035
37,244,CRISPR,2.285682875769479
37,245,Total objective,9.893552739279611
37,245,Compound,3.978132571492876
37,245,ORF,3.6013374839510237
37,245,CRISPR,2.3140827008656095
37,246,Total objective,9.899450084141323
37,246,Compound,3.974170473643712
37,246,ORF,3.6140825918742587
37,246,CRISPR,2.311196996484484
37,247,Total objective,9.899600001743861
37,247,Compound,3.984550734928676
37,247,ORF,3.606543067523411
37,247,CRISPR,2.3085062503814697
37,248,Total objective,9.867397894178119
37,248,Compound,3.9752506392342704
37,248,ORF,3.5804452317101614
37,248,CRISPR,2.311702082838331
37,249,Total objective,9.838660035814558
37,249,Compound,3.9741094146456035
37,249,ORF,3.591608609472002
37,249,CRISPR,2.2729420695986065
37,250,Total objective,9.871454007284981
37,250,Compound,4.005423852375576
37,250,ORF,3.5907940251486643
37,250,CRISPR,2.275236117839813
37,251,Total objective,9.823967851911272
37,251,Compound,3.9885033198765347
37,251,ORF,3.569147573198591
37,251,CRISPR,2.266316934994289
37,252,Total objective,9.88345102582659
37,252,Compound,3.9857934849602836
37,252,ORF,3.602412322589329
37,252,CRISPR,2.2952451365334645
37,253,Total objective,9.778679043906076
37,253,Compound,3.976039324487959
37,253,ORF,3.5410737207957674
37,253,CRISPR,2.261565967968532
37,254,Total objective,9.801527145930699
37,254,Compound,3.9604875496455603
37,254,ORF,3.587228945323399
37,254,CRISPR,2.2538107003484456
37,255,Total objective,9.799483857836043
37,255,Compound,3.9979852744511195
37,255,ORF,3.5471584626606534
37,255,CRISPR,2.254340183734894
37,256,Total objective,9.85813673564366
37,256,Compound,3.9934416362217493
37,256,ORF,3.575279116630554
37,256,CRISPR,2.2894159759793964
37,257,Total objective,9.766901438576834
37,257,Compound,3.988962609427316
37,257,ORF,3.55706114087786
37,257,CRISPR,2.220877666132791
37,258,Total objective,9.748317704881941
37,258,Compound,3.9693966627120973
37,258,ORF,3.550173102106367
37,258,CRISPR,2.2287479775292534
37,259,Total objective,9.790211432320731
37,259,Compound,3.9840783323560442
37,259,ORF,3.5547035421643938
37,259,CRISPR,2.2514295782361713
37,260,Total objective,9.743212250300816
37,260,Compound,3.9746069124766756
37,260,ORF,3.5331165858677456
37,260,CRISPR,2.235488740035466
37,261,Total objective,9.75651525769915
37,261,Compound,3.985857813698905
37,261,ORF,3.5490160839898244
37,261,CRISPR,2.221641404288156
37,262,Total objective,9.73342546735491
37,262,Compound,3.975787683895656
37,262,ORF,3.523603412083217
37,262,CRISPR,2.234034379890987
37,263,Total objective,9.765827178955078
37,263,Compound,3.985141726902553
37,263,ORF,3.5427307741982594
37,263,CRISPR,2.237954773221697
37,264,Total objective,9.773877375466483
37,264,Compound,3.987883002417428
37,264,ORF,3.5659015246800014
37,264,CRISPR,2.220092831339155
37,265,Total objective,9.710820266178676
37,265,Compound,3.9892612082617624
37,265,ORF,3.5322907720293317
37,265,CRISPR,2.189268217767988
37,266,Total objective,9.725941794259208
37,266,Compound,3.9773860488619124
37,266,ORF,3.534787474359785
37,266,CRISPR,2.2137683187212263
37,267,Total objective,9.66427036012922
37,267,Compound,3.976868428502764
37,267,ORF,3.5132412910461426
37,267,CRISPR,2.1741606201444355
37,268,Total objective,9.677310643877302
37,268,Compound,3.9697677373886107
37,268,ORF,3.5291419812611173
37,268,CRISPR,2.1784009371485027
37,269,Total objective,9.673878587995256
37,269,Compound,3.964282808985029
37,269,ORF,3.526854797771999
37,269,CRISPR,2.1827409267425537
37,270,Total objective,9.62799483707973
37,270,Compound,3.965360151018415
37,270,ORF,3.488153461047581
37,270,CRISPR,2.1744811790330068
37,271,Total objective,9.660769735063825
37,271,Compound,3.966461794716971
37,271,ORF,3.5041003772190638
37,271,CRISPR,2.190207510335105
37,272,Total objective,9.626119000571114
37,272,Compound,3.9706510373524257
37,272,ORF,3.504887693268912
37,272,CRISPR,2.150580278464726
37,273,Total objective,9.657165268489292
37,273,Compound,3.9690155710492814
37,273,ORF,3.514496074404035
37,273,CRISPR,2.1736535685403005
37,274,Total objective,9.604289041246687
37,274,Compound,3.953771025793893
37,274,ORF,3.4845816441944666
37,274,CRISPR,2.1659363474164692
37,275,Total objective,9.607319055284773
37,275,Compound,3.958691998890468
37,275,ORF,3.5059161152158467
37,275,CRISPR,2.142711002486093
37,276,Total objective,9.589602293287005
37,276,Compound,3.951612663269043
37,276,ORF,3.4628210272107807
37,276,CRISPR,2.175168594292232
37,277,Total objective,9.573772702898298
37,277,Compound,3.96087235723223
37,277,ORF,3.443906681878226
37,277,CRISPR,2.168993708065578
37,278,Total objective,9.562156268528529
37,278,Compound,3.976063585281372
37,278,ORF,3.4469790492738994
37,278,CRISPR,2.13911361183439
37,279,Total objective,9.575211306980679
37,279,Compound,3.978375540460859
37,279,ORF,3.4733194964272633
37,279,CRISPR,2.12351633480617
37,280,Total objective,9.624177442278182
37,280,Compound,3.9666756221226285
37,280,ORF,3.495174932479858
37,280,CRISPR,2.16232693195343
37,281,Total objective,9.615942014966691
37,281,Compound,3.970602634974888
37,281,ORF,3.471851890427726
37,281,CRISPR,2.1734875117029464
37,282,Total objective,9.567784472874232
37,282,Compound,3.96637054170881
37,282,ORF,3.456132854734148
37,282,CRISPR,2.1452811002731322
37,283,Total objective,9.530785805838448
37,283,Compound,3.974088021687099
37,283,ORF,3.446762663977487
37,283,CRISPR,2.109935142312731
37,284,Total objective,9.566760240282331
37,284,Compound,3.9669424601963588
37,284,ORF,3.4603188140051704
37,284,CRISPR,2.139499030794416
37,285,Total objective,9.552091666630336
37,285,Compound,3.967100487436567
37,285,ORF,3.4287972927093504
37,285,CRISPR,2.156193893296378
37,286,Total objective,9.538417557307652
37,286,Compound,3.950020820753915
37,286,ORF,3.4508347511291504
37,286,CRISPR,2.137562029702323
37,287,Total objective,9.54663632256644
37,287,Compound,3.9569568361554825
37,287,ORF,3.4449249914714266
37,287,CRISPR,2.144754469394684
37,288,Total objective,9.522741372244699
37,288,Compound,3.965638361658369
37,288,ORF,3.4330613340650284
37,288,CRISPR,2.1240416833332607
37,289,Total objective,9.495485891614642
37,289,Compound,3.957585096359253
37,289,ORF,3.419378106934684
37,289,CRISPR,2.118522684914725
37,290,Total objective,9.507417733328683
37,290,Compound,3.959561003957476
37,290,ORF,3.4427948951721192
37,290,CRISPR,2.105061795030321
37,291,Total objective,9.499116257258825
37,291,Compound,3.961043381690979
37,291,ORF,3.4316529648644583
37,291,CRISPR,2.1064198545047215
37,292,Total objective,9.489962155478342
37,292,Compound,3.961155683653695
37,292,ORF,3.422987849371774
37,292,CRISPR,2.105818685463497
37,293,Total objective,9.495260620117188
37,293,Compound,3.976275290761675
37,293,ORF,3.4179988179888046
37,293,CRISPR,2.100986475603921
37,294,Total objective,9.492882878439767
37,294,Compound,3.9677562611443657
37,294,ORF,3.4205601181302754
37,294,CRISPR,2.1045665519578116
37,295,Total objective,9.45516323362078
37,295,Compound,3.9440058537891933
37,295,ORF,3.4267685174942017
37,295,CRISPR,2.0843888538224356
37,296,Total objective,9.427389635358537
37,296,Compound,3.9538426331111363
37,296,ORF,3.390316200256348
37,296,CRISPR,2.083230870110648
37,297,Total objective,9.428701223645891
37,297,Compound,3.9544953857149396
37,297,ORF,3.406730542864118
37,297,CRISPR,2.067475254195077
37,298,Total objective,9.45569305419922
37,298,Compound,3.962117852483477
37,298,ORF,3.419213128089905
37,298,CRISPR,2.0743620923587254
37,299,Total objective,9.441749273027693
37,299,Compound,3.949819414956229
37,299,ORF,3.4269448007856096
37,299,CRISPR,2.064985125405448
37,300,Total objective,9.399762971060616
37,300,Compound,3.9410845926829747
37,300,ORF,3.379403049605233
37,300,CRISPR,2.079275446278708
41,1,Total objective,15.826292405809674
41,1,Compound,5.630486583709716
41,1,ORF,5.428567995343889
41,1,CRISPR,4.767237758636474
41,2,Total objective,15.37914116723197
41,2,Compound,5.348999772753034
41,2,ORF,5.336196218218122
41,2,CRISPR,4.693945258004325
41,3,Total objective,15.121836539677211
41,3,Compound,5.179251105444772
41,3,ORF,5.2898939405168806
41,3,CRISPR,4.6526914392198835
41,4,Total objective,14.932506125313894
41,4,Compound,5.086853381565639
41,4,ORF,5.224839380809239
41,4,CRISPR,4.620813410622733
41,5,Total objective,14.793150206974575
41,5,Compound,5.005911833899361
41,5,ORF,5.2047133581978935
41,5,CRISPR,4.582525055749076
41,6,Total objective,14.665197154453823
41,6,Compound,4.940999494280134
41,6,ORF,5.186019611358643
41,6,CRISPR,4.538178076062883
41,7,Total objective,14.584517574310302
41,7,Compound,4.912262330736433
41,7,ORF,5.156149857384818
41,7,CRISPR,4.51610529763358
41,8,Total objective,14.509643500191824
41,8,Compound,4.886425338472638
41,8,ORF,5.143948500497
41,8,CRISPR,4.479269783837455
41,9,Total objective,14.431254182543073
41,9,Compound,4.847997229439872
41,9,ORF,5.118422038214547
41,9,CRISPR,4.464834928512573
41,10,Total objective,14.33881322315761
41,10,Compound,4.813119295665196
41,10,ORF,5.111045060838972
41,10,CRISPR,4.414648846217564
41,11,Total objective,14.27299917766026
41,11,Compound,4.78989747592381
41,11,ORF,5.090800830296108
41,11,CRISPR,4.392300919124058
41,12,Total objective,14.234613077981132
41,12,Compound,4.758574989863805
41,12,ORF,5.081696823665074
41,12,CRISPR,4.394341250828334
41,13,Total objective,14.159067385537284
41,13,Compound,4.73725220816476
41,13,ORF,5.057467269897461
41,13,CRISPR,4.364347893851144
41,14,Total objective,14.121054104396276
41,14,Compound,4.723640305655343
41,14,ORF,5.053409378869193
41,14,CRISPR,4.344004433495658
41,15,Total objective,14.090667724609375
41,15,Compound,4.708191469737462
41,15,ORF,5.0518356050763815
41,15,CRISPR,4.330640588487897
41,16,Total objective,14.033879934038435
41,16,Compound,4.681986127580915
41,16,ORF,5.018667507171631
41,16,CRISPR,4.333226299285888
41,17,Total objective,13.973795700073243
41,17,Compound,4.642777034214565
41,17,ORF,5.021563482284546
