method,pair_a,pair_b,mechanism_category,shared_gene_count,pair_shared_genes
CGP-Align,171,1073,Lipid/transport state,1,27
CGP-Align,171,1073,PI3K/AKT/mTOR,1,27
CGP-Align,387,528,Cell cycle/mitosis,1,31
CGP-Align,387,528,DNA damage/repair,1,31
CGP-Align,387,528,MAPK/RTK,1,31
CGP-Align,387,528,Nuclear receptor/xenobiotic,1,31
CGP-Align,1079,1220,Cell cycle/mitosis,1,34
CGP-Align,1079,1220,Epigenetic/chromatin,1,34
CGP-Align,1079,1220,MAPK/RTK,1,34
CGP-Align,1079,1220,Nuclear receptor/xenobiotic,1,34
CGP-Align,1079,1220,PI3K/AKT/mTOR,1,34
CGP-Align,529,571,Nuclear receptor/xenobiotic,4,33
CGP-Align,529,571,Cell cycle/mitosis,2,33
CGP-Align,387,571,Nuclear receptor/xenobiotic,2,33
CGP-Align,387,571,Cell cycle/mitosis,1,33
CGP-Align,387,571,DNA damage/repair,1,33
CGP-Align,227,273,PI3K/AKT/mTOR,2,31
CGP-Align,227,273,Cell cycle/mitosis,1,31
CGP-Align,673,806,Cell cycle/mitosis,2,21
CGP-Align,673,806,Nuclear receptor/xenobiotic,2,21
CGP-Align,672,1420,Cell cycle/mitosis,1,32
CGP-Align,672,1420,Lipid/transport state,1,32
CGP-Align,672,1420,MAPK/RTK,1,32
CGP-Align,672,1420,PI3K/AKT/mTOR,1,32
CGP-Align,557,672,Cell cycle/mitosis,1,38
CGP-Align,557,672,DNA damage/repair,1,38
CGP-Align,557,672,PI3K/AKT/mTOR,1,38
CGP-Align,762,1333,PI3K/AKT/mTOR,1,26
CGP-Align,93,556,MAPK/RTK,2,13
CGP-Align,93,556,Cell cycle/mitosis,1,13
CGP-Align,93,556,Microtubule,1,13
CGP-Align,93,556,Nuclear receptor/xenobiotic,1,13
CGP-Align,116,1315,MAPK/RTK,1,6
CGP-Align,116,1315,Microtubule,1,6
CGP-Align,94,636,Cell cycle/mitosis,1,25
CGP-Align,94,636,DNA damage/repair,1,25
CGP-Align,94,636,PI3K/AKT/mTOR,1,25
CGP-Align,817,1269,Cell cycle/mitosis,1,24
CGP-Align,817,1269,DNA damage/repair,1,24
CGP-Align,817,1269,PI3K/AKT/mTOR,1,24
CGP-Align,87,844,Nuclear receptor/xenobiotic,2,26
CGP-Align,87,844,Epigenetic/chromatin,1,26
CGP-Align,87,844,PI3K/AKT/mTOR,1,26
CGP-Align,398,1073,Cell cycle/mitosis,1,25
CGP-Align,398,1073,Lipid/transport state,1,25
CGP-Align,398,1073,PI3K/AKT/mTOR,1,25
CGP-Align,1047,1701,Cell cycle/mitosis,3,23
CGP-Align,1047,1701,Nuclear receptor/xenobiotic,2,23
CGP-Align,1047,1701,PI3K/AKT/mTOR,1,23
CGP-Align,1428,1460,Cell cycle/mitosis,1,20
CGP-Align,794,1189,Cell cycle/mitosis,1,17
CGP-Align,794,1189,Nuclear receptor/xenobiotic,1,17
CGP-Align,794,1189,PI3K/AKT/mTOR,1,17
CGP-Align,1437,1527,Lipid/transport state,1,26
CGP-Align,85,396,Cell cycle/mitosis,1,28
CGP-Align,85,396,Epigenetic/chromatin,1,28
CGP-Align,85,396,Lipid/transport state,1,28
CGP-Align,1076,1081,Nuclear receptor/xenobiotic,1,9
CGP-Align,1119,1539,Cell cycle/mitosis,3,33
CGP-Align,1119,1539,Nuclear receptor/xenobiotic,2,33
CGP-Align,1119,1539,DNA damage/repair,1,33
CGP-Align,1119,1539,PI3K/AKT/mTOR,1,33
CGP-Align,806,1754,Nuclear receptor/xenobiotic,4,13
CGP-Align,806,1754,Cell cycle/mitosis,1,13
CGP-Align,806,1754,MAPK/RTK,1,13
CGP-Align,806,1754,Microtubule,1,13
CGP-Align,273,534,Cell cycle/mitosis,2,17
CGP-Align,273,534,Epigenetic/chromatin,1,17
CGP-Align,35,232,Nuclear receptor/xenobiotic,4,34
CGP-Align,35,232,Cell cycle/mitosis,1,34
CGP-Align,806,1060,Nuclear receptor/xenobiotic,3,13
CGP-Align,806,1060,Cell cycle/mitosis,1,13
CGP-Align,806,1060,Microtubule,1,13
CGP-Align,1110,1489,DNA damage/repair,1,21
CGP-Align,294,1585,Cell cycle/mitosis,2,28
CGP-Align,294,1585,MAPK/RTK,1,28
CGP-Align,294,1585,Nuclear receptor/xenobiotic,1,28
CGP-Align,1220,1338,Cell cycle/mitosis,1,20
CGP-Align,1220,1338,Microtubule,1,20
CGP-Align,303,1052,Cell cycle/mitosis,1,20
CGP-Align,303,1052,Epigenetic/chromatin,1,20
CGP-Align,303,1052,PI3K/AKT/mTOR,1,20
CGP-Align,314,514,Cell cycle/mitosis,1,6
CGP-Align,314,514,Microtubule,1,6
CGP-Align,1074,1128,Cell cycle/mitosis,1,10
CGP-Align,389,806,Nuclear receptor/xenobiotic,5,22
CGP-Align,389,806,Cell cycle/mitosis,1,22
CGP-Align,205,688,Nuclear receptor/xenobiotic,2,23
CGP-Align,205,688,Cell cycle/mitosis,1,23
CGP-Align,205,688,MAPK/RTK,1,23
CGP-Align,205,688,Proteostasis,1,23
CGP-Align,794,1315,MAPK/RTK,1,8
CGP-Align,794,1315,Microtubule,1,8
CGP-Align,232,1323,Cell cycle/mitosis,2,31
CGP-Align,232,1323,MAPK/RTK,1,31
CGP-Align,232,1323,Nuclear receptor/xenobiotic,1,31
CGP-Align,232,1323,PI3K/AKT/mTOR,1,31
CGP-Align,1489,1763,Cell cycle/mitosis,1,30
CGP-Align,1489,1763,Proteostasis,1,30
CGP-Align,105,976,Cell cycle/mitosis,2,34
CGP-Align,105,976,MAPK/RTK,1,34
CGP-Align,105,976,PI3K/AKT/mTOR,1,34
CGP-Align,94,851,Nuclear receptor/xenobiotic,2,28
CGP-Align,94,851,Cell cycle/mitosis,1,28
CGP-Align,94,851,DNA damage/repair,1,28
CGP-Align,94,851,Lipid/transport state,1,28
CGP-Align,94,851,PI3K/AKT/mTOR,1,28
CGP-Align,1267,1420,Cell cycle/mitosis,1,29
CGP-Align,1267,1420,Lipid/transport state,1,29
CGP-Align,1267,1420,PI3K/AKT/mTOR,1,29
CGP-Align,33,586,Cell cycle/mitosis,3,27
CGP-Align,33,586,MAPK/RTK,1,27
CGP-Align,33,586,Nuclear receptor/xenobiotic,1,27
CGP-Align,33,586,PI3K/AKT/mTOR,1,27
CGP-Align,672,1236,Cell cycle/mitosis,1,30
CGP-Align,672,1236,DNA damage/repair,1,30
CGP-Align,672,1236,MAPK/RTK,1,30
CGP-Align,672,1236,Nuclear receptor/xenobiotic,1,30
CGP-Align,672,1236,PI3K/AKT/mTOR,1,30
CGP-Align,449,586,Cell cycle/mitosis,3,20
CGP-Align,449,586,PI3K/AKT/mTOR,1,20
CGP-Align,528,586,Cell cycle/mitosis,4,31
CGP-Align,528,586,MAPK/RTK,1,31
CGP-Align,528,586,Nuclear receptor/xenobiotic,1,31
CGP-Align,528,586,PI3K/AKT/mTOR,1,31
CGP-Align,1401,1486,Cell cycle/mitosis,2,33
CGP-Align,1401,1486,PI3K/AKT/mTOR,2,33
CGP-Align,1401,1486,DNA damage/repair,1,33
CGP-Align,1516,1854,DNA damage/repair,1,9
CGP-Align,562,1692,DNA damage/repair,1,6
CGP-Align,816,1489,Cell cycle/mitosis,2,27
CGP-Align,816,1489,DNA damage/repair,1,27
CGP-Align,816,1489,Nuclear receptor/xenobiotic,1,27
CGP-Align,562,685,Cell cycle/mitosis,1,6
CGP-Align,592,1553,Nuclear receptor/xenobiotic,1,13
CGP-Align,543,806,Microtubule,1,5
CGP-Align,543,806,Nuclear receptor/xenobiotic,1,5
CGP-Align,195,942,Nuclear receptor/xenobiotic,2,14
CGP-Align,195,942,Cell cycle/mitosis,1,14
CGP-Align,195,942,Proteostasis,1,14
CGP-Align,470,1189,Nuclear receptor/xenobiotic,1,13
CGP-Align,608,1073,Cell cycle/mitosis,1,33
CGP-Align,608,1073,MAPK/RTK,1,33
CGP-Align,51,227,Cell cycle/mitosis,1,31
CGP-Align,794,942,Cell cycle/mitosis,2,21
CGP-Align,794,942,Nuclear receptor/xenobiotic,2,21
CGP-Align,794,942,DNA damage/repair,1,21
CGP-Align,794,942,Proteostasis,1,21
CGP-Align,1080,1382,Cell cycle/mitosis,2,26
CGP-Align,1080,1382,DNA damage/repair,1,26
CGP-Align,534,1460,Cell cycle/mitosis,2,15
CGP-Align,334,806,Nuclear receptor/xenobiotic,6,21
CGP-Align,334,806,Cell cycle/mitosis,3,21
CGP-Align,309,1389,MAPK/RTK,2,27
CGP-Align,309,1389,Nuclear receptor/xenobiotic,2,27
CGP-Align,309,1389,Cell cycle/mitosis,1,27
CGP-Align,309,1389,Epigenetic/chromatin,1,27
CGP-Align,232,681,Nuclear receptor/xenobiotic,3,30
CGP-Align,232,681,Cell cycle/mitosis,1,30
CGP-Align,232,681,MAPK/RTK,1,30
CGP-Align,232,681,PI3K/AKT/mTOR,1,30
CGP-Align,976,1011,Cell cycle/mitosis,3,34
CGP-Align,976,1011,PI3K/AKT/mTOR,2,34
CGP-Align,976,1011,MAPK/RTK,1,34
CGP-Align,1425,1560,Nuclear receptor/xenobiotic,1,6
CGP-Align,120,389,MAPK/RTK,1,27
CGP-Align,120,389,Nuclear receptor/xenobiotic,1,27
CGP-Align,320,1004,Cell cycle/mitosis,3,18
CGP-Align,320,1004,MAPK/RTK,2,18
CGP-Align,320,1004,Nuclear receptor/xenobiotic,2,18
CGP-Align,320,1004,PI3K/AKT/mTOR,1,18
CGP-Align,283,449,Cell cycle/mitosis,2,22
CGP-Align,283,449,Lipid/transport state,1,22
CGP-Align,283,449,Microtubule,1,22
CGP-Align,283,449,PI3K/AKT/mTOR,1,22
CGP-Align,570,1709,Cell cycle/mitosis,1,18
CGP-Align,570,1709,Nuclear receptor/xenobiotic,1,18
CGP-Align,942,1470,Cell cycle/mitosis,1,11
CGP-Align,942,1470,DNA damage/repair,1,11
CGP-Align,942,1470,Nuclear receptor/xenobiotic,1,11
CGP-Align,94,1235,Cell cycle/mitosis,1,17
CGP-Align,94,1235,Nuclear receptor/xenobiotic,1,17
CGP-Align,94,1235,PI3K/AKT/mTOR,1,17
CGP-Align,1394,1553,DNA damage/repair,1,12
CGP-Align,1394,1553,Nuclear receptor/xenobiotic,1,12
CGP-Align,205,1692,Nuclear receptor/xenobiotic,3,17
CGP-Align,205,1692,DNA damage/repair,2,17
CGP-Align,205,1692,MAPK/RTK,2,17
CGP-Align,205,1692,Cell cycle/mitosis,1,17
CGP-Align,514,1300,DNA damage/repair,1,9
CGP-Align,396,1043,Lipid/transport state,1,21
CGP-Align,396,1043,Nuclear receptor/xenobiotic,1,21
CGP-Align,396,1043,PI3K/AKT/mTOR,1,21
CGP-Align,1080,1323,Cell cycle/mitosis,2,35
CGP-Align,1080,1323,Nuclear receptor/xenobiotic,2,35
CGP-Align,1080,1323,DNA damage/repair,1,35
CGP-Align,1080,1323,MAPK/RTK,1,35
CGP-Align,1080,1323,PI3K/AKT/mTOR,1,35
CGP-Align,688,816,Cell cycle/mitosis,2,20
CGP-Align,688,816,Nuclear receptor/xenobiotic,1,20
CGP-Align,543,1410,MAPK/RTK,1,3
CGP-Align,205,1300,Cell cycle/mitosis,1,12
CGP-Align,205,1300,DNA damage/repair,1,12
CGP-Align,205,1300,Microtubule,1,12
CGP-Align,794,806,Nuclear receptor/xenobiotic,3,17
CGP-Align,794,806,Cell cycle/mitosis,2,17
CGP-Align,794,806,MAPK/RTK,1,17
CGP-Align,794,806,Microtubule,1,17
CGP-Align,51,958,Cell cycle/mitosis,2,31
CGP-Align,592,1119,Cell cycle/mitosis,2,21
CGP-Align,592,1119,Nuclear receptor/xenobiotic,2,21
CGP-Align,592,1119,DNA damage/repair,1,21
CGP-Align,1081,1189,Cell cycle/mitosis,2,24
CGP-Align,1081,1189,Nuclear receptor/xenobiotic,2,24
CGP-Align,1189,1238,Cell cycle/mitosis,2,29
CGP-Align,105,1043,PI3K/AKT/mTOR,1,21
CGP-Align,481,1011,Cell cycle/mitosis,2,27
CGP-Align,481,1011,PI3K/AKT/mTOR,2,27
CGP-Align,481,1011,Microtubule,1,27
CGP-Align,387,1214,Nuclear receptor/xenobiotic,2,25
CGP-Align,1501,1709,Nuclear receptor/xenobiotic,1,18
CGP-Align,1011,1235,PI3K/AKT/mTOR,2,21
CGP-Align,1011,1235,Cell cycle/mitosis,1,21
CGP-Align,1011,1235,Microtubule,1,21
CGP-Align,51,673,Cell cycle/mitosis,1,27
CGP-Align,450,1389,Cell cycle/mitosis,3,23
CGP-Align,450,1389,Microtubule,1,23
CGP-Align,450,1389,PI3K/AKT/mTOR,1,23
CGP-Align,83,1486,Cell cycle/mitosis,3,25
CGP-Align,83,1486,Nuclear receptor/xenobiotic,2,25
CGP-Align,83,1486,PI3K/AKT/mTOR,1,25
CGP-Align,816,1169,Cell cycle/mitosis,2,22
CGP-Align,816,1169,DNA damage/repair,1,22
CGP-Align,816,1169,Epigenetic/chromatin,1,22
CGP-Align,816,1169,Nuclear receptor/xenobiotic,1,22
CGP-Align,51,1119,Cell cycle/mitosis,1,31
CGP-Align,1186,1585,Cell cycle/mitosis,2,29
CGP-Align,1186,1585,Epigenetic/chromatin,1,29
CGP-Align,1186,1585,MAPK/RTK,1,29
CGP-Align,1186,1585,Nuclear receptor/xenobiotic,1,29
CGP-Align,1186,1585,PI3K/AKT/mTOR,1,29
CGP-Align,436,881,Cell cycle/mitosis,2,36
CGP-Align,436,881,PI3K/AKT/mTOR,2,36
CGP-Align,436,881,Lipid/transport state,1,36
CGP-Align,1181,1828,DNA damage/repair,1,16
CGP-Align,396,1220,Cell cycle/mitosis,1,37
CGP-Align,396,1220,Epigenetic/chromatin,1,37
CGP-Align,396,1220,Lipid/transport state,1,37
CGP-Align,396,1220,MAPK/RTK,1,37
CGP-Align,396,1220,PI3K/AKT/mTOR,1,37
CGP-Align,529,1486,Nuclear receptor/xenobiotic,3,32
CGP-Align,529,1486,Cell cycle/mitosis,2,32
CGP-Align,529,1486,MAPK/RTK,1,32
CGP-Align,529,1486,PI3K/AKT/mTOR,1,32
CGP-Align,1095,1527,Cell cycle/mitosis,2,17
CGP-Align,1095,1527,Lipid/transport state,1,17
CGP-Align,1095,1527,MAPK/RTK,1,17
CGP-Align,1095,1527,PI3K/AKT/mTOR,1,17
CGP-Align,156,1236,Nuclear receptor/xenobiotic,1,17
CGP-Align,385,1259,DNA damage/repair,1,6
CGP-Align,958,1245,Cell cycle/mitosis,1,16
CGP-Align,958,1245,DNA damage/repair,1,16
CGP-Align,958,1245,Microtubule,1,16
CGP-Align,958,1754,DNA damage/repair,2,15
CGP-Align,958,1754,MAPK/RTK,1,15
CGP-Align,958,1754,Microtubule,1,15
CGP-Align,958,1754,Nuclear receptor/xenobiotic,1,15
CGP-Align,460,632,Lipid/transport state,3,14
CGP-Align,460,632,Cell cycle/mitosis,1,14
CGP-Align,794,1300,Cell cycle/mitosis,1,12
CGP-Align,794,1300,DNA damage/repair,1,12
CGP-Align,794,1300,Microtubule,1,12
CGP-Align,698,1236,Cell cycle/mitosis,1,30
CGP-Align,698,1236,MAPK/RTK,1,30
CGP-Align,698,1236,Nuclear receptor/xenobiotic,1,30
CGP-Align,698,1236,PI3K/AKT/mTOR,1,30
CGP-Align,1220,1382,Cell cycle/mitosis,2,29
CGP-Align,1220,1382,DNA damage/repair,1,29
CGP-Align,698,1763,Cell cycle/mitosis,1,33
CGP-Align,698,1763,Lipid/transport state,1,33
CGP-Align,698,1763,MAPK/RTK,1,33
CGP-Align,698,1763,PI3K/AKT/mTOR,1,33
CGP-Align,958,1112,Cell cycle/mitosis,1,22
CGP-Align,334,1236,Nuclear receptor/xenobiotic,4,16
CGP-Align,334,1236,Cell cycle/mitosis,2,16
CGP-Align,334,1236,DNA damage/repair,1,16
CGP-Align,1189,1245,Cell cycle/mitosis,1,11
CGP-Align,309,514,Cell cycle/mitosis,2,20
CGP-Align,309,514,MAPK/RTK,1,20
CGP-Align,120,1092,Nuclear receptor/xenobiotic,1,11
CGP-Align,685,713,Nuclear receptor/xenobiotic,3,25
CGP-Align,685,713,Microtubule,1,25
CGP-Align,387,794,Nuclear receptor/xenobiotic,2,20
CGP-Align,387,794,Cell cycle/mitosis,1,20
CGP-Align,387,794,DNA damage/repair,1,20
CGP-Align,387,794,MAPK/RTK,1,20
CGP-Align,1060,1119,DNA damage/repair,2,16
CGP-Align,1060,1119,Cell cycle/mitosis,1,16
CGP-Align,1060,1119,Nuclear receptor/xenobiotic,1,16
CGP-Align,816,1128,Cell cycle/mitosis,1,9
CGP-Align,1189,1719,Cell cycle/mitosis,2,17
CGP-Align,1189,1719,Nuclear receptor/xenobiotic,2,17
CGP-Align,1189,1719,MAPK/RTK,1,17
CGP-Align,636,1011,PI3K/AKT/mTOR,2,26
CGP-Align,636,1011,Cell cycle/mitosis,1,26
CGP-Align,636,1011,DNA damage/repair,1,26
CGP-Align,83,543,DNA damage/repair,1,8
CGP-Align,300,1670,Epigenetic/chromatin,1,21
CGP-Align,300,1670,Lipid/transport state,1,21
CGP-Align,300,1670,MAPK/RTK,1,21
CGP-Align,205,958,DNA damage/repair,2,23
CGP-Align,205,958,MAPK/RTK,2,23
CGP-Align,205,958,Cell cycle/mitosis,1,23
CGP-Align,205,958,Microtubule,1,23
CGP-Align,205,958,Nuclear receptor/xenobiotic,1,23
CGP-Align,844,1787,Nuclear receptor/xenobiotic,2,22
CGP-Align,844,1787,Lipid/transport state,1,22
CGP-Align,844,1787,PI3K/AKT/mTOR,1,22
CGP-Align,1186,1196,Cell cycle/mitosis,3,29
CGP-Align,1186,1196,MAPK/RTK,1,29
CGP-Align,1186,1196,Nuclear receptor/xenobiotic,1,29
CGP-Align,1186,1196,PI3K/AKT/mTOR,1,29
CGP-Align,1080,1692,Nuclear receptor/xenobiotic,2,22
CGP-Align,1080,1692,Cell cycle/mitosis,1,22
CGP-Align,1080,1692,DNA damage/repair,1,22
CGP-Align,1080,1692,MAPK/RTK,1,22
CGP-Align,1080,1692,PI3K/AKT/mTOR,1,22
CGP-Align,314,812,Nuclear receptor/xenobiotic,2,8
CGP-Align,314,812,MAPK/RTK,1,8
CGP-Align,227,1323,Cell cycle/mitosis,2,30
CGP-Align,227,1323,DNA damage/repair,2,30
CGP-Align,227,1323,PI3K/AKT/mTOR,1,30
CGP-Align,556,1680,MAPK/RTK,1,12
CGP-Align,681,1503,Cell cycle/mitosis,3,29
CGP-Align,681,1503,MAPK/RTK,2,29
CGP-Align,681,1503,Nuclear receptor/xenobiotic,1,29
CGP-Align,681,1503,PI3K/AKT/mTOR,1,29
CGP-Align,1220,1539,Cell cycle/mitosis,3,38
CGP-Align,1220,1539,DNA damage/repair,1,38
CGP-Align,1220,1539,Nuclear receptor/xenobiotic,1,38
CGP-Align,1220,1539,PI3K/AKT/mTOR,1,38
CGP-Align,470,688,Nuclear receptor/xenobiotic,1,16
CGP-Align,1486,1584,DNA damage/repair,1,22
CGP-Align,1486,1584,MAPK/RTK,1,22
CGP-Align,1486,1584,PI3K/AKT/mTOR,1,22
CGP-Align,1323,1489,Cell cycle/mitosis,2,30
CGP-Align,1323,1489,Nuclear receptor/xenobiotic,2,30
CGP-Align,1323,1489,DNA damage/repair,1,30
CGP-Align,1323,1489,MAPK/RTK,1,30
CGP-Align,314,613,MAPK/RTK,1,4
CGP-Align,580,1128,Cell cycle/mitosis,1,4
CGP-Align,235,1047,Cell cycle/mitosis,3,29
CGP-Align,235,1047,Nuclear receptor/xenobiotic,2,29
CGP-Align,235,1047,Lipid/transport state,1,29
CGP-Align,235,1047,MAPK/RTK,1,29
CGP-Align,235,1047,PI3K/AKT/mTOR,1,29
CGP-Align,309,1214,Epigenetic/chromatin,1,27
CGP-Align,309,1214,MAPK/RTK,1,27
CGP-Align,309,1214,Nuclear receptor/xenobiotic,1,27
CGP-Align,636,1269,PI3K/AKT/mTOR,2,25
CGP-Align,636,1269,Cell cycle/mitosis,1,25
CGP-Align,636,1269,Proteostasis,1,25
CGP-Align,1196,1235,PI3K/AKT/mTOR,2,20
CGP-Align,1196,1235,Cell cycle/mitosis,1,20
CGP-Align,529,1112,Cell cycle/mitosis,1,24
CGP-Align,309,816,Cell cycle/mitosis,3,23
CGP-Align,309,816,Epigenetic/chromatin,1,23
CGP-Align,187,514,Cell cycle/mitosis,4,21
CGP-Align,187,514,DNA damage/repair,2,21
CGP-Align,187,514,Nuclear receptor/xenobiotic,1,21
CGP-Align,1220,1486,Cell cycle/mitosis,3,32
CGP-Align,1220,1486,DNA damage/repair,1,32
CGP-Align,1220,1486,MAPK/RTK,1,32
CGP-Align,1220,1486,Nuclear receptor/xenobiotic,1,32
CGP-Align,1220,1486,PI3K/AKT/mTOR,1,32
CGP-Align,555,1713,Cell cycle/mitosis,1,8
CGP-Align,673,1214,Epigenetic/chromatin,1,19
CGP-Align,673,1214,Nuclear receptor/xenobiotic,1,19
CGP-Align,227,387,Cell cycle/mitosis,1,28
CGP-Align,227,387,DNA damage/repair,1,28
CGP-Align,1189,1460,Cell cycle/mitosis,1,9
CGP-Align,35,794,Nuclear receptor/xenobiotic,2,11
CGP-Align,116,1389,Cell cycle/mitosis,2,28
CGP-Align,116,1389,MAPK/RTK,2,28
CGP-Align,116,1389,Nuclear receptor/xenobiotic,1,28
CGP-Align,116,1389,PI3K/AKT/mTOR,1,28
CGP-Align,116,309,MAPK/RTK,2,33
CGP-Align,116,309,Cell cycle/mitosis,1,33
CGP-Align,116,309,Nuclear receptor/xenobiotic,1,33
CGP-Align,178,1214,Epigenetic/chromatin,1,16
CGP-Align,806,1553,Nuclear receptor/xenobiotic,2,12
CGP-Align,806,1553,Cell cycle/mitosis,1,12
CGP-Align,1060,1692,DNA damage/repair,2,14
CGP-Align,1060,1692,Nuclear receptor/xenobiotic,2,14
CGP-Align,1060,1692,Cell cycle/mitosis,1,14
CGP-Align,1060,1692,MAPK/RTK,1,14
CGP-Align,1323,1649,Cell cycle/mitosis,3,25
CGP-Align,529,681,Nuclear receptor/xenobiotic,3,32
CGP-Align,529,681,Cell cycle/mitosis,2,32
CGP-Align,529,681,MAPK/RTK,2,32
CGP-Align,529,681,PI3K/AKT/mTOR,1,32
CGP-Align,513,841,Cell cycle/mitosis,3,31
CGP-Align,513,841,DNA damage/repair,1,31
CGP-Align,513,841,MAPK/RTK,1,31
CGP-Align,513,841,Nuclear receptor/xenobiotic,1,31
CGP-Align,513,841,PI3K/AKT/mTOR,1,31
CGP-Align,1713,1854,DNA damage/repair,1,6
CGP-Align,1011,1697,Cell cycle/mitosis,2,30
CGP-Align,1011,1697,Lipid/transport state,1,30
CGP-Align,1011,1697,PI3K/AKT/mTOR,1,30
CGP-Align,1300,1754,Cell cycle/mitosis,1,12
CGP-Align,1300,1754,DNA damage/repair,1,12
CGP-Align,1300,1754,Microtubule,1,12
CGP-Align,514,942,Cell cycle/mitosis,3,18
CGP-Align,514,942,DNA damage/repair,1,18
CGP-Align,514,942,Nuclear receptor/xenobiotic,1,18
CGP-Align,273,436,PI3K/AKT/mTOR,2,27
CGP-Align,273,436,Cell cycle/mitosis,1,27
CGP-Align,120,1389,MAPK/RTK,2,26
CGP-Align,120,1389,Cell cycle/mitosis,1,26
CGP-Align,120,1389,Epigenetic/chromatin,1,26
CGP-Align,120,1389,Microtubule,1,26
CGP-Align,120,1389,Nuclear receptor/xenobiotic,1,26
CGP-Align,1074,1460,Cell cycle/mitosis,1,15
CGP-Align,367,525,Lipid/transport state,1,28
CGP-Align,958,1338,Cell cycle/mitosis,1,19
CGP-Align,83,673,Cell cycle/mitosis,2,32
CGP-Align,83,673,DNA damage/repair,1,32
CGP-Align,83,673,Nuclear receptor/xenobiotic,1,32
CGP-Align,83,673,PI3K/AKT/mTOR,1,32
CGP-Align,116,120,MAPK/RTK,2,31
CGP-Align,116,120,Cell cycle/mitosis,1,31
CGP-Align,116,120,Nuclear receptor/xenobiotic,1,31
CGP-Align,1235,1486,PI3K/AKT/mTOR,2,19
CGP-Align,1235,1486,Cell cycle/mitosis,1,19
CGP-Align,1235,1486,Nuclear receptor/xenobiotic,1,19
CGP-Align,105,1220,Cell cycle/mitosis,2,34
CGP-Align,105,1220,DNA damage/repair,1,34
CGP-Align,105,1220,MAPK/RTK,1,34
CGP-Align,105,1220,PI3K/AKT/mTOR,1,34
CGP-Align,303,1697,Cell cycle/mitosis,2,31
CGP-Align,303,1697,MAPK/RTK,1,31
CGP-Align,303,1697,PI3K/AKT/mTOR,1,31
CGP-Align,232,1196,Cell cycle/mitosis,1,26
CGP-Align,232,1196,MAPK/RTK,1,26
CGP-Align,232,1196,PI3K/AKT/mTOR,1,26
CGP-Align,27,1110,Epigenetic/chromatin,1,25
CGP-Align,27,1110,Nuclear receptor/xenobiotic,1,25
CGP-Align,417,908,Cell cycle/mitosis,2,29
CGP-Align,417,908,Lipid/transport state,1,29
CGP-Align,417,908,MAPK/RTK,1,29
CGP-Align,417,908,Nuclear receptor/xenobiotic,1,29
CGP-Align,417,908,PI3K/AKT/mTOR,1,29
CGP-Align,116,227,Cell cycle/mitosis,2,34
CGP-Align,116,227,DNA damage/repair,2,34
CGP-Align,116,227,PI3K/AKT/mTOR,1,34
CGP-Align,1081,1486,Nuclear receptor/xenobiotic,3,20
CGP-Align,1081,1486,Cell cycle/mitosis,2,20
CGP-Align,528,1119,Nuclear receptor/xenobiotic,2,30
CGP-Align,528,1119,Cell cycle/mitosis,1,30
CGP-Align,528,1119,DNA damage/repair,1,30
CGP-Align,528,1119,PI3K/AKT/mTOR,1,30
CGP-Align,1092,1214,Nuclear receptor/xenobiotic,2,14
CGP-Align,1527,1837,Cell cycle/mitosis,2,19
CGP-Align,1527,1837,Lipid/transport state,1,19
CGP-Align,1527,1837,MAPK/RTK,1,19
CGP-Align,1527,1837,PI3K/AKT/mTOR,1,19
CGP-Align,1186,1220,Cell cycle/mitosis,3,35
CGP-Align,1186,1220,Epigenetic/chromatin,1,35
CGP-Align,1186,1220,Lipid/transport state,1,35
CGP-Align,1186,1220,MAPK/RTK,1,35
CGP-Align,1186,1220,Microtubule,1,35
CGP-Align,1186,1220,Nuclear receptor/xenobiotic,1,35
CGP-Align,1186,1220,PI3K/AKT/mTOR,1,35
CGP-Align,1428,1719,Cell cycle/mitosis,1,2
CGP-Align,817,881,Cell cycle/mitosis,2,34
CGP-Align,817,881,Lipid/transport state,1,34
CGP-Align,817,881,PI3K/AKT/mTOR,1,34
CGP-Align,85,178,Epigenetic/chromatin,1,18
CGP-Align,85,178,Lipid/transport state,1,18
CGP-Align,85,178,Nuclear receptor/xenobiotic,1,18
CGP-Align,672,1489,Cell cycle/mitosis,1,25
CGP-Align,672,1489,DNA damage/repair,1,25
CGP-Align,1236,1267,PI3K/AKT/mTOR,1,22
CGP-Align,525,1527,Cell cycle/mitosis,1,27
CGP-Align,525,1527,Lipid/transport state,1,27
CGP-Align,436,1333,Lipid/transport state,1,31
CGP-Align,436,1333,PI3K/AKT/mTOR,1,31
CGP-Align,546,898,MAPK/RTK,1,10
CGP-Align,546,898,Nuclear receptor/xenobiotic,1,10
CGP-Align,841,1503,Cell cycle/mitosis,3,30
CGP-Align,841,1503,MAPK/RTK,2,30
CGP-Align,841,1503,Nuclear receptor/xenobiotic,1,30
CGP-Align,1119,1523,Nuclear receptor/xenobiotic,3,17
CGP-Align,1119,1523,Cell cycle/mitosis,2,17
CGP-Align,1119,1523,DNA damage/repair,1,17
CGP-Align,762,1073,Cell cycle/mitosis,2,35
CGP-Align,762,1073,MAPK/RTK,1,35
CGP-Align,762,1073,PI3K/AKT/mTOR,1,35
CGP-Align,881,1235,PI3K/AKT/mTOR,2,18
CGP-Align,881,1235,Cell cycle/mitosis,1,18
